table,lambda,alpha,mode,observable,dps,api_inputs_exact_value,api_inputs_exact_jvp,api_inputs_exact_plus,api_inputs_exact_minus,api_inputs_exact_jvp_scale,decimal_tokens_value,decimal_tokens_jvp,decimal_tokens_plus,decimal_tokens_minus,decimal_tokens_jvp_scale
hires,2,-1/8,normalized,window,80,-0.011468424674356309476018480747554784757810173999985580175412136123793653482049321,0.098073122042077742156780037953540626739194040935201222264416817985904512390690229,0.23999427802345297293640505501781780821560468589375401735503413624751082796695707,0.25146270269780928241242353576537259297341485989373959753044627237130448144900639,0.27247440654455953444069026530159058928702772715777766614961573768531206005312641,-0.011468424674356322225058773281415793026240915897105506473071935968901035789942946,0.098073122042077738178184318919435875513747978496458451042793161754198799494489488,0.23999427802345292468557793350435430158857175969076187511586983394737834825057277,0.25146270269780924691063670678577009461481267558786738158894176991627938404051571,0.27247440654455950075373593556121930329512707030521715536340849198245348327467010
hires,2,-1/8,normalized,S,120,-0.0913897448209693514751410593315482369197368276024735098340559907476408503322958171051477292657569329355548733017727959917,0.781586227304596133844894829789551137620868503097120939792827911048985491803317143136363150883128828272353617670613478871,2.39258507253828787995802963923089401729953557002671092225985803393744703475921723782204209718344312252146141913759778321,2.48397481735925723143317069856244225421927239762918443209391402468508788509151305492718982644920005545701629243937057921,2.68386898093352996369942259125241108242746451804662653257183291400785161404929071286599351695882127149071342361985079585,-0.0913897448209695488000991062848723777503120258903283372576730657067346172679007962777266283091725422019850668274158681457,0.781586227304596421364816346296091237549148581671809762415145023754953808305607596209456303650692407543460674133701299498,2.39258507253828958958147715352864688306990122247888026871688099828485340855014713994307627897445152870412742363146996692,2.48397481735925913838157625981351926082021324836920860597455406399158802581804793622080290728362407090611249045888583506,2.68386898093353195147851576210640753873560815292614698944375414744604512096974588365404506212942932719175761563730118165
hires,2,-1/8,normalized,1,120,-0.182779489641938702950282118663096473839473655204947019668111981495281700664591634210295458531513865871109746603545591983,1.56317245460919226768978965957910227524173700619424187958565582209797098360663428627272630176625765654470723534122695774,4.78517014507657575991605927846178803459907114005342184451971606787489406951843447564408419436688624504292283827519556643,4.96794963471851446286634139712488450843854479525836886418782804937017577018302610985437965289840011091403258487874115841,5.36773796186705992739884518250482216485492903609325306514366582801570322809858142573198703391764254298142684723970159171,-0.182779489641939097600198212569744755500624051780656674515346131413469234535801592555453256618345084403970133654831736291,1.56317245460919284272963269259218247509829716334361952483029004750990761661121519241891260730138481508692134826740259900,4.78517014507657917916295430705729376613980244495776053743376199656970681710029427988615255794890305740825484726293993383,4.96794963471851827676315251962703852164042649673841721194910812798317605163609587244160581456724814181222498091777167012,5.36773796186706390295703152421281507747121630585229397888750829489209024193949176730809012425885865438351523127460236329
hires,2,-1/8,normalized,u,120,-0.0913897448209693514751410593315482369197368276024735098340559907476408503322958171051477292657569329355548733017727959917,0.781586227304596133844894829789551137620868503097120939792827911048985491803317143136363150883128828272353617670613478871,2.39258507253828787995802963923089401729953557002671092225985803393744703475921723782204209718344312252146141913759778321,2.48397481735925723143317069856244225421927239762918443209391402468508788509151305492718982644920005545701629243937057921,2.68386898093352996369942259125241108242746451804662653257183291400785161404929071286599351695882127149071342361985079585,-0.0913897448209695488000991062848723777503120258903283372576730657067346172679007962777266283091725422019850668274158681457,0.781586227304596421364816346296091237549148581671809762415145023754953808305607596209456303650692407543460674133701299498,2.39258507253828958958147715352864688306990122247888026871688099828485340855014713994307627897445152870412742363146996692,2.48397481735925913838157625981351926082021324836920860597455406399158802581804793622080290728362407090611249045888583506,2.68386898093353195147851576210640753873560815292614698944375414744604512096974588365404506212942932719175761563730118165
hires,2,-1/8,normalized,u^2,120,-0.0563197338651723502393364618231551426028485344513989837478432394246610491593505940725414648483451936754403451318317337080,0.481594094790213221278902750793419830916932061415398892840497499715463759804889258069868962980890918554368321866481831022,1.67884890830407212119121656755754772597238515836087588828645203171964873526021463083427559486537168017883288550632732047,1.73516864216924447143055302938070286857523369281227487203429527114430978441956522490681705971371687385427323063815905418,1.87130407792536463341726104883775831173319923628890094415728498410622433303904632356464300083519211606474881186591523510,-0.0563197338651724901409138307253638838395817521379349983123432266467772898265588005511313955270108495063997040690510437887,0.481594094790213430912233911280288896931833938342604417737056159334800128353329267144895499998929525524332507477594107437,1.67884890830407370025203434042394386936035213835886567105510181114663380722223825030901874740501066350647941798704817775,1.73516864216924619039294817114930775319993389049680066936744503779341109704879705086015014293202151301287912205609922154,1.87130407792536643200390802665944862536454720482231373649908361668790516868842271982720894508707563386657333677135158015
hires,2,-1/8,normalized,window,120,-0.0114684246743563094760184807475547847578101739999855801754121361237936534820493212617419748758747090553985979132310276654,0.0980731220420777421567800379535406267391940409352012222644168179859045123906902291036021120646198578112485555797036562804,0.239994278023452972936405055017817808215604685893754017355034136247510827966957071010285746523937089789999182264367130700,0.251462702697809282412423535765372592973414859893739597530446272371304481449006392272027721399811798845397780177598158365,0.272474406544559534440690265301590589287027727157777666149615737685312060053126410544282370323929378457074868475403494628,-0.0114684246743563222250587732814157930262409158971055064730719359689010357899429459032045095370657866628147647938033172996,0.0980731220420777381781843189194358755137479784964584510427931617541987994944894883930181358499145597744092050750239392150,0.239994278023452924685577933504354301588571759690761875115869833947378348250572766586676205584421584223148026131457548539,0.251462702697809246910636706785770094614812675587867381588941769916279384040515712489880715121487370885962790925260865838,0.272474406544559500753735935561219303295127070305217155363408491982453483274670105146992058187538323008084466060949447396
hires,2,0,normalized,S,80,0.00000000000000016651485725032013887544936140220655328898636228955705477979779155144544604623086,0.68326170549917900072682082965569060743601012026573461195940342144291805192154920,2.2799429689802279076384269818059589401074647256361757813661223676042772500894316,2.2799429689802277411235697314858200646581033234296224923797600780472224702916400,2.3907610129698909667250869116738869568710121253546288265084974499275468759344564,0.0,0.68326170549917925128008538575497580057324285919820219110259630910715562998692317,2.2799429689802295186311227223058450276024513536890382917878991020115429780451301,2.2799429689802295186311227223058450276024513536890382917878991020115429780451301,2.3907610129698927083980560636205088301483549550892020754578512131720817445607063
hires,2,0,normalized,1,80,0.00000000000000033302971450064027775089872280441310657797272457911410955959558310289089209246172,1.3665234109983580014536416593113812148720202405314692239188068428858361038430984,4.5598859379604558152768539636119178802149294512723515627322447352085545001788631,4.5598859379604554822471394629716401293162066468592449847595201560944449405832800,4.7815220259397819334501738233477739137420242507092576530169948998550937518689128,0.0,1.3665234109983585025601707715099516011464857183964043822051926182143112599738463,4.5598859379604590372622454446116900552049027073780765835757982040230859560902601,4.5598859379604590372622454446116900552049027073780765835757982040230859560902601,4.7815220259397854167961121272410176602967099101784041509157024263441634891214126
hires,2,0,normalized,u,80,0.00000000000000016651485725032013887544936140220655328898636228955705477979779155144544604623086,0.68326170549917900072682082965569060743601012026573461195940342144291805192154920,2.2799429689802279076384269818059589401074647256361757813661223676042772500894316,2.2799429689802277411235697314858200646581033234296224923797600780472224702916400,2.3907610129698909667250869116738869568710121253546288265084974499275468759344564,0.0,0.68326170549917925128008538575497580057324285919820219110259630910715562998692317,2.2799429689802295186311227223058450276024513536890382917878991020115429780451301,2.2799429689802295186311227223058450276024513536890382917878991020115429780451301,2.3907610129698927083980560636205088301483549550892020754578512131720817445607063
hires,2,0,normalized,u^2,80,0.00000000000000011692825549598112433551685172832722185939411802827963836156259807991134900220969,0.42114578710372676111890915926347597938393581986922643176272390840473291780391947,1.5966812634810487802816646538096448959258812624191682429354724105982528722617995,1.5966812634810486633534091578285205604090295340919463835413543823186145106992014,1.6648460976676711973691855241216165100980436260859496890122711063224268314835608,0.0,0.42114578710372694420156136665079865421178735242004112848081616039172566366257985,1.5966812634810502673510373365508692270292084944908361006853027929043873480582069,1.5966812634810502673510373365508692270292084944908361006853027929043873480582069,1.6648460976676727760936391018705733873542476861482255752644014628997548386946181
hires,2,0,normalized,window,80,0.000000000000000018039067955328522950665449421334691217719656255412526882407353139521701655837447,0.085750053343964052523718431365165831871277513372185557948287243094625823700758287,0.22962649398435210252872205291422002000993084132730946032069788667411707979085218,0.22962649398435208448965409758569706934448141999261824260104163126159019738349904,0.24352153227843833709712263035063307491975281500438468825549540432462132770558876,0.0,0.085750053343964053656938420950310056833267908018594998128126626438934575756346555,0.22962649398435205981251344614180490866516673570630453833639673975603531425748160,0.22962649398435205981251344614180490866516673570630453833639673975603531425748160,0.24352153227843831865279757506544568499648416070892053200311531797650893612319765
hires,2,0,normalized,S,120,0.000000000000000166514857250320138875449361402206553288986362289557054779797791551445446046230860427778084214934182524064376793049353852,0.683261705499179000726820829655690607436010120265734611959403421442918051921549198152822330445865475323245846774163912972,2.27994296898022790763842698180595894010746472563617578136612236760427725008943156092820264100499761218830474706307684197,2.27994296898022774112356973148582006465810332342962249237976007804722247029164000948275659477413718441022053212889431791,2.39076101296989096672508691167388695687101212535462882650849744992754687593445637511432938726913923377676657902453626001,0.0,0.683261705499179251280085385754975800573242859198202191102596309107155629986923169988057631399089871257946348682626235743,2.27994296898022951863112272230584502760245135368903829178789910201154297804513007367215046374221300434473400791647528826,2.27994296898022951863112272230584502760245135368903829178789910201154297804513007367215046374221300434473400791647528826,2.39076101296989270839805606362050883014835495508920207545785121317208174456070630094165178885866615557114624187331362949
hires,2,0,normalized,1,120,0.000000000000000333029714500640277750898722804413106577972724579114109559595583102890892092461720855556168429868365048128753586098707705,1.36652341099835800145364165931138121487202024053146922391880684288583610384309839630564466089173095064649169354832782594,4.55988593796045581527685396361191788021492945127235156273224473520855450017886312185640528200999522437660949412615368395,4.55988593796045548224713946297164012931620664685924498475952015609444494058328001896551318954827436882044106425778863582,4.78152202593978193345017382334777391374202425070925765301699489985509375186891275022865877453827846755353315804907252003,0.0,1.36652341099835850256017077150995160114648571839640438220519261821431125997384633997611526279817974251589269736525247149,4.55988593796045903726224544461169005520490270737807658357579820402308595609026014734430092748442600868946801583295057653,4.55988593796045903726224544461169005520490270737807658357579820402308595609026014734430092748442600868946801583295057653,4.78152202593978541679611212724101766029670991017840415091570242634416348912141260188330357771733231114229248374662725897
hires,2,0,normalized,u,120,0.000000000000000166514857250320138875449361402206553288986362289557054779797791551445446046230860427778084214934182524064376793049353852,0.683261705499179000726820829655690607436010120265734611959403421442918051921549198152822330445865475323245846774163912972,2.27994296898022790763842698180595894010746472563617578136612236760427725008943156092820264100499761218830474706307684197,2.27994296898022774112356973148582006465810332342962249237976007804722247029164000948275659477413718441022053212889431791,2.39076101296989096672508691167388695687101212535462882650849744992754687593445637511432938726913923377676657902453626001,0.0,0.683261705499179251280085385754975800573242859198202191102596309107155629986923169988057631399089871257946348682626235743,2.27994296898022951863112272230584502760245135368903829178789910201154297804513007367215046374221300434473400791647528826,2.27994296898022951863112272230584502760245135368903829178789910201154297804513007367215046374221300434473400791647528826,2.39076101296989270839805606362050883014835495508920207545785121317208174456070630094165178885866615557114624187331362949
hires,2,0,normalized,u^2,120,0.000000000000000116928255495981124335516851728327221859394118028279638361562598079911349002209692225293705250717012581891983492031256528,0.421145787103726761118909159263475979383935819869226431762723908404732917803919467635746785636424996625390736320030240265,1.59668126348104878028166465380964489592588126241916824293547241059825287226179952755004195276032537121744683600682058156,1.59668126348104866335340915782852056040902953409194638354135438231861451069920144763869295055063314592374158528980799967,1.66484609766767119736918552412161651009804362608594968901227110632242683148356081739444140629092612394471336833820034940,0.0,0.421145787103726944201561366650798654211787352420041128480816160391725663662579852394241592996153578111901322535973050392,1.59668126348105026735103733655086922702920849449083610068530279290438734805820690368409283234312313308678765923384905252,1.59668126348105026735103733655086922702920849449083610068530279290438734805820690368409283234312313308678765923384905252,1.66484609766767277609363910187057338735424768614822557526440146289975483869461812408539254767038248191247849676768933157
hires,2,0,normalized,window,120,0.0000000000000000180390679553285229506654494213346912177196562554125268824073531395217016558374471081050557166864698763145096769912777551,0.0857500533439640525237184313651658318712775133721855579482872430946258237007582866764323969343518692128550889259097572385,0.229626493984352102528722052914220020009930841327309460320697886674117079790852178278274300647761125721789802006579672921,0.229626493984352084489654097585697069344481419992618242601041631261590197383499038756572644810314017616734085320109796606,0.243521532278438337097122630350633074919752815004384688255495404324621327705588760756448154995485974701531533577542965221,0.0,0.0857500533439640536569384209503100568332679080185949981281266264389345757563465555246587915026238008999789771871122630095,0.229626493984352059812513446141804908665166735706304538336396739756035314257481596827192800082200537667100438778132981381,0.229626493984352059812513446141804908665166735706304538336396739756035314257481596827192800082200537667100438778132981381,0.243521532278438318652797575065445684996484160708920532003115317976508936123197647223604021414684444698942878752705232735
hires,2,1/8,normalized,S,80,0.080018784920099333872612832766966599332901998077443794681914401006052318470544585,0.59919322017566999731052360976166084230748970194523570764839522413282673225151002,2.1785593342311246921839982709413187466083669651513877628352968029268264796257606,2.0985405493110253583113854381743521472754649670739439681533824019207741611552160,2.1402028504631394919835634787603440127210541028047001000540142920573388384808167,0.080018784920099190604740110256308247012484913218811082961261321845225969070141397,0.59919322017567022194986495289578741643246987106318079928595830277764486022047434,2.1785593342311262094577572385153753124112138972732596247155705742757568677326759,2.0985405493110270188530171282590670653987289840544485417543092524305308986625345,2.1402028504631410374415355900567081265416937749001904131357106150740000016941384
hires,2,1/8,normalized,1,80,0.16003756984019866774522566553393319866580399615488758936382880201210463694108917,1.1983864403513399946210472195233216846149794038904714152967904482656534645030200,4.3571186684622493843679965418826374932167339303027755256705936058536529592515212,4.1970810986220507166227708763487042945509299341478879363067648038415483223104320,4.2804057009262789839671269575206880254421082056094002001080285841146776769616335,0.16003756984019838120948022051261649402496982643762216592252264369045193814028279,1.1983864403513404438997299057915748328649397421263615985719166055552897204409487,4.3571186684622524189155144770307506248224277945465192494311411485515137354653518,4.1970810986220540377060342565181341307974579681088970835086185048610617973250690,4.2804057009262820748830711801134162530833875498003808262714212301480000033882767
hires,2,1/8,normalized,u,80,0.080018784920099333872612832766966599332901998077443794681914401006052318470544585,0.59919322017566999731052360976166084230748970194523570764839522413282673225151002,2.1785593342311246921839982709413187466083669651513877628352968029268264796257606,2.0985405493110253583113854381743521472754649670739439681533824019207741611552160,2.1402028504631394919835634787603440127210541028047001000540142920573388384808167,0.080018784920099190604740110256308247012484913218811082961261321845225969070141397,0.59919322017567022194986495289578741643246987106318079928595830277764486022047434,2.1785593342311262094577572385153753124112138972732596247155705742757568677326759,2.0985405493110270188530171282590670653987289840544485417543092524305308986625345,2.1402028504631410374415355900567081265416937749001904131357106150740000016941384
hires,2,1/8,normalized,u^2,80,0.049334790369043948943111381645131423315309604481595183564357888733350741576982860,0.36954533299599906840505556947195345336503340460836200549489451556202752715956081,1.5229330610370930141875056694634779786230222083193734734632741543870665578667769,1.4735982706680490652443942878183465553077126038377782898989162656537158162897940,1.4890388063769421847974806863142871809959499610283043321937300446221990916983496,0.049334790369043850724830252864049571394050604077412237155426081803796470980722656,0.36954533299599923111164593624099272890917611924801213918155210926591813576055852,1.5229330610370944129319719421867664670760421887426678202790774806745503035788287,1.4735982706680505622071416893227168956819915846652555831236513988707538325981060,1.4890388063769435825640295888416910609045218354249622579333302757646154964951993
hires,2,1/8,normalized,window,80,0.010043590312587918107032595778466953280087256539789218521720803267912993777984685,0.075217774893542129495451515741285155553733163726159160023433289418123848981801132,0.22022692847381604495053754836335456351041613078102127313193502753753579105509943,0.21018333816122812684350495258488761023032887424123205461021422426962279727711474,0.21856662391590472764360928903404621002002679108525204938176061340539659054131417,0.010043590312587901014786942581958157974057645780648856532207232075066780790514353,0.075217774893542128297884797402059475086422927890395878382768629010712533482910272,0.22022692847381600025071192725663479119131016313193597813896907151244462742014525,0.21018333816122809923592498467467663321725251735128712160676183943737784662963090,0.21856662391590470250590059413488614993508607585851851141005452957637686601339749
hires,2,1/8,normalized,S,120,0.0800187849200993338726128327669665993329019980774437946819144010060523184705445850011334941657651844791992909990143516605,0.599193220175669997310523609761660842307489701945235707648395224132826732251510019907615110362056757304058559980823947760,2.17855933423112469218399827094131874660836696515138776283529680292682647962576058351485300639154414274995414881292773930,2.09854054931102535831138543817435214727546496707394396815338240192077416115521599851371951222577895827075485781391338764,2.14020285046313949198356347876034401272105410280470010005401429205733883848081674937675029390157832069685549482692316144,0.0800187849200991906047401102563082470124849132188110829612613218452259690701413973670172666028740121342138980723521752331,0.599193220175670221949864952895787416432469871063180799285958302777644860220474344191088159036294126288869577789227437321,2.17855933423112620945775723851537531241121389727325962471557057427575686773267591782458485661104955286914349641282236191,2.09854054931102701885301712825906706539872898405444854175430925243053089866253452045756759000817554073492959834047018668,2.14020285046314103744153559005670812654169377490019041313571061507400000169413838178201772187886338792995844177888057392
hires,2,1/8,normalized,1,120,0.160037569840198667745225665533933198665803996154887589363828802012104636941089170002266988331530368958398581998028703321,1.19838644035133999462104721952332168461497940389047141529679044826565346450302003981523022072411351460811711996164789552,4.35711866846224938436799654188263749321673393030277552567059360585365295925152116702970601278308828549990829762585547860,4.19708109862205071662277087634870429455092993414788793630676480384154832231043199702743902445155791654150971562782677528,4.28040570092627898396712695752068802544210820560940020010802858411467767696163349875350058780315664139371098965384632288,0.160037569840198381209480220512616494024969826437622165922522643690451938140282794734034533205748024268427796144704350466,1.19838644035134044389972990579157483286493974212636159857191660555528972044094868838217631807258825257773915557845487464,4.35711866846225241891551447703075062482242779454651924943114114855151373546535183564916971322209910573828699282564472382,4.19708109862205403770603425651813413079745796810889708350861850486106179732506904091513518001635108146985919668094037335,4.28040570092628207488307118011341625308338754980038082627142123014800000338827676356403544375772677585991688355776114785
hires,2,1/8,normalized,u,120,0.0800187849200993338726128327669665993329019980774437946819144010060523184705445850011334941657651844791992909990143516605,0.599193220175669997310523609761660842307489701945235707648395224132826732251510019907615110362056757304058559980823947760,2.17855933423112469218399827094131874660836696515138776283529680292682647962576058351485300639154414274995414881292773930,2.09854054931102535831138543817435214727546496707394396815338240192077416115521599851371951222577895827075485781391338764,2.14020285046313949198356347876034401272105410280470010005401429205733883848081674937675029390157832069685549482692316144,0.0800187849200991906047401102563082470124849132188110829612613218452259690701413973670172666028740121342138980723521752331,0.599193220175670221949864952895787416432469871063180799285958302777644860220474344191088159036294126288869577789227437321,2.17855933423112620945775723851537531241121389727325962471557057427575686773267591782458485661104955286914349641282236191,2.09854054931102701885301712825906706539872898405444854175430925243053089866253452045756759000817554073492959834047018668,2.14020285046314103744153559005670812654169377490019041313571061507400000169413838178201772187886338792995844177888057392
hires,2,1/8,normalized,u^2,120,0.0493347903690439489431113816451314233153096044815951835643578887333507415769828603082561853170487208678592548278021558389,0.369545332995999068405055569471953453365033404608362005494894515562027527159560814365923410882717048712234024785217766342,1.52293306103709301418750566946347797862302220831937347346327415438706655786677690863713801167701443407409156118428430822,1.47359827066804906524439428781834655530771260383777828989891626565371581628979404832888182635996571320623230635648215238,1.48903880637694218479748068631428718099594996102830433219373004462219909169834964537452831739528744509402304496456854151,0.0493347903690438507248302528640495713940506040774122371554260818037964709807226565283411426135829212979480050625406575789,0.369545332995999231111645936240992728909176119248012139181552109265918135760558519050965836861900923822132848079989480487,1.52293306103709441293197194218676646707604218874266782027907748067455030357882870633689364200298973252284927931559688391,1.47359827066805056220714168932271689568199158466525558312365139887075383259810604980855249938940681122490127425305622633,1.48903880637694358256402958884169106090452183542496225793333027576461549649519928896953916655383309350201449898375392461
hires,2,1/8,normalized,window,120,0.0100435903125879181070325957784669532800872565397892185217208032679129937779846848972298254885957436515632519834429056677,0.0752177748935421294954515157412851555537331637261591600234332894181238489818011317811398178858048715824413410751699009806,0.220226928473816044950537548363354563510416130781021273131935027537535791055099426760550193727981110215676721947421780262,0.210183338161228126843504952584887610230328874241232054610214224269622797277114741863320368239385366564113469963978874594,0.218566623915904727643609289034046210020026791085252049381760613405396590541314169279306422564635252041822692395672953379,0.0100435903125879010147869425819581579740576457806488565322072320750667807905143530908522720321419151214352976689595135317,0.0752177748935421282978847974020594750864229278903958783827686290107125334829102723544861788868763467485652883448573141663,0.220226928473816000250711927256634791191310163131935978138969071512444627420145249380993109705757314547966504031498662429,0.210183338161228099235924984674676633217252517351287121606761839437377846629630896290140837673615399426531206362539148898,0.218566623915904702505900594134886149935086075858518511410054529576376866013397494990247459656431276466485063223993872971
hires,8,-1/8,normalized,S,80,-0.000078749431407698137328239114028606183337151360058576633782434047299258380897168615,0.00064810659555074228337569248076452430180448413192055923561198594987732678620916268,0.0018601084081277630304330853806631382485288947441006011204295937248339254506797288,0.0019388578395354611677613244946917444318660461041591777542120277721331838315768975,0.00081071838339112061834196422674784157454825129080542941527575497724217425777602905,-0.000078749431407698237891087705966725587864544523178256788856519041548225614153623860,0.00064810659555074244969248419151641130943422021286947358009212415801034374926527536,0.0018601084081277640883657651945355157887789917775820059630608349424597950313063014,0.0019388578395354623262568529005022413766435363007602627519173539840080206454599253,0.00081071838339112098144226272407903332750063939047336384697125167327196816934581852
hires,8,-1/8,normalized,1,80,-0.00015749886281539627465647822805721236667430272011715326756486809459851676179433723,0.0012962131911014845667513849615290486036089682638411184712239718997546535724183254,0.0037202168162555260608661707613262764970577894882012022408591874496678509013594577,0.0038777156790709223355226489893834888637320922083183555084240555442663676631537949,0.0016214367667822412366839284534956831490965025816108588305515099544843485155520581,-0.00015749886281539647578217541193345117572908904635651357771303808309645122830724772,0.0012962131911014848993849683830328226188684404257389471601842483160206874985305507,0.0037202168162555281767315303890710315775579835551640119261216698849195900626126029,0.0038777156790709246525137058010044827532870726015205255038347079680160412909198506,0.0016214367667822419628845254481580666550012787809467276939425033465439363386916370
hires,8,-1/8,normalized,u,80,-0.000078749431407698137328239114028606183337151360058576633782434047299258380897168615,0.00064810659555074228337569248076452430180448413192055923561198594987732678620916268,0.0018601084081277630304330853806631382485288947441006011204295937248339254506797288,0.0019388578395354611677613244946917444318660461041591777542120277721331838315768975,0.00081071838339112061834196422674784157454825129080542941527575497724217425777602905,-0.000078749431407698237891087705966725587864544523178256788856519041548225614153623860,0.00064810659555074244969248419151641130943422021286947358009212415801034374926527536,0.0018601084081277640883657651945355157887789917775820059630608349424597950313063014,0.0019388578395354623262568529005022413766435363007602627519173539840080206454599253,0.00081071838339112098144226272407903332750063939047336384697125167327196816934581852
hires,8,-1/8,normalized,u^2,80,-0.000047225401053474149552838037967566217165612301861290199042752141998172985555398381,0.00038839181109274745505267094976890402184375883932742954920139960557164071018432946,0.0012457340675561754284166257161095425260483062850449298804052956067574645592026519,0.0012929594686096495779694637540771087432139185869062200794480477487556375447580503,0.00051636273017687345189875852028236471083528953855641958492073204442604736504275875,-0.000047225401053474212385404138819719683112417989435336440783682066817886088142896295,0.00038839181109274757115655821366176231371124988244177601387588136422612618575899357,0.0012457340675561763692780969295053762785393778108528226701834544782845734053323657,0.0012929594686096505816635010683250959616517958002881591109671365451024594934752619,0.00051636273017687375445409204378692784257386038258002871085800714360999511330598412
hires,8,-1/8,normalized,window,80,-0.0000096770248566995944332981981971304167238438060139744503558289820076801567604280225,0.000079543366999534459745715675876487721306106115846115436656831918902468621608591177,0.00020214992615567706601547441536894404321512290349599362838636173051261179061180406,0.00021182695101237666044877261356607445993896670950996807874219071252029194737223208,0.000092039390590871999791708916068376105953313236114691399735124514389198785512271389,-0.0000096770248566996129498526876842534264819559989554629985873918571076903408557835673,0.000079543366999534458375206713318231206376742711667990273182959680334045823959647487,0.00020214992615567703477670062797444137864678435087211642911577972383227133761116585,0.00021182695101237664772655331565869480512874034982757942770317158093996167846694942,0.000092039390590871995978402773987229400807142118619466038576035978322412893701078378
hires,8,-1/8,normalized,S,120,-0.0000787494314076981373282391140286061833371513600585766337824340472992583808971686152648312629785126902706170847710283809942,0.000648106595550742283375692480764524301804484131920559235611985949877326786209162684708294278980846648368012721598697321366,0.00186010840812776303043308538066313824852889474410060112042959372483392545067972884387792835999829917320657070624493133360,0.00193885783953546116776132449469174443186604610415917775421202777213318383157689745914275962297681186347718779101595971459,0.000810718383391120618341964226747841574548251290805429415275754977242174257776029045748463132332894181799495262387735182681,-0.0000787494314076982378910877059667255878645445231782567888565190415482256141536238600911292514379684713051574428829700767213,0.000648106595550742449692484191516411309434220212869473580092124158010343749265275359675029021043536682101475730551332257830,0.00186010840812776408836576519453551578877899177758200596306083494245979503130630144105313808449738043158181412848622905253,0.00193885783953546232625685290050224137664353630076026275191735398400802064545992530114426733593534890288697157136919912925,0.000810718383391120981442262724079033327500639390473363846971251673271968169345818520036020400396051585928154088504885335639
hires,8,-1/8,normalized,1,120,-0.000157498862815396274656478228057212366674302720117153267564868094598516761794337230529662525957025380541234169542056761988,0.00129621319110148456675138496152904860360896826384111847122397189975465357241832536941658855796169329673602544319739464273,0.00372021681625552606086617076132627649705778948820120224085918744966785090135945768775585671999659834641314141248986266720,0.00387771567907092233552264898938348886373209220831835550842405554426636766315379491828551924595362372695437558203191942919,0.00162143676678224123668392845349568314909650258161085883055150995448434851555205809149692626466578836359899052477547036536,-0.000157498862815396475782175411933451175729089046356513577713038083096451228307247720182258502875936942610314885765940153443,0.00129621319110148489938496838303282261886844042573894716018424831602068749853055071935005804208707336420295146110266451566,0.00372021681625552817673153038907103157755798355516401192612166988491959006261260288210627616899476086316362825697245810507,0.00387771567907092465251370580100448275328707260152052550383470796801604129091985060228853467187069780577394314273839825851,0.00162143676678224196288452544815806665500127878094672769394250334654393633869163704007204080079210317185630817700977067128
hires,8,-1/8,normalized,u,120,-0.0000787494314076981373282391140286061833371513600585766337824340472992583808971686152648312629785126902706170847710283809942,0.000648106595550742283375692480764524301804484131920559235611985949877326786209162684708294278980846648368012721598697321366,0.00186010840812776303043308538066313824852889474410060112042959372483392545067972884387792835999829917320657070624493133360,0.00193885783953546116776132449469174443186604610415917775421202777213318383157689745914275962297681186347718779101595971459,0.000810718383391120618341964226747841574548251290805429415275754977242174257776029045748463132332894181799495262387735182681,-0.0000787494314076982378910877059667255878645445231782567888565190415482256141536238600911292514379684713051574428829700767213,0.000648106595550742449692484191516411309434220212869473580092124158010343749265275359675029021043536682101475730551332257830,0.00186010840812776408836576519453551578877899177758200596306083494245979503130630144105313808449738043158181412848622905253,0.00193885783953546232625685290050224137664353630076026275191735398400802064545992530114426733593534890288697157136919912925,0.000810718383391120981442262724079033327500639390473363846971251673271968169345818520036020400396051585928154088504885335639
hires,8,-1/8,normalized,u^2,120,-0.0000472254010534741495528380379675662171656123018612901990427521419981729855553983808479274736805807697585812615542431664138,0.000388391811092747455052670949768904021843758839327429549201399605571640710184329459364333601670235319407403468869128241888,0.00124573406755617542841662571610954252604830628504492988040529560675746455920265193569588821509349609147825027332996754794,0.00129295946860964957796946375407710874321391858690622007944804774875563754475805031654381568877407686123683153488421071436,0.000516362730176873451898758520282364710835289538556419584920732044426047365042758746801339537563124686589949963191707996002,-0.0000472254010534742123854041388197196831124179894353364407836820668178860881428962951733421376848451498750159658050643379922,0.000388391811092747571156558213661762313711249882441776013875881364226126185758993570393710399926118380194486160450071751547,0.00124573406755617636927809692950537627853937781085282267018345447828457340533236565686408408052827846873214496935132863648,0.00129295946860965058166350106832509596165179580028815911096713654510245949347526195203742621821312361860716093515639297447,0.000516362730176873754454092043786927842573860382580028710858007143609995113305984124340664026606105571377410732027352941219
