table,lambda,alpha,mode,observable,value_API_per_H_s,alpha_JVP_API_per_H_s,A_plus,A_minus,positive_scale,jvp_component_scale,abs_net_over_positive,cancellation_fraction,API_exact_abs_residual,API_exact_scaled_residual,API_JVP_exact_abs_residual,API_JVP_exact_scaled_residual,decimal120_value,decimal120_alpha_JVP,decimal120_positive_scale,API_minus_decimal120,API_JVP_minus_decimal120
hires,8,-1/8,raw,S,-7.878877979327676e-05,0.0006484304321519971,0.00186103784039861,0.0019398266201918865,0.0038008644605904965,0.0008111234715165223,0.020729173747236505,0.9792708262527635,5.131167275255736e-20,1.3500000666844525e-17,5.051145691386549e-20,6.227344995876696e-17,-0.0000787887797932768922192815412294100409868611962036291331493296889231060823619911553406303467163889086735335778150452151371,0.000648430432151997028609970223217919818601593025729146575691847048553087976597823024171934730451028650193368519215507106293,0.00380086446059049757394803372626441939956824681559338110881718622110981606556528375907645196443027507720174217484621251809,0.000000000000000000129172870281634917492201223132057587263032142188923106082361991155340630346716388908673533577815045215137097745563327709,0.0000000000000000000713610156484462776565821621336489051821206529514469120234021769758280652695489713498066314807844928937069993648028719907
hires,8,-1/8,raw,1,-0.00015757755958655353,0.0012968608643039942,0.00372207568079722,0.003879653240383773,0.007601728921180993,0.0016222469430330446,0.020729173747236505,0.9792708262527635,1.0262334550511472e-19,1.3500000666844525e-17,1.0102291382773098e-19,6.227344995876696e-17,-0.000157577559586553784438563082458820081973722392407258266298659377846212164723982310681260693432777817347067155630090430274,0.00129686086430399405721994044643583963720318605145829315138369409710617595319564604834386946090205730038673703843101421259,0.00760172892118099514789606745252883879913649363118676221763437244221963213113056751815290392886055015440348434969242503619,0.000000000000000000258345740563269834984402446264115174526064284377846212164723982310681260693432777817347067155630090430274006399724563166,0.000000000000000000142722031296892555313164324267297810364241305902893824046804353951656130539097942699613262961568985787410027810161806692
hires,8,-1/8,raw,u,-7.878877979327676e-05,0.0006484304321519971,0.00186103784039861,0.0019398266201918865,0.0038008644605904965,0.0008111234715165223,0.020729173747236505,0.9792708262527635,5.131167275255736e-20,1.3500000666844525e-17,5.051145691386549e-20,6.227344995876696e-17,-0.0000787887797932768922192815412294100409868611962036291331493296889231060823619911553406303467163889086735335778150452151371,0.000648430432151997028609970223217919818601593025729146575691847048553087976597823024171934730451028650193368519215507106293,0.00380086446059049757394803372626441939956824681559338110881718622110981606556528375907645196443027507720174217484621251809,0.000000000000000000129172870281634917492201223132057587263032142188923106082361991155340630346716388908673533577815045215137097745563327709,0.0000000000000000000713610156484462776565821621336489051821206529514469120234021769758280652695489713498066314807844928937069993648028719907
hires,8,-1/8,raw,u^2,-4.724899796403643e-05,0.00038858587713824506,0.0012463565180747694,0.0012936055160388058,0.0025399620341135755,0.0005166207388944255,0.01860224575385274,0.9813977542461473,2.6992863773786562e-20,1.0627270569895284e-17,1.5792841571893565e-20,3.05695075379483e-17,-0.0000472489979640365029594258831581063215759232668846332061338727357986480294386019680545892991405904546772335477398823804224,0.000388585877138245079829068089029522915411459122724693751097416375313622844927242728980042976724735324681257380067100812129,0.00253996203411357626239126725839409184474292724801385529075947544937386479624814726142037073384737170381032698832648397046,0.0000000000000000000762184477413553215594271197012334548461485211732986480294386019680545892991405904546772335477398823804224007064271645607,-0.0000000000000000000197886679306441132474399151550008473155505413753136228449272427289800429767247353246812573800671008121290039472901188458
hires,8,-1/8,raw,window,-9.681860133583611e-06,7.958311208745415e-05,0.00020225093352927822,0.00021193279366286182,0.00041418372719214004,9.208537951250176e-05,0.023375761764518072,0.976624238235482,9.447930884545622e-21,2.2810965917457984e-17,4.270845347536011e-21,4.6379190379035024e-17,-0.00000968186013358363646300973453536999472792938414169748348639962386710079302765322365673402708017127862647427117186363853020,0.0000795831120874541169689638445975274872626109180951098913578479966202082716249291377198231406182588807973924889400405274053,0.000414183727192139868058265774297659195808245912376520177660185036700261655506219492274632320341900566886968902739227329140,0.0000000000000000000251360066522656434753568957379753728680078839988671007930276532236567340270801712786264742711718636385301996502565070533,0.0000000000000000000289674618532961405425294138358926792626948863783797917283750708622801768593817411192026075110599594725946956572934003261
hires,8,0,raw,S,7.55976905424463e-20,0.0006125483322082097,0.0018510239382467375,0.0018510239382467375,0.003702047876493475,0.0007703342712637932,2.0420505910380425e-17,1.0,3.420461387485162e-20,9.239376425150321e-18,2.6131840042758994e-20,3.3922728116312e-17,0.0,0.000612548332208209693540417486090836623378159594476157311900206891914004093029113160084320283342892754650153987908828672032,0.00370204787649347605133880937175874450010947594413937959931424701456104446434211028902725395004990881464475338696835771976,0.0000000000000000000755976905424463052618477831856580451130867004394531250000000000000000000000000000000000000000000000000000000000000000000,0.00000000000000000000947298431732670031599973689323670279552166810808599590697088683991567971665710724534984601209117132796797964750688512510
hires,8,0,raw,1,1.511953810848926e-19,0.0012250966644164194,0.003702047876493475,0.003702047876493475,0.00740409575298695,0.0015406685425275865,2.0420505910380425e-17,1.0,6.840922774970324e-20,9.239376425150321e-18,5.226368008551799e-20,3.3922728116312e-17,0.0,0.00122509666441641938708083497218167324675631918895231462380041378382800818605822632016864056668578550930030797581765734406,0.00740409575298695210267761874351748900021895188827875919862849402912208892868422057805450790009981762928950677393671543950,0.000000000000000000151195381084892610523695566371316090226173400878906250000000000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000189459686346534006319994737864734055910433362161719918139417736798313594333142144906996920241823426559399302144577075394
hires,8,0,raw,u,7.55976905424463e-20,0.0006125483322082097,0.0018510239382467375,0.0018510239382467375,0.003702047876493475,0.0007703342712637932,2.0420505910380425e-17,1.0,3.420461387485162e-20,9.239376425150321e-18,2.6131840042758994e-20,3.3922728116312e-17,0.0,0.000612548332208209693540417486090836623378159594476157311900206891914004093029113160084320283342892754650153987908828672032,0.00370204787649347605133880937175874450010947594413937959931424701456104446434211028902725395004990881464475338696835771976,0.0000000000000000000755976905424463052618477831856580451130867004394531250000000000000000000000000000000000000000000000000000000000000000000,0.00000000000000000000947298431732670031599973689323670279552166810808599590697088683991567971665710724534984601209117132796797964750688512510
hires,8,0,raw,u^2,4.969426853426694e-20,0.0003676044722760069,0.0012384756060385277,0.0012384756060385277,0.0024769512120770554,0.0004917860453875799,2.0062675555323375e-17,1.0,2.0022744208202285e-20,8.083624784604518e-18,9.152535104653422e-21,1.8610806854920512e-17,0.0,0.000367604472276006880753218972409245836377018289751315783267052313007861792443066880905165780948814985880226531117698512542,0.00247695121207705666425797439957707125335315675518706497551383323073303627828388396885861338336412330534444541115070037568,0.0000000000000000000496942685342669417936158279186355504321844924833727319933573962629225206910632550716400146484375000000000000000000000000,-0.00000000000000000000514963114117320485273689513105800218463423981300786179244306688090516578094881498588022653111769851254201473615330780310
hires,8,0,raw,window,-2.1684294933827885e-21,7.536645387479041e-05,0.00020148148203695505,0.00020148148203695505,0.0004029629640739101,8.748900864532675e-05,5.381212882345839e-18,1.0,1.1362824821335582e-21,2.8198186519323524e-18,1.5435576006478824e-21,1.7642874511303907e-17,0.0,0.0000753664538747903746025274207133657127065460207824245310633738718528341926792988596203794838069303963070023259743528248919,0.000402962964073909925474878857346456166460039354381391338144026959080398560511555534651308482613050765752096872451274217078,-0.00000000000000000000216842949338278853461184318625793607134610703324291637361697152042161462759395362809300422668457031250000000000000000000,0.0000000000000000000343716120343871614169096930873628124379307667531471658073207011403796205161930696036929976740256471751081013898479341835
hires,8,1/8,raw,S,7.443508996137842e-05,0.0005787494103802645,0.0018413104488435867,0.0017668753588822082,0.003608185807725795,0.0007318274343466959,0.020629505776004965,0.979370494223995,4.60883707743576e-20,1.277328087585563e-17,3.65454098240571e-20,4.993719572248788e-17,0.0000744350899613783648302704927090149143004110174014346786156992083297459416098910524796550890374428305600202991545159682863,0.000578749410380264523233991226773709380994429155077388503239845561836645141307937808828983439779727653843095538798122788757,0.00360818580772579585493033770716761616889828475628839096092001090490390045346066538140354834356925342394200499937245009468,0.0000000000000000000575325147083184203635647408573196155838354726666702540583901089475203449109625571694399797008454840317137044277852352656,0.00000000000000000000815682361489778999903251482657010295183827943816335485869206219117101656022027234615690446120187721124302670447092039270
hires,8,1/8,raw,1,0.00014887017992275684,0.001157498820760529,0.0036826208976871735,0.0035337507177644165,0.00721637161545159,0.0014636548686933917,0.020629505776004965,0.979370494223995,9.21767415487152e-20,1.277328087585563e-17,7.30908196481142e-20,4.993719572248788e-17,0.000148870179922756729660540985418029828600822034802869357231398416659491883219782104959310178074885661120040598309031936573,0.00115749882076052904646798245354741876198885831015477700647969112367329028261587561765796687955945530768619107759624557751,0.00721637161545159170986067541433523233779656951257678192184002180980780090692133076280709668713850684788400999874490018937,0.000000000000000000115065029416636840727129481714639231167670945333340508116780217895040689821925114338879959401690968063427007036341024496,0.0000000000000000000163136472297955799980650296531402059036765588763267097173841243823420331204405446923138089224037544224900243283857780747
hires,8,1/8,raw,u,7.443508996137842e-05,0.0005787494103802645,0.0018413104488435867,0.0017668753588822082,0.003608185807725795,0.0007318274343466959,0.020629505776004965,0.979370494223995,4.60883707743576e-20,1.277328087585563e-17,3.65454098240571e-20,4.993719572248788e-17,0.0000744350899613783648302704927090149143004110174014346786156992083297459416098910524796550890374428305600202991545159682863,0.000578749410380264523233991226773709380994429155077388503239845561836645141307937808828983439779727653843095538798122788757,0.00360818580772579585493033770716761616889828475628839096092001090490390045346066538140354834356925342394200499937245009468,0.0000000000000000000575325147083184203635647408573196155838354726666702540583901089475203449109625571694399797008454840317137044277852352656,0.00000000000000000000815682361489778999903251482657010295183827943816335485869206219117101656022027234615690446120187721124302670447092039270
hires,8,1/8,raw,u^2,4.470212137804668e-05,0.0003478232682768397,0.0012308305087606383,0.0011861283873825916,0.00241695889614323,0.00046831058191568317,0.018495193049984586,0.9815048069500154,3.0092756516742834e-20,1.2450669543765185e-17,1.2570538445429328e-20,2.6842311343911908e-17,0.0000447021213780466334921102790065857077350226629837567936301372801856462143727262303140003801810351007233785662165908628330,0.000347823268276839693027561563746840869981186318638465421614798060573762186585519299652290211339160976278338065983406243010,0.00241695889614323094765401531839165631750990199594972409117974848299662667440845201541261732378452210667505293499945469889,0.0000000000000000000452030660235138230321028533924058859218239642823143537856272737696859996198189648992766214337834091371669983527833876931,-0.00000000000000000000502069869193050271363122932935013534348979806057376218658551929965229021133916097627833806598340624300999157209628792633
hires,8,1/8,raw,window,9.169408353218647e-06,7.138154709902457e-05,0.00020073532427274525,0.0001915659159195266,0.00039230124019227184,8.313830618366039e-05,0.023373386096675615,0.9766266139033244,6.17312736228689e-22,1.5735681486149167e-18,6.1640445268352925e-21,7.414205087626316e-17,0.00000916940835321865097046403747332274721826086086390010812691697689286843855953823955008203682718495463732094498588314933607,0.0000713815470990245453288903596190944306127975744424929152410140164508065705834880087670216708263753493415471822379039442806,0.000392301240192271667450043197808362263205217411936130483642873009543450973209973051818129473301561831040095887521038619218,-0.00000000000000000000386394764784008768262479695757088653543404588314286843855953823955008203682718495463732094498588314933606953471886675016,0.0000000000000000000261442386264908183996029647948922048081476578585491934294165119912329783291736246506584528177620960557194010384372859302
hires,32,-1/8,raw,S,-2.5639647347625965e-15,2.1052163947689192e-14,5.370198706097783e-14,5.626595179574043e-14,1.0996793885671826e-13,2.122733296979248e-14,0.023315565986039725,0.9766844340139603,9.301860297122896e-31,8.458702048824131e-18,2.8183682158908403e-31,1.3277071688193304e-17,-0.00000000000000256396473476258530850506735549202340315077230754305654683955317645128121619442620338036929448180818509462441582965970444,0.0000000000000210521639476891864100998323721126579357987143090358799611065409017001039991327127646100717424098555978250240890237433456,0.000000000000109967938856718256203406399226339497482617605430304102134744407980207501322841986447189758819732141045841680262984058468,-0.0000000000000000000000000000112327867359315877859805450617280477649178833683423904771542050488942758807055181918149053755841703402955599405991811008,0.00000000000000000000000000000588153669822723994720014591285920707970833537514682665991688291223538992825759014440217497591097625665440065786251721849
hires,32,-1/8,raw,1,-5.127929469525193e-15,4.2104327895378385e-14,1.0740397412195566e-13,1.1253190359148086e-13,2.199358777134365e-13,4.245466593958496e-14,0.023315565986039725,0.9766844340139603,1.860372059424579e-30,8.458702048824131e-18,5.6367364317816805e-31,1.3277071688193304e-17,-0.00000000000000512792946952517061701013471098404680630154461508611309367910635290256243238885240676073858896361637018924883165931940887,0.0000000000000421043278953783728201996647442253158715974286180717599222130818034002079982654255292201434848197111956500481780474866912,0.000000000000219935877713436512406812798452678994965235210860608204269488815960415002645683972894379517639464282091683360525968116935,-0.0000000000000000000000000000224655734718631755719610901234560955298357667366847809543084100977885517614110363836298107511683406805911301998560634246,0.0000000000000000000000000000117630733964544798944002918257184141594166707502936533198337658244707798565151802888043499518219525133088013157250344370
hires,32,-1/8,raw,u,-2.5639647347625965e-15,2.1052163947689192e-14,5.370198706097783e-14,5.626595179574043e-14,1.0996793885671826e-13,2.122733296979248e-14,0.023315565986039725,0.9766844340139603,9.301860297122896e-31,8.458702048824131e-18,2.8183682158908403e-31,1.3277071688193304e-17,-0.00000000000000256396473476258530850506735549202340315077230754305654683955317645128121619442620338036929448180818509462441582965970444,0.0000000000000210521639476891864100998323721126579357987143090358799611065409017001039991327127646100717424098555978250240890237433456,0.000000000000109967938856718256203406399226339497482617605430304102134744407980207501322841986447189758819732141045841680262984058468,-0.0000000000000000000000000000112327867359315877859805450617280477649178833683423904771542050488942758807055181918149053755841703402955599405991811008,0.00000000000000000000000000000588153669822723994720014591285920707970833537514682665991688291223538992825759014440217497591097625665440065786251721849
hires,32,-1/8,raw,u^2,-1.495023145102833e-15,1.226435630397237e-14,3.3719867212027e-14,3.521489035712983e-14,6.893475756915683e-14,1.2422061194633742e-14,0.021687508563484736,0.9783124914365152,3.8007179858205097e-31,5.5135001845876486e-18,2.031011059112579e-31,1.6350032633794816e-17,-0.00000000000000149502314510282673111635243344737134393859958508422433994750123206972131784855349403622449902275888536545047107184023343,0.0000000000000122643563039723675821653100318169144784666110707382654752357161405258941163801157557705886214559992074403449221824269669,0.0000000000000689347575691568428185744165543003301072286215976713290682416322065837259060652845203527684422328039892090365797615864810,-0.00000000000000000000000000000622803616290638339753543380676375073192899750550890826632920802609580752550097724111463454952892815976656996556007660826,0.00000000000000000000000000000248652875043769668596626564485502333378260369093280796532728443502547941137854400079255965507781757303309951153576657120
hires,32,-1/8,raw,window,-3.139482110719743e-16,2.571094680871443e-15,6.5471293482157596e-15,6.861077559287734e-15,1.3408206907503494e-14,2.572107466167401e-15,0.023414630549613815,0.9765853694503862,3.6002318555623605e-31,2.6850956883336878e-17,1.6757104492569294e-31,6.514931709886296e-17,-0.000000000000000313948211071970157133956833472918210622142412591058040683458467750744004362691445766918957014622262669756819036319376307,0.00000000000000257109468087144051325646654642715014711328619068573075354421572887389320804596812011079768796704516864627576642054332371,0.0000000000000134082069075034853849466611699494549301252083307473577547008972480601647533706523617363051407709873267540373989863383890,-0.00000000000000000000000000000413151157582154536390797453108467483676261517743893463253546370168167448729298537773733024318096368062369300739656212084,0.00000000000000000000000000000237470757769601649055133763544440464077736308925773897808120726674317045231203295483135372423357945667629015423162857602
hires,32,0,raw,S,-5.636811761232562e-30,1.998103484231991e-14,5.369109272829804e-14,5.369109272829805e-14,1.073821854565961e-13,2.0154488137328836e-14,5.249298789426261e-17,1.0,1.7439761598672561e-31,1.6240833174066584e-18,1.269845998180275e-31,6.300561887395932e-18,0.0,0.0000000000000199810348423199076280024241320741051597869156258901739081384551518615705484626154522713552532811462273236120048969509355,0.000000000000107382185456596095398549212516147871588523793926543992761035109868271577777871808690855363699309586423979885770621322485,-0.00000000000000000000000000000563681176123256189472423624235756527589731590399679816982825286686420440673828125000000000000000000000000000000000000000,0.00000000000000000000000000000321860826910168825818349204597678794929130068674748573474938894704772864474671885377267638799510304906450117690770873979
hires,32,0,raw,1,-1.1273623522465124e-29,3.996206968463982e-14,1.0738218545659608e-13,1.073821854565961e-13,2.147643709131922e-13,4.030897627465767e-14,5.249298789426261e-17,1.0,3.4879523197345123e-31,1.6240833174066584e-18,2.53969199636055e-31,6.300561887395932e-18,0.0,0.0000000000000399620696846398152560048482641482103195738312517803478162769103037231410969252309045427105065622924546472240097939018711,0.000000000000214764370913192190797098425032295743177047587853087985522070219736543155555743617381710727398619172847959771541242644970,-0.0000000000000000000000000000112736235224651237894484724847151305517946318079935963396565057337284088134765625000000000000000000000000000000000000000,0.00000000000000000000000000000643721653820337651636698409195357589858260137349497146949877789409545728949343770754535277599020609812889779141737841936
hires,32,0,raw,u,-5.636811761232562e-30,1.998103484231991e-14,5.369109272829804e-14,5.369109272829805e-14,1.073821854565961e-13,2.0154488137328836e-14,5.249298789426261e-17,1.0,1.7439761598672561e-31,1.6240833174066584e-18,1.269845998180275e-31,6.300561887395932e-18,0.0,0.0000000000000199810348423199076280024241320741051597869156258901739081384551518615705484626154522713552532811462273236120048969509355,0.000000000000107382185456596095398549212516147871588523793926543992761035109868271577777871808690855363699309586423979885770621322485,-0.00000000000000000000000000000563681176123256189472423624235756527589731590399679816982825286686420440673828125000000000000000000000000000000000000000,0.00000000000000000000000000000321860826910168825818349204597678794929130068674748573474938894704772864474671885377267638799510304906450117690770873979
hires,32,0,raw,u^2,-3.375513601083052e-30,1.1661387903387711e-14,3.371005788597813e-14,3.371005788597814e-14,6.742011577195628e-14,1.1817584618893395e-14,5.0066861535813523e-17,1.0,8.580395536704185e-32,1.2726758829259147e-18,4.761758548248445e-31,4.029383923882018e-17,0.0,0.0000000000000116613879033877105632916900426998620337612690679572317496512799320552267104752167210031644953941261467409475514886563669,0.0000000000000674201157719562801425443642519996612689499626747636449447581995645484366809465777863126531927472939693326617608274206140,-0.00000000000000000000000000000337551360108305210674587097596497885285534058035820598259532332241515439262514661211689315223338780924677848815917968750,0.000000000000000000000000000000859863024671580992215243903954034089997130697776396223160588015700871835504605873853259052448511343633100617596812880442
hires,32,0,raw,window,-1.3225467530575487e-30,2.453005220257867e-15,6.54706675727763e-15,6.5470667572776314e-15,1.3094133514555261e-14,2.4539954302425634e-15,1.0100299890690923e-16,0.9999999999999999,5.824511052019325e-32,4.4481836431138245e-18,1.2834109626057578e-31,5.229883262166058e-17,0.0,0.00000000000000245300522025786570247031210439757347039175555939194857202415847306387418452720122658599990946423558953036996948621214163,0.0000000000000130941335145552545954208207832946672534068116105860989062006953318742109441948199394600779314740225027064807468577607266,-0.00000000000000000000000000000132254675305754868336999954013039467207380544709315285804809383057829003480998443682825627121246725437231361865997314453,0.00000000000000000000000000000116298319568714502901174045021525893077651766247261999255474587006247650009053576441046963003051378785836999577575747363
hires,32,1/8,raw,S,2.4336672713886094e-15,1.896687094026913e-14,5.368030494378699e-14,5.124663767239838e-14,1.0492694261618537e-13,1.9138630363506198e-14,0.02319392151061502,0.9768060784893849,1.580977453225603e-30,1.506741179916674e-17,1.3280637091235269e-30,6.939178425515218e-17,0.00000000000000243366727138861420939456863673222646536806079779055207508011581302168343597582924926289003993626860967666778813425047919,0.0000000000000189668709402691291318776672993055020508037845241143708402396280031238121532563749167692612803124853476732241107765045457,0.000000000000104926942616185381954947826690370324646729121988467666692546396909635683692391565323936418794943010254732389920553509530,-0.00000000000000000000000000000478089048170821093367650467836974656106247951602489235375457934487426289003993626860967666778813425047918997295150793727,0.000000000000000000000000000000545524894702361602663718098958177804120308808498870916888796847739480738719687514652326775889223495454300109774194116397
hires,32,1/8,raw,1,4.867334542777219e-15,3.793374188053826e-14,1.0736060988757398e-13,1.0249327534479676e-13,2.0985388523237074e-13,3.8277260727012396e-14,0.02319392151061502,0.9768060784893849,3.161954906451206e-30,1.506741179916674e-17,2.6561274182470537e-30,6.939178425515218e-17,0.00000000000000486733454277722841878913727346445293073612159558110415016023162604336687195165849852578007987253721935333557626850095839,0.0000000000000379337418805382582637553345986110041016075690482287416804792560062476243065127498335385225606249706953464482215530090914,0.000000000000209853885232370763909895653380740649293458243976935333385092793819271367384783130647872837589886020509464779841107019059,-0.00000000000000000000000000000956178096341642186735300935673949312212495903204978470750915868974852578007987253721935333557626850095839026456071709759,0.00000000000000000000000000000109104978940472320532743619791635560824061761699774183377759369547896147743937502930465355177844699090860021954838823279
hires,32,1/8,raw,u,2.4336672713886094e-15,1.896687094026913e-14,5.368030494378699e-14,5.124663767239838e-14,1.0492694261618537e-13,1.9138630363506198e-14,0.02319392151061502,0.9768060784893849,1.580977453225603e-30,1.506741179916674e-17,1.3280637091235269e-30,6.939178425515218e-17,0.00000000000000243366727138861420939456863673222646536806079779055207508011581302168343597582924926289003993626860967666778813425047919,0.0000000000000189668709402691291318776672993055020508037845241143708402396280031238121532563749167692612803124853476732241107765045457,0.000000000000104926942616185381954947826690370324646729121988467666692546396909635683692391565323936418794943010254732389920553509530,-0.00000000000000000000000000000478089048170821093367650467836974656106247951602489235375457934487426289003993626860967666778813425047918997295150793727,0.000000000000000000000000000000545524894702361602663718098958177804120308808498870916888796847739480738719687514652326775889223495454300109774194116397
hires,32,1/8,raw,u^2,1.4216307277106906e-15,1.108978830577279e-14,3.3700342229098396e-14,3.2278711501387705e-14,6.597905373048611e-14,1.1244495733846015e-14,0.021546697737100398,0.9784533022628996,8.546127684267355e-31,1.295278910664121e-17,8.714262795446794e-31,7.749803105191101e-17,0.00000000000000142163072771069372863730008644934651979794844735743653825932276717748706331781614671447884725947243505976014534159067265,0.0000000000000110897883057727880700112074063374774943940415306996034220418755378642513558364594457136576683149990056111246603349853618,0.0000000000000659790537304861072694293383747733475975855500616058951792603558668410018326636958961932076402453877675186193861035651137,-0.00000000000000000000000000000312519715148164798338750907195113709425567560763497267131796411741624572884725947243505976014534159067265007258195735306,0.00000000000000000000000000000157111572297943914793660120812136676663872374548166306473760836477303634233168500099438887533966501463819965299909725432
hires,32,1/8,raw,window,2.995298078525238e-16,2.3403573000893244e-15,6.547005561430772e-15,6.247475753578248e-15,1.279448131500902e-14,2.341325440542852e-15,0.02341085976663624,0.9765891402333637,1.6166799574107179e-31,1.263576004065295e-17,6.525372504631663e-32,2.787042070972719e-17,0.000000000000000299529807852523594265030684847007882202784324289105394841313919528722376700927203149255656528456900442218616689719818516,0.00000000000000234035730008932384153791159592270964435228807460896103119835515917577034379975680724346436850815474289155249944976855218,0.0000000000000127944813150090149821085748952695906795496421064080712520087981777883482162129320979525289993331963899317206396878788728,0.000000000000000000000000000000193617368443025722228184263690774610272042267514847815423134277874975744343471543099557781383310280181484012919946948474,0.000000000000000000000000000000578071224603388398338214517347358320977012631373327968655567003446662785631491845257108447500550231447820006396301462422
hires,2,-1/8,normalized,S,-0.09138974482096936,0.7815862273045961,2.392585072538288,2.483974817359257,4.876559889897544,2.68386898093353,0.018740617747829903,0.9812593822521701,5.444740872512881e-18,1.1165126637309224e-18,1.451262352947248e-17,5.407351712237665e-18,-0.0913897448209695488000991062848723777503120258903283372576730657067346172679007962777266283091725422019850668274158681457,0.781586227304596421364816346296091237549148581671809762415145023754953808305607596209456303650692407543460674133701299498,4.87655988989754872796305341334216614389011447084808887469143506227644143436819507616387918625807559961023991409035580198,0.000000000000000191880217174440443031948839362010933806007673065706734617267900796277726628309172542201985066827415868145696350300756254,-0.000000000000000273007297987034060665850006125617122262415145023754953808305607596209456303650692407543460674133701299498004794911607073
hires,2,-1/8,normalized,1,-0.1827794896419387,1.5631724546091923,4.785170145076576,4.967949634718514,9.753119779795089,5.36773796186706,0.018740617747829903,0.9812593822521701,1.0889481745025762e-17,1.1165126637309224e-18,2.902524705894496e-17,5.407351712237665e-18,-0.182779489641939097600198212569744755500624051780656674515346131413469234535801592555453256618345084403970133654831736291,1.56317245460919284272963269259218247509829716334361952483029004750990761661121519241891260730138481508692134826740259900,9.75311977979509745592610682668433228778022894169617774938287012455288286873639015232775837251615119922047982818071160395,0.000000000000000383760434348880886063897678724021867612015346131413469234535801592555453256618345084403970133654831736291005441410027575,-0.000000000000000546014595974068121331700012251234244524830290047509907616611215192418912607301384815086921348267402599000075811333805931
hires,2,-1/8,normalized,u,-0.09138974482096936,0.7815862273045961,2.392585072538288,2.483974817359257,4.876559889897544,2.68386898093353,0.018740617747829903,0.9812593822521701,5.444740872512881e-18,1.1165126637309224e-18,1.451262352947248e-17,5.407351712237665e-18,-0.0913897448209695488000991062848723777503120258903283372576730657067346172679007962777266283091725422019850668274158681457,0.781586227304596421364816346296091237549148581671809762415145023754953808305607596209456303650692407543460674133701299498,4.87655988989754872796305341334216614389011447084808887469143506227644143436819507616387918625807559961023991409035580198,0.000000000000000191880217174440443031948839362010933806007673065706734617267900796277726628309172542201985066827415868145696350300756254,-0.000000000000000273007297987034060665850006125617122262415145023754953808305607596209456303650692407543460674133701299498004794911607073
hires,2,-1/8,normalized,u^2,-0.056319733865172354,0.48159409479021326,1.678848908304072,1.7351686421692445,3.4140175504733166,1.8713040779253647,0.016496615214343063,0.9835033847856569,3.953126727014637e-18,1.157910487737996e-18,3.5006324565972973e-17,1.8706914060051105e-17,-0.0563197338651724901409138307253638838395817521379349983123432266467772898265588005511313955270108495063997040690510437887,0.481594094790213430912233911280288896931833938342604417737056159334800128353329267144895499998929525524332507477594107437,3.41401755047331989064498251157325162256028602885566634042254684894004490427103530116916889033703217651935854004314739929,0.000000000000000135948450641887572207206521773652827576437343226646777289826558800551131395527010849506399704069051043788699075928028609,-0.000000000000000174627006594513893663360304549914870042737056159334800128353329267144895499998929525524332507477594107437001326294009978
hires,2,-1/8,normalized,window,-0.01146842467435631,0.09807312204207774,0.23999427802345297,0.2514627026978093,0.49145698072126226,0.27247440654455957,0.023335561654908736,0.9766644383450913,5.324754613732671e-19,1.0834630135720245e-18,5.981041462973003e-19,2.195083765415921e-18,-0.0114684246743563222250587732814157930262409158971055064730719359689010357899429459032045095370657866628147647938033172996,0.0980731220420777381781843189194358755137479784964584510427931617541987994944894883930181358499145597744092050750239392150,0.491456980721262171596214640290124396203384435278629256704811603863657732291088479076556920705908955109110817056718414377,0.0000000000000000122165648311605939084257952877309067760043219359689010357899429459032045095370657866628147647938033172995999851874170154,0.00000000000000000457669986533140504171590442628869779895720683824580120050551051160698186415008544022559079492497606078500229680492700760
hires,2,0,normalized,S,1.594861395726177e-16,0.683261705499179,2.2799429689802277,2.2799429689802277,4.5598859379604555,2.390761012969891,3.497590548152014e-17,1.0,7.028717677702436e-18,1.5414240122081298e-18,2.782666693521263e-17,1.1639250759173674e-17,0.0,0.683261705499179251280085385754975800573242859198202191102596309107155629986923169988057631399089871257946348682626235743,4.55988593796045903726224544461169005520490270737807658357579820402308595609026014734430092748442600868946801583295057652,0.000000000000000159486139572617702242496307007968425750732421875000000000000000000000000000000000000000000000000000000000000000000000000,-0.000000000000000278379931491311910872518433288885702191102596309107155629986923169988057631399089871257946348682626235743036091459590864
hires,2,0,normalized,1,3.189722791452354e-16,1.366523410998358,4.5598859379604555,4.5598859379604555,9.119771875920911,4.781522025939782,3.497590548152014e-17,1.0,1.4057435355404872e-17,1.5414240122081298e-18,5.565333387042526e-17,1.1639250759173674e-17,0.0,1.36652341099835850256017077150995160114648571839640438220519261821431125997384633997611526279817974251589269736525247149,9.11977187592091807452449088922338011040980541475615316715159640804617191218052029468860185496885201737893603166590115306,0.000000000000000318972279145235404484992614015936851501464843750000000000000000000000000000000000000000000000000000000000000000000000000,-0.000000000000000556759862982623821745036866577771404382205192618214311259973846339976115262798179742515892697365252471489944774834031047
