b,source_row_1based,source_line_1based,energy_eV_lexeme,energy_eV,raw_A2s_s_inv_lexeme,raw_A2s_s_inv,normalization_id,normalization_factor,normalized_A2s_s_inv,normalized_A2s_binary64_hex,companion_energy_eV_from_decimal_tokens,companion_energy_eV_binary64,tracked_definition,companion_definition,tracked_domain_lower_eV,tracked_domain_upper_eV,companion_domain_lower_eV,companion_domain_upper_eV,original_bin_integral_lower_eV,original_bin_integral_upper_eV,original_bin_integral_status,rate_quantity,event_to_tracked_relation,extra_multiplicity_applied,source_correspondence,physical_pair_correspondence,B_status,mu_status
104,105,105,10.054603,10.054603,0.0018202895,0.0018202895000000001,NORM_READ_TWOG_287_290,0.99951599327008589,0.0018194084676316081,0x1.dcf26f77571bep-10,0.144111553953742,0.14411155395374209,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
105,106,106,10.061829,10.061828999999999,0.0016933076,0.0016933076,NORM_READ_TWOG_287_290,0.99951599327008589,0.0016924880277257852,0x1.bbacf2e96cb7dp-10,0.136885553953742,0.1368855539537428,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
106,107,107,10.068871,10.068871,0.0015717599,0.0015717598999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.0015709991576305909,0x1.9bd3f8042a1f8p-10,0.129843553953742,0.12984355395374259,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
107,108,108,10.075729,10.075729000000001,0.0014556060,0.0014556059999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.0014549014768998965,0x1.7d64c90c7aca2p-10,0.122985553953742,0.12298555395374144,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
108,109,109,10.082402,10.082402,0.0013447977,0.0013447977,NORM_READ_TWOG_287_290,0.99951599327008589,0.001344146808862827,0x1.605c2a572177ap-10,0.116312553953742,0.11631255395374218,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
109,110,110,10.088891,10.088891,0.0012392792,0.0012392792000000001,NORM_READ_TWOG_287_290,0.99951599327008589,0.0012386793805269575,0x1.44b65db7e72e4p-10,0.109823553953742,0.10982355395374199,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
110,111,111,10.095196,10.095196,0.0011389872,0.0011389872,NORM_READ_TWOG_287_290,0.99951599327008589,0.0011384359225299139,0x1.2a6f243932ba1p-10,0.103518553953742,0.10351855395374265,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
111,112,112,10.101317,10.101317,0.0010438512,0.0010438512,NORM_READ_TWOG_287_290,0.99951599327008589,0.0010433459689941711,0x1.1181c342cf2a2p-10,0.097397553953742,0.097397553953742388,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
112,113,113,10.107253,10.107253,0.00095379371,0.00095379370999999996,NORM_READ_TWOG_287_290,0.99951599327008589,0.00095333206742541018,0x1.f3d2106a20b60p-11,0.091461553953742,0.091461553953742225,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
113,114,114,10.113004,10.113004,0.00086873026,0.00086873026,NORM_READ_TWOG_287_290,0.99951599327008589,0.00086830978870767995,0x1.c73e91299107ep-11,0.085710553953742,0.085710553953742163,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
114,115,115,10.118572,10.118572,0.00078856993,0.00078856993,NORM_READ_TWOG_287_290,0.99951599327008589,0.00078818825684687211,0x1.9d3cd64a3cafep-11,0.080142553953742,0.080142553953741924,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
115,116,116,10.123955,10.123955,0.00071321537,0.00071321537000000005,NORM_READ_TWOG_287_290,0.99951599327008589,0.00071287016896104188,0x1.75bfd07ef03edp-11,0.074759553953742,0.074759553953741786,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
116,117,117,10.129153,10.129153000000001,0.00064256300,0.00064256299999999997,NORM_READ_TWOG_287_290,0.99951599327008589,0.00064225199518360614,0x1.50b99a85556c5p-11,0.069561553953742,0.06956155395374175,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
117,118,118,10.134168,10.134168000000001,0.00057650329,0.00057650329000000005,NORM_READ_TWOG_287_290,0.99951599327008589,0.00057622425852782238,0x1.2e1b82c3a9deep-11,0.064546553953742,0.064546553953741537,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
118,119,119,10.138998,10.138998000000001,0.00051492093,0.00051492092999999995,NORM_READ_TWOG_287_290,0.99951599327008589,0.00051467170480450628,0x1.0dd6111f5bdb3p-11,0.059716553953742,0.059716553953741425,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
119,120,120,10.143643,10.143643000000001,0.00045769503,0.00045769502999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.00045747350252523173,0x1.dfb21bb6d0826p-12,0.055071553953742,0.055071553953741414,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
120,121,121,10.148105,10.148104999999999,0.00040469936,0.00040469935999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.00040450348278616804,0x1.a82713acc9dabp-12,0.050609553953742,0.050609553953743003,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
121,122,122,10.152382,10.152381999999999,0.00035580253,0.00035580253,NORM_READ_TWOG_287_290,0.99951599327008589,0.00035563031918095956,0x1.74e7c97211052p-12,0.046332553953742,0.046332553953742917,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
122,123,123,10.156475,10.156475,0.00031086822,0.00031086821999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.00031071775768940358,0x1.45cfa9b89364ep-12,0.042239553953742,0.042239553953741904,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
123,124,124,10.160383,10.160382999999999,0.00026975536,0.00026975536000000002,NORM_READ_TWOG_287_290,0.99951599327008589,0.00026962479659032961,0x1.1ab8daefce0dep-12,0.038331553953742,0.03833155395374277,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
124,125,125,10.164107,10.164107,0.00023231838,0.00023231837999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.00023220593634059724,0x1.e6f89ce171763p-13,0.034607553953742,0.034607553953742709,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
125,126,126,10.167647,10.167647000000001,0.00019840738,0.00019840738,NORM_READ_TWOG_287_290,0.99951599327008589,0.00019831134949281536,0x1.9fe39855fe5dfp-13,0.031067553953742,0.031067553953741722,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
126,127,127,10.171002,10.171002,0.00016786835,0.00016786835000000001,NORM_READ_TWOG_287_290,0.99951599327008589,0.00016778710058886043,0x1.5fe00382d322bp-13,0.027712553953742,0.027712553953742614,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
127,128,128,10.174173,10.174173,0.00014054338,0.00014054338,NORM_READ_TWOG_287_290,0.99951599327008589,0.00014047535605823513,0x1.269921ecdd360p-13,0.024541553953742,0.024541553953742579,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
128,129,129,10.177160,10.177160000000001,0.00011627090,0.00011627090000000001,NORM_READ_TWOG_287_290,0.99951599327008589,0.00011621462410190683,0x1.e77080a121664p-14,0.021554553953742,0.021554553953741618,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
129,130,130,10.179962,10.179962,9.4885811e-05,9.4885810999999995e-05,NORM_READ_TWOG_287_290,0.99951599327008589,9.4839885628902643e-05,0x1.8dc98d41a8beep-14,0.018752553953742,0.018752553953742535,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
130,131,131,10.182580,10.18258,7.6219782e-05,7.6219782000000002e-05,NORM_READ_TWOG_287_290,0.99951599327008589,7.6182891112559417e-05,0x1.3f88c1a76a1e6p-14,0.016134553953742,0.016134553953742525,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
131,132,132,10.185014,10.185014000000001,6.0101397e-05,6.0101396999999999e-05,NORM_READ_TWOG_287_290,0.99951599327008589,6.0072307519374762e-05,0x1.f7ec4c4ffc561p-15,0.013700553953742,0.01370055395374159,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
132,133,133,10.187263,10.187263,4.6356387e-05,4.6356387e-05,NORM_READ_TWOG_287_290,0.99951599327008589,4.6333950196717497e-05,0x1.84ad668044520p-15,0.011451553953742,0.011451553953742533,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
133,134,134,10.189328,10.189328,3.4807837e-05,3.4807836999999997e-05,NORM_READ_TWOG_287_290,0.99951599327008589,3.4790989772638243e-05,0x1.23d914e5ff3c1p-15,0.009386553953742,0.0093865539537425491,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
134,135,135,10.191209,10.191209000000001,2.5276392e-05,2.5276391999999999e-05,NORM_READ_TWOG_287_290,0.99951599327008589,2.5264158056164051e-05,0x1.a7dcbb8c791dap-16,0.007505553953742,0.0075055539537416394,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
135,136,136,10.192905,10.192905,1.7580467e-05,1.7580466999999999e-05,NORM_READ_TWOG_287_290,0.99951599327008589,1.7571957935656967e-05,0x1.26cefc12b31dbp-16,0.005809553953742,0.0058095539537426077,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
136,137,137,10.194417,10.194417,1.1536453e-05,1.1536453e-05,NORM_READ_TWOG_287_290,0.99951599327008589,1.1530869279108663e-05,0x1.82e969b394da8p-17,0.004297553953742,0.0042975539537426499,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
137,138,138,10.195745,10.195745000000001,6.9589277e-06,6.9589276999999997e-06,NORM_READ_TWOG_287_290,0.99951599327008589,6.9555595321602139e-06,0x1.d2c79a554c29ap-18,0.002969553953742,0.0029695539537417659,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
138,139,139,10.196889,10.196889000000001,3.6608641e-06,3.6608641000000002e-06,NORM_READ_TWOG_287_290,0.99951599327008589,3.6590922171382992e-06,0x1.eb1d7384cf255p-19,0.001825553953742,0.001825553953741732,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
