x_Doppler,nu_Hz,Voigt_H,phi_Hz^-1,sigma_Voigt_m2,sigma_Voigt_cm2,Lee_first_order_factor,sigma_Lee1_m2,rate_at_250cm^-3_s^-1
22.375,2467362479261077.5,9.737143476241518e-07,9.492316737133493e-18,1.0485115991137215e-23,1.0485115991137214e-19,0.99905891476216,1.0475248603260916e-23,7.858396738495329e-07
22.400000000000006,2467363926114115.5,9.715355512856801e-07,9.471076601357592e-18,1.0461654354379287e-23,1.0461654354379286e-19,0.9990578632702742,1.0451798045558331e-23,7.840812684114424e-07
22.425000000000004,2467365372967153.0,9.693640670726614e-07,9.449907748305408e-18,1.0438271455788977e-23,1.0438271455788976e-19,0.9990568117783883,1.0428426201097891e-23,7.823287642505539e-07
22.450000000000003,2467366819820191.0,9.671998622690765e-07,9.428809859042731e-18,1.041496694307482e-23,1.041496694307482e-19,0.9990557602865024,1.0405132717672404e-23,7.805821349632865e-07
22.475,2467368266673228.5,9.650429043418604e-07,9.407782616418892e-18,1.0391740465915429e-23,1.0391740465915428e-19,0.9990547087946167,1.0381917245044373e-23,7.78841354293713e-07
22.5,2467369713526266.5,9.628931609396724e-07,9.386825705054773e-18,1.0368591675946256e-23,1.0368591675946256e-19,0.9990536573027308,1.0358779434932757e-23,7.771063961325669e-07
22.525000000000006,2467371160379304.5,9.607505998916797e-07,9.365938811330944e-18,1.0345520226746485e-23,1.0345520226746485e-19,0.9990526058108449,1.033571894099988e-23,7.753772345162615e-07
22.550000000000004,2467372607232342.0,9.586151892063478e-07,9.345121623375885e-18,1.0322525773826026e-23,1.0322525773826025e-19,0.9990515543189591,1.0312735418838408e-23,7.736538436259141e-07
22.575000000000003,2467374054085380.0,9.564868970702418e-07,9.324373831054285e-18,1.0299607974612586e-23,1.0299607974612587e-19,0.9990505028270732,1.0289828525958438e-23,7.719361977863772e-07
22.6,2467375500938418.0,9.543656918468367e-07,9.303695125955452e-18,1.0276766488438869e-23,1.0276766488438869e-19,0.9990494513351874,1.0266997921774692e-23,7.702242714652792e-07
22.625,2467376947791455.5,9.52251542075338e-07,9.283085201381813e-18,1.0254000976529871e-23,1.0254000976529871e-19,0.9990483998433015,1.0244243267593819e-23,7.685180392720726e-07
22.650000000000006,2467378394644493.5,9.501444164695073e-07,9.262543752337467e-18,1.023131110199024e-23,1.0231311101990239e-19,0.9990473483514156,1.0221564226601749e-23,7.668174759570857e-07
22.675000000000004,2467379841497531.0,9.480442839165051e-07,9.242070475516906e-18,1.0208696529791812e-23,1.0208696529791811e-19,0.9990462968595298,1.0198960463851242e-23,7.651225564105893e-07
22.700000000000003,2467381288350569.0,9.459511134757345e-07,9.221665069293735e-18,1.0186156926761159e-23,1.0186156926761158e-19,0.9990452453676439,1.0176431646249427e-23,7.634332556618634e-07
22.725,2467382735203607.0,9.43864874377696e-07,9.201327233709518e-18,1.0163691961567257e-23,1.0163691961567256e-19,0.999044193875758,1.0153977442545482e-23,7.617495488782724e-07
22.75,2467384182056644.5,9.417855360228562e-07,9.181056670462742e-18,1.0141301304709307e-23,1.0141301304709308e-19,0.9990431423838723,1.013159752331845e-23,7.600714113643526e-07
22.775000000000006,2467385628909682.5,9.397130679805169e-07,9.160853082897793e-18,1.0118984628504552e-23,1.0118984628504552e-19,0.9990420908919864,1.0109291560965058e-23,7.583988185608991e-07
22.800000000000004,2467387075762720.5,9.376474399877026e-07,9.140716175994115e-18,1.0096741607076302e-23,1.0096741607076302e-19,0.9990410394001005,1.0087059229687749e-23,7.567317460440686e-07
22.825000000000003,2467388522615758.0,9.355886219480448e-07,9.120645656355332e-18,1.007457191634192e-23,1.007457191634192e-19,0.9990399879082147,1.0064900205482672e-23,7.550701695244786e-07
22.85,2467389969468796.0,9.335365839306871e-07,9.100641232198569e-18,1.005247523400103e-23,1.0052475234001029e-19,0.9990389364163288,1.0042814166127874e-23,7.534140648463234e-07
22.875,2467391416321833.5,9.314912961691901e-07,9.080702613343785e-18,1.0030451239523721e-23,1.0030451239523722e-19,0.999037884924443,1.0020800791171536e-23,7.517634079864908e-07
22.900000000000006,2467392863174871.5,9.294527290604474e-07,9.060829511203201e-18,1.0008499614138888e-23,1.0008499614138888e-19,0.9990368334325571,9.998859761920284e-24,7.501181750536872e-07
22.925000000000004,2467394310027909.5,9.274208531636151e-07,9.041021638770859e-18,9.986620040822682e-24,9.986620040822683e-20,0.9990357819406712,9.976990761427667e-24,7.484783422875731e-07
22.950000000000003,2467395756880947.0,9.25395639199037e-07,9.021278710612157e-18,9.964812204286963e-24,9.964812204286964e-20,0.9990347304487854,9.955193474482593e-24,7.468438860578967e-07
22.975,2467397203733985.0,9.233770580471911e-07,9.001600442853567e-18,9.943075790967934e-24,9.943075790967934e-20,0.9990336789568995,9.933467587597979e-24,7.452147828636428e-07
23.0,2467398650587023.0,9.21365080747638e-07,8.981986553172388e-18,9.921410489014827e-24,9.921410489014827e-20,0.9990326274650136,9.911812788999429e-24,7.435910093321843e-07
23.025000000000006,2467400097440060.5,9.19359678497976e-07,8.962436760786563e-18,9.899815988278653e-24,9.899815988278652e-20,0.9990315759731279,9.890228768613991e-24,7.419725422184391e-07
23.050000000000004,2467401544293098.5,9.173608226528096e-07,8.942950786444616e-18,9.878291980301088e-24,9.878291980301088e-20,0.999030524481242,9.868715218059042e-24,7.403593584040377e-07
23.075000000000003,2467402991146136.5,9.153684847227194e-07,8.923528352415615e-18,9.856838158303384e-24,9.856838158303384e-20,0.9990294729893561,9.847271830631205e-24,7.387514348964911e-07
23.1,2467404437999174.0,9.133826363732453e-07,8.904169182479262e-18,9.835454217175425e-24,9.835454217175425e-20,0.9990284214974703,9.825898301295402e-24,7.371487488283716e-07
23.125,2467405884852212.0,9.114032494238736e-07,8.88487300191601e-18,9.81413985346481e-24,9.814139853464809e-20,0.9990273700055844,9.80459432667394e-24,7.355512774564938e-07
23.150000000000006,2467407331705249.5,9.094302958470351e-07,8.865639537497304e-18,9.79289476536607e-24,9.792894765366069e-20,0.9990263185136986,9.783359605035735e-24,7.339589981611068e-07
23.175000000000004,2467408778558287.5,9.074637477671082e-07,8.846468517475863e-18,9.771718652709938e-24,9.771718652709938e-20,0.9990252670218127,9.762193836285574e-24,7.323718884450901e-07
23.200000000000003,2467410225411325.5,9.055035774594301e-07,8.827359671576031e-18,9.75061121695269e-24,9.75061121695269e-20,0.9990242155299268,9.741096721953465e-24,7.307899259331545e-07
23.225,2467411672264363.0,9.035497573493166e-07,8.808312730984233e-18,9.729572161165597e-24,9.729572161165597e-20,0.999023164038041,9.720067965184095e-24,7.292130883710517e-07
23.25,2467413119117401.0,9.016022600110896e-07,8.789327428339488e-18,9.708601190024457e-24,9.708601190024457e-20,0.9990221125461551,9.699107270726349e-24,7.276413536247892e-07
23.275000000000006,2467414565970439.0,8.996610581671066e-07,8.77040349772395e-18,9.687698009799133e-24,9.687698009799134e-20,0.9990210610542692,9.678214344922862e-24,7.260746996798475e-07
23.300000000000004,2467416012823476.5,8.9772612468681e-07,8.751540674653638e-18,9.666862328343327e-24,9.666862328343327e-20,0.9990200095623835,9.657388895699795e-24,7.245131046404123e-07
23.325000000000003,2467417459676514.5,8.957974325857673e-07,8.732738696069081e-18,9.64609385508424e-24,9.646093855084239e-20,0.9990189580704976,9.636630632556486e-24,7.229565467286e-07
23.35,2467418906529552.0,8.938749550247315e-07,8.71399730032616e-18,9.625392301012448e-24,9.625392301012448e-20,0.9990179065786117,9.615939266555341e-24,7.214050042836994e-07
23.375,2467420353382590.0,8.919586653087026e-07,8.695316227186958e-18,9.604757378671815e-24,9.604757378671815e-20,0.9990168550867259,9.595314510311742e-24,7.19858455761415e-07
23.400000000000006,2467421800235628.0,8.900485368859964e-07,8.676695217810676e-18,9.584188802149437e-24,9.584188802149437e-20,0.99901580359484,9.574756077983986e-24,7.183168797331139e-07
23.425000000000004,2467423247088665.5,8.881445433473246e-07,8.658134014744678e-18,9.563686287065769e-24,9.563686287065769e-20,0.9990147521029542,9.554263685263431e-24,7.167802548850851e-07
23.450000000000003,2467424693941703.5,8.862466584248746e-07,8.639632361915507e-18,9.543249550564687e-24,9.543249550564687e-20,0.9990137006110683,9.533837049364542e-24,7.152485600177958e-07
23.475,2467426140794741.5,8.843548559914025e-07,8.621190004620049e-18,9.522878311303735e-24,9.522878311303736e-20,0.9990126491191824,9.513475889015151e-24,7.13721774045159e-07
23.5,2467427587647779.0,8.824691100593297e-07,8.602806689516732e-18,9.502572289444407e-24,9.502572289444407e-20,0.9990115976272966,9.493179924446736e-24,7.121998759938066e-07
23.525000000000006,2467429034500817.0,8.805893947798474e-07,8.584482164616784e-18,9.48233120664248e-24,9.48233120664248e-20,0.9990105461354107,9.472948877384753e-24,7.106828450023637e-07
23.550000000000004,2467430481353854.5,8.787156844420283e-07,8.566216179275582e-18,9.462154786038467e-24,9.462154786038466e-20,0.9990094946435248,9.452782471039099e-24,7.09170660320734e-07
23.575000000000003,2467431928206892.5,8.768479534719424e-07,8.548008484184031e-18,9.442042752248094e-24,9.442042752248093e-20,0.9990084431516391,9.432680430094586e-24,7.076633013093852e-07
23.6,2467433375059930.5,8.749861764317824e-07,8.529858831360036e-18,9.42199483135287e-24,9.42199483135287e-20,0.9990073916597532,9.412642480701507e-24,7.061607474386431e-07
23.625,2467434821912968.0,8.731303280189946e-07,8.511766974140029e-18,9.402010750890743e-24,9.402010750890743e-20,0.9990063401678673,9.392668350466303e-24,7.046629782879904e-07
23.650000000000006,2467436268766006.0,8.712803830654143e-07,8.493732667170544e-18,9.382090239846783e-24,9.382090239846783e-20,0.9990052886759815,9.372757768442244e-24,7.031699735453692e-07
23.675000000000004,2467437715619044.0,8.694363165364122e-07,8.475755666399893e-18,9.362233028643994e-24,9.362233028643994e-20,0.9990042371840956,9.352910465120238e-24,7.016817130064918e-07
23.700000000000003,2467439162472081.5,8.675981035300423e-07,8.457835729069857e-18,9.342438849134125e-24,9.342438849134125e-20,0.9990031856922098,9.333126172419653e-24,7.001981765741526e-07
23.725,2467440609325119.5,8.657657192761983e-07,8.439972613707468e-18,9.32270743458861e-24,9.322707434588611e-20,0.9990021342003239,9.313404623679249e-24,6.987193442575485e-07
23.75,2467442056178157.0,8.639391391357763e-07,8.422166080116842e-18,9.30303851968953e-24,9.303038519689531e-20,0.999001082708438,9.293745553648145e-24,6.972451961716015e-07
23.775000000000006,2467443503031195.0,8.621183385998442e-07,8.404415889371085e-18,9.283431840520681e-24,9.283431840520681e-20,0.9990000312165522,9.274148698476896e-24,6.957757125362898e-07
23.800000000000004,2467444949884233.0,8.603032932888159e-07,8.386721803804236e-18,9.263887134558674e-24,9.263887134558675e-20,0.9989989797246663,9.254613795708578e-24,6.943108736759804e-07
23.825000000000003,2467446396737270.5,8.584939789516336e-07,8.369083587003305e-18,9.244404140664136e-24,9.244404140664137e-20,0.9989979282327804,9.23514058427001e-24,6.928506600187699e-07
23.85,2467447843590308.5,8.566903714649513e-07,8.351501003800308e-18,9.22498259907292e-24,9.224982599072921e-20,0.9989968767408947,9.215728804462948e-24,6.913950520958248e-07
23.875,2467449290443346.5,8.548924468323319e-07,8.33397382026444e-18,9.205622251387447e-24,9.205622251387447e-20,0.9989958252490088,9.19637819795544e-24,6.899440305407342e-07
23.900000000000006,2467450737296384.0,8.531001811834441e-07,8.316501803694243e-18,9.186322840568071e-24,9.186322840568071e-20,0.9989947737571229,9.17708850777319e-24,6.88497576088861e-07
23.925000000000004,2467452184149422.0,8.513135507732682e-07,8.299084722609873e-18,9.16708411092452e-24,9.16708411092452e-20,0.9989937222652371,9.157859478290998e-24,6.870556695767016e-07
23.950000000000003,2467453631002459.5,8.495325319813055e-07,8.281722346745384e-18,9.147905808107387e-24,9.147905808107387e-20,0.9989926707733512,9.13869085522425e-24,6.856182919412475e-07
23.975,2467455077855497.5,8.477571013107957e-07,8.2644144470411e-18,9.128787679099696e-24,9.128787679099696e-20,0.9989916192814654,9.119582385620496e-24,6.841854242193533e-07
24.0,2467456524708535.5,8.459872353879397e-07,8.247160795636045e-18,9.109729472208541e-24,9.109729472208542e-20,0.9989905677895795,9.100533817851078e-24,6.827570475471103e-07
24.025000000000006,2467457971561573.0,8.442229109611258e-07,8.22996116586039e-18,9.090730937056751e-24,9.090730937056751e-20,0.9989895162976936,9.081544901602803e-24,6.813331431592216e-07
24.050000000000004,2467459418414611.0,8.424641049001659e-07,8.212815332228014e-18,9.07179182457466e-24,9.071791824574661e-20,0.9989884648058078,9.062615387869718e-24,6.799136923883856e-07
24.075000000000003,2467460865267649.0,8.407107941955326e-07,8.195723070429064e-18,9.0529118869919e-24,9.052911886991899e-20,0.9989874133139219,9.043745028944894e-24,6.7849867666468e-07
24.1,2467462312120686.5,8.389629559576042e-07,8.178684157322595e-18,9.034090877829264e-24,9.034090877829264e-20,0.998986361822036,9.0249335784123e-24,6.770880775149531e-07
24.125,2467463758973724.5,8.372205674159166e-07,8.161698370929278e-18,9.015328551890656e-24,9.015328551890656e-20,0.9989853103301503,9.006180791138752e-24,6.756818765622201e-07
24.150000000000006,2467465205826762.5,8.354836059184163e-07,8.14476549042412e-18,8.996624665255045e-24,8.996624665255046e-20,0.9989842588382644,8.98748642326586e-24,6.742800555250593e-07
24.175000000000004,2467466652679800.0,8.33752048930726e-07,8.127885296129296e-18,8.977978975268555e-24,8.977978975268555e-20,0.9989832073463785,8.968850232202133e-24,6.728825962170203e-07
24.200000000000003,2467468099532838.0,8.320258740354054e-07,8.111057569506955e-18,8.95939124053651e-24,8.959391240536509e-20,0.9989821558544927,8.95027197661502e-24,6.714894805460273e-07
24.225,2467469546385875.5,8.303050589312284e-07,8.09428209315216e-18,8.94086122091564e-24,8.940861220915639e-20,0.9989811043626068,8.93175141642311e-24,6.701006905137952e-07
24.25,2467470993238913.5,8.285895814324567e-07,8.077558650785826e-18,8.922388677506276e-24,8.922388677506276e-20,0.998980052870721,8.913288312788342e-24,6.68716208215244e-07
24.275000000000006,2467472440091951.5,8.268794194681242e-07,8.06088702724772e-18,8.90397337264463e-24,8.90397337264463e-20,0.9989790013788351,8.894882428108272e-24,6.673360158379209e-07
24.300000000000004,2467473886944989.0,8.251745510813241e-07,8.044267008489529e-18,8.885615069895124e-24,8.885615069895124e-20,0.9989779498869492,8.876533526008412e-24,6.659600956614253e-07
24.325000000000003,2467475333798027.0,8.234749544285015e-07,8.02769838156796e-18,8.867313534042772e-24,8.867313534042772e-20,0.9989768983950634,8.858241371334616e-24,6.645884300568373e-07
24.35,2467476780651065.0,8.217806077787509e-07,8.011180934637886e-18,8.849068531085614e-24,8.849068531085614e-20,0.9989758469031775,8.840005730145509e-24,6.632210014861514e-07
24.375,2467478227504102.5,8.200914895131207e-07,7.994714456945572e-18,8.83087982822723e-24,8.83087982822723e-20,0.9989747954112916,8.821826369705e-24,6.618577925017148e-07
24.400000000000006,2467479674357140.5,8.184075781239188e-07,7.978298738821901e-18,8.812747193869259e-24,8.812747193869259e-20,0.9989737439194059,8.803703058474812e-24,6.604987857456669e-07
24.425000000000004,2467481121210178.0,8.167288522140292e-07,7.96193357167572e-18,8.794670397604044e-24,8.794670397604044e-20,0.99897269242752,8.785635566107119e-24,6.591439639493884e-07
24.450000000000003,2467482568063216.0,8.150552904962256e-07,7.945618747987135e-18,8.776649210207232e-24,8.776649210207232e-20,0.9989716409356341,8.767623663437155e-24,6.577933099329462e-07
24.475,2467484014916254.0,8.133868717924976e-07,7.929354061300957e-18,8.758683403630535e-24,8.758683403630536e-20,0.9989705894437483,8.749667122475972e-24,6.564468066045511e-07
24.5,2467485461769291.5,8.117235750333772e-07,7.913139306220124e-18,8.740772750994458e-24,8.740772750994458e-20,0.9989695379518624,8.731765716403164e-24,6.551044369600126e-07
24.525000000000006,2467486908622329.5,8.1006537925727e-07,7.896974278399191e-18,8.722917026581112e-24,8.722917026581112e-20,0.9989684864599766,8.713919219559692e-24,6.537661840822008e-07
24.550000000000004,2467488355475367.5,8.084122636097969e-07,7.880858774537904e-18,8.705116005827118e-24,8.705116005827117e-20,0.9989674349680907,8.696127407440786e-24,6.524320311405135e-07
24.575000000000003,2467489802328405.0,8.067642073431305e-07,7.864792592374741e-18,8.687369465316463e-24,8.687369465316463e-20,0.9989663834762048,8.678390056688798e-24,6.51101961390342e-07
24.6,2467491249181443.0,8.051211898153457e-07,7.84877553068057e-18,8.669677182773508e-24,8.669677182773508e-20,0.998965331984319,8.660706945086214e-24,6.497759581725464e-07
24.625,2467492696034480.5,8.034831904897701e-07,7.832807389252325e-18,8.652038937055994e-24,8.652038937055993e-20,0.9989642804924331,8.643077851548657e-24,6.484540049129309e-07
24.650000000000006,2467494142887518.5,8.018501889343396e-07,7.816887968906718e-18,8.634454508148097e-24,8.634454508148097e-20,0.9989632290005472,8.625502556117955e-24,6.471360851217247e-07
24.675000000000004,2467495589740556.5,8.00222164820961e-07,7.801017071474029e-18,8.616923677153572e-24,8.616923677153572e-20,0.9989621775086615,8.607980839955274e-24,6.458221823930669e-07
24.700000000000003,2467497036593594.0,7.985990979248742e-07,7.785194499791887e-18,8.59944622628888e-24,8.59944622628888e-20,0.9989611260167756,8.590512485334252e-24,6.445122804044919e-07
24.725,2467498483446632.0,7.969809681240239e-07,7.769420057699149e-18,8.582021938876428e-24,8.582021938876428e-20,0.9989600745248897,8.573097275634235e-24,6.432063629164226e-07
24.75,2467499930299670.0,7.95367755398435e-07,7.753693550029802e-18,8.564650599337837e-24,8.564650599337837e-20,0.9989590230330039,8.555734995333556e-24,6.419044137716658e-07
24.775000000000006,2467501377152707.5,7.937594398295882e-07,7.738014782606885e-18,8.547331993187217e-24,8.547331993187217e-20,0.998957971541118,8.538425430002804e-24,6.406064168949088e-07
24.800000000000004,2467502824005745.5,7.921560015998055e-07,7.722383562236492e-18,8.530065907024558e-24,8.530065907024558e-20,0.9989569200492321,8.521168366298212e-24,6.39312356292223e-07
24.825000000000003,2467504270858783.0,7.905574209916372e-07,7.706799696701802e-18,8.512852128529124e-24,8.512852128529124e-20,0.9989558685573463,8.503963591955066e-24,6.380222160505695e-07
24.85,2467505717711821.0,7.889636783872535e-07,7.691262994757144e-18,8.495690446452905e-24,8.495690446452906e-20,0.9989548170654604,8.486810895781142e-24,6.367359803373085e-07
24.875,2467507164564859.0,7.873747542678396e-07,7.6757732661221e-18,8.478580650614095e-24,8.478580650614094e-20,0.9989537655735746,8.469710067650197e-24,6.354536333997097e-07
24.900000000000006,2467508611417896.5,7.857906292129983e-07,7.660330321475682e-18,8.461522531890668e-24,8.461522531890668e-20,0.9989527140816887,8.452660898495545e-24,6.341751595644716e-07
24.925000000000004,2467510058270934.5,7.842112839001537e-07,7.64493397245052e-18,8.444515882213951e-24,8.444515882213951e-20,0.9989516625898028,8.435663180303621e-24,6.329005432372397e-07
24.950000000000003,2467511505123972.5,7.826366991039589e-07,7.62958403162709e-18,8.427560494562258e-24,8.427560494562258e-20,0.998950611097917,8.418716706107631e-24,6.316297689021287e-07
24.975,2467512951977010.0,7.810668556957107e-07,7.614280312528002e-18,8.410656162954569e-24,8.410656162954569e-20,0.9989495596060312,8.401821269981218e-24,6.303628211212496e-07
25.0,2467514398830048.0,7.795017346427653e-07,7.599022629612304e-18,8.393802682444246e-24,8.393802682444246e-20,0.9989485081141453,8.38497666703219e-24,6.290996845342385e-07
25.025000000000006,2467515845683085.5,7.779413170079599e-07,7.583810798269855e-18,8.376999849112816e-24,8.376999849112816e-20,0.9989474566222595,8.368182693396299e-24,6.278403438577901e-07
25.050000000000004,2467517292536123.5,7.763855839490406e-07,7.568644634815733e-18,8.360247460063793e-24,8.360247460063793e-20,0.9989464051303736,8.351439146231063e-24,6.265847838851953e-07
25.075000000000003,2467518739389161.5,7.748345167180867e-07,7.553523956484633e-18,8.34354531341649e-24,8.34354531341649e-20,0.9989453536384877,8.334745823709582e-24,6.253329894858775e-07
25.1,2467520186242199.0,7.732880966609481e-07,7.538448581425372e-18,8.32689320829995e-24,8.326893208299949e-20,0.9989443021466019,8.318102525014473e-24,6.24084945604937e-07
25.125,2467521633095237.0,7.717463052166814e-07,7.52341832869541e-18,8.31029094484689e-24,8.31029094484689e-20,0.998943250654716,8.301509050331804e-24,6.22840637262698e-07
25.150000000000006,2467523079948275.0,7.702091239169906e-07,7.508433018255375e-18,8.293738324187669e-24,8.293738324187669e-20,0.9989421991628302,8.284965200845075e-24,6.216000495542555e-07
25.175000000000004,2467524526801312.5,7.68676534385674e-07,7.493492470963689e-18,8.277235148444324e-24,8.277235148444324e-20,0.9989411476709443,8.268470778729252e-24,6.203631676490297e-07
25.200000000000003,2467525973654350.5,7.671485183380699e-07,7.478596508571155e-18,8.26078122072462e-24,8.26078122072462e-20,0.9989400961790584,8.252025587144812e-24,6.191299767903186e-07
25.225,2467527420507388.5,7.656250575805138e-07,7.463744953715666e-18,8.244376345116184e-24,8.244376345116184e-20,0.9989390446871727,8.235629430231885e-24,6.179004622948593e-07
25.25,2467528867360426.0,7.64106134009791e-07,7.448937629916877e-18,8.228020326680636e-24,8.228020326680635e-20,0.9989379931952868,8.219282113104381e-24,6.166746095523876e-07
25.275000000000006,2467530314213464.0,7.625917296125992e-07,7.434174361570951e-18,8.211712971447769e-24,8.211712971447769e-20,0.9989369417034009,8.20298344184418e-24,6.154524040252026e-07
25.300000000000004,2467531761066501.5,7.610818264650146e-07,7.419454973945373e-18,8.195454086409836e-24,8.195454086409837e-20,0.9989358902115151,8.186733223495409e-24,6.142338312477373e-07
25.325000000000003,2467533207919539.5,7.59576406731955e-07,7.404779293173697e-18,8.17924347951574e-24,8.17924347951574e-20,0.9989348387196292,8.170531266058634e-24,6.130188768261241e-07
25.35,2467534654772577.5,7.58075452666656e-07,7.390147146250454e-18,8.163080959665407e-24,8.163080959665407e-20,0.9989337872277433,8.154377378485247e-24,6.118075264377728e-07
25.375,2467536101625615.0,7.565789466101432e-07,7.375558361025999e-18,8.146966336704102e-24,8.146966336704102e-20,0.9989327357358575,8.138271370671765e-24,6.105997658309445e-07
25.400000000000006,2467537548478653.0,7.550868709907129e-07,7.361012766201455e-18,8.130899421416834e-24,8.130899421416834e-20,0.9989316842439716,8.122213053454253e-24,6.093955808243327e-07
25.425000000000004,2467538995331691.0,7.535992083234153e-07,7.346510191323665e-18,8.114880025522793e-24,8.114880025522793e-20,0.9989306327520858,8.106202238602746e-24,6.081949573066452e-07
25.450000000000003,2467540442184728.5,7.521159412095386e-07,7.332050466780172e-18,8.09890796166979e-24,8.09890796166979e-20,0.9989295812601999,8.090238738815703e-24,6.069978812361891e-07
25.475,2467541889037766.5,7.50637052336099e-07,7.317633423794245e-18,8.082983043428777e-24,8.082983043428777e-20,0.998928529768314,8.07432236771452e-24,6.058043386404585e-07
25.5,2467543335890804.0,7.491625244753357e-07,7.303258894419954e-18,8.067105085288394e-24,8.067105085288394e-20,0.9989274782764282,8.058452939838087e-24,6.046143156157268e-07
25.525000000000006,2467544782743842.0,7.476923404842057e-07,7.288926711537243e-18,8.05127390264954e-24,8.05127390264954e-20,0.9989264267845424,8.042630270637343e-24,6.034277983266396e-07
25.550000000000004,2467546229596880.0,7.462264833038854e-07,7.274636708847077e-18,8.03548931182e-24,8.03548931182e-20,0.9989253752926565,8.026854176469922e-24,6.022447730058115e-07
25.575000000000003,2467547676449917.5,7.447649359592735e-07,7.260388720866594e-18,8.019751130009096e-24,8.019751130009096e-20,0.9989243238007707,8.011124474594803e-24,6.010652259534261e-07
25.6,2467549123302955.5,7.433076815584973e-07,7.24618258292429e-18,8.00405917532237e-24,8.00405917532237e-20,0.9989232723088848,7.995440983166976e-24,5.998891435368366e-07
25.625,2467550570155993.5,7.418547032924245e-07,7.232018131155261e-18,7.988413266756324e-24,7.988413266756324e-20,0.9989222208169989,7.979803521232204e-24,5.98716512190172e-07
25.650000000000006,2467552017009031.0,7.404059844341756e-07,7.21789520249645e-18,7.972813224193174e-24,7.972813224193174e-20,0.9989211693251131,7.96421190872177e-24,5.975473184139442e-07
25.675000000000004,2467553463862069.0,7.389615083386433e-07,7.203813634681961e-18,7.957258868395669e-24,7.957258868395668e-20,0.9989201178332272,7.948665966447294e-24,5.96381548774659e-07
25.700000000000003,2467554910715106.5,7.375212584420101e-07,7.189773266238358e-18,7.941750021001904e-24,7.941750021001904e-20,0.9989190663413414,7.93316551609555e-24,5.952191899044281e-07
25.725,2467556357568144.5,7.360852182612737e-07,7.175773936480034e-18,7.926286504520202e-24,7.926286504520202e-20,0.9989180148494555,7.91771038022335e-24,5.940602285005848e-07
25.75,2467557804421182.5,7.346533713937731e-07,7.1618154855046e-18,7.910868142324017e-24,7.910868142324018e-20,0.9989169633575696,7.902300382252446e-24,5.929046513253027e-07
25.775000000000006,2467559251274220.0,7.33225701516719e-07,7.147897754188298e-18,7.895494758646875e-24,7.895494758646876e-20,0.9989159118656838,7.886935346464471e-24,5.917524452052158e-07
25.800000000000004,2467560698127258.0,7.31802192386729e-07,7.134020584181473e-18,7.880166178577365e-24,7.880166178577365e-20,0.998914860373798,7.871615097995934e-24,5.906035970310438e-07
25.825000000000003,2467562144980296.0,7.303828278393602e-07,7.120183817904014e-18,7.864882228054111e-24,7.864882228054111e-20,0.9989138088819121,7.856339462833191e-24,5.894580937572146e-07
25.85,2467563591833333.5,7.289675917886533e-07,7.10638729854092e-18,7.849642733860864e-24,7.849642733860864e-20,0.9989127573900263,7.84110826780754e-24,5.883159224014971e-07
25.875,2467565038686371.5,7.275564682266716e-07,7.09263087003779e-18,7.83444752362153e-24,7.834447523621529e-20,0.9989117058981404,7.825921340590244e-24,5.871770700446278e-07
25.900000000000006,2467566485539409.0,7.261494412230497e-07,7.07891437709644e-18,7.819296425795319e-24,7.81929642579532e-20,0.9989106544062545,7.810778509687689e-24,5.860415238299483e-07
25.925000000000004,2467567932392447.0,7.247464949245417e-07,7.065237665170482e-18,7.804189269671877e-24,7.804189269671877e-20,0.9989096029143687,7.795679604436512e-24,5.849092709630393e-07
25.950000000000003,2467569379245485.0,7.23347613554573e-07,7.051600580460969e-18,7.789125885366457e-24,7.789125885366457e-20,0.9989085514224828,7.780624454998772e-24,5.837802987113592e-07
25.975,2467570826098522.5,7.219527814127951e-07,7.038002969912048e-18,7.77410610381513e-24,7.774106103815131e-20,0.998907499930597,7.765612892357166e-24,5.826545944038853e-07
26.0,2467572272951560.5,7.205619828746446e-07,7.024444681206661e-18,7.759129756770033e-24,7.759129756770033e-20,0.9989064484387111,7.750644748310274e-24,5.815321454307576e-07
26.025000000000006,2467573719804598.5,7.191752023909037e-07,7.010925562762258e-18,7.744196676794628e-24,7.744196676794628e-20,0.9989053969468252,7.735719855467824e-24,5.804129392429233e-07
26.050000000000004,2467575166657636.0,7.177924244872652e-07,6.997445463726568e-18,7.729306697259041e-24,7.729306697259041e-20,0.9989043454549394,7.720838047246022e-24,5.792969633517874e-07
26.075000000000003,2467576613510674.0,7.164136337638984e-07,6.984004233973353e-18,7.714459652335365e-24,7.714459652335365e-20,0.9989032939630536,7.705999157862869e-24,5.781842053288611e-07
26.1,2467578060363711.5,7.15038814895019e-07,6.97060172409822e-18,7.699655376993034e-24,7.699655376993034e-20,0.9989022424711677,7.691203022333525e-24,5.770746528054146e-07
26.125,2467579507216749.5,7.136679526284633e-07,6.957237785414476e-18,7.68489370699425e-24,7.68489370699425e-20,0.9989011909792819,7.676449476465745e-24,5.759682934721345e-07
26.150000000000006,2467580954069787.5,7.123010317852624e-07,6.943912269948968e-18,7.670174478889382e-24,7.670174478889381e-20,0.998900139487396,7.661738356855268e-24,5.748651150787792e-07
26.175000000000004,2467582400922825.0,7.109380372592222e-07,6.9306250304379955e-18,7.655497530012447e-24,7.655497530012446e-20,0.9988990879955101,7.647069500881312e-24,5.737651054338401e-07
