event_id,beta_norm,nu_in_rest_over_nu_alpha,nu_out_rest_over_nu_alpha,mu_rest,response_forward_m2,response_reverse_m2,response_relative,thermal_log_residual,conductance_log_residual,maxwell_boltzmann_log_residual,rest_frequency_in_relative,rest_frequency_out_relative
2132,4.2434424071042246e-05,1.000206509910549,1.0002065092558485,0.9397609779533329,9.538813412281248e-23,9.538813412281247e-23,6.161638245847409e-17,7.105427357601002e-15,2.842170943040401e-14,-6.394884621840902e-14,0.0,2.0271008697375957e-16
2133,4.447727184728421e-05,0.9998492914030077,0.9998492726128871,-0.7301156502502272,1.458585223398095e-22,1.458585223402019e-22,1.34507057938588e-12,7.105427357601002e-15,-2.6787461138155777e-12,2.2808421817899216e-12,2.027825095504824e-16,0.0
2134,2.53707336012756e-05,1.0000059462659507,1.0000059254043998,-0.92024254683664,1.1285355792934902e-19,1.1285355791395702e-19,6.819460690864601e-11,7.105427357601002e-15,1.3638157270179363e-10,6.039613253960852e-13,4.055014857462693e-16,2.027507471028045e-16
2135,2.0071842680964604e-05,0.999875674044115,0.9998756538191905,-0.8621281357661656,2.437106537630278e-22,2.4371065376382247e-22,1.6303784603961393e-12,7.105427357601002e-15,-3.254285729781259e-12,-1.3500311979441904e-13,2.0277715894709126e-16,4.0555432609750797e-16
2136,2.9847033869835892e-05,0.9999627446775297,0.9999627396524053,0.5374125773161385,2.006364443630452e-21,2.006364443630452e-21,0.0,0.0,-1.4210854715202004e-14,-4.050093593832571e-13,0.0,2.0275950337254727e-16
2137,3.0572275744371555e-05,0.999929627171814,0.9999296087358728,-0.6972315556834993,6.48423297472568e-22,6.484232974800402e-22,5.761818274646469e-12,7.105427357601002e-15,-1.1510792319313623e-11,-6.679101716144942e-13,4.055324354303494e-16,4.0553244290724777e-16
2138,1.7664985779803187e-05,0.9999920281486773,0.9999920081398226,-0.8418056725537489,5.809152729386925e-20,5.809152728795949e-20,5.086597356104581e-11,-1.4210854715202004e-14,1.0172129805141594e-10,6.394884621840902e-14,4.0550712960849453e-16,2.0275356886114635e-16
2139,2.6170489158298914e-05,0.9998409956995691,0.9998409939565506,0.8395074955412906,1.4571309639187414e-22,1.457130963922457e-22,1.2749377496179364e-12,7.105427357601002e-15,-2.5295321393059567e-12,3.552713678800501e-14,2.0278419204156753e-16,2.027841923950803e-16
2140,1.891065578357351e-05,1.0001545472795397,1.0001545350679155,-0.1237089814103168,9.18305029180527e-23,9.183050291805271e-23,6.40034799695734e-17,0.0,1.4210854715202004e-14,1.2079226507921703e-13,0.0,2.0272062103803347e-16
2141,2.4939602832991255e-05,1.0001516193464812,1.0001516015486327,-0.6377608059231067,1.3219625153240834e-22,1.3219625153240834e-22,0.0,0.0,1.4210854715202004e-14,-4.973799150320701e-14,0.0,0.0
2142,3.7987102133920896e-05,1.0001151362263623,1.0001151317448371,0.5875792882301303,2.1923484209087694e-22,2.1923484209164906e-22,1.7609238158246238e-12,0.0,-3.524291969370097e-12,-4.547473508864641e-13,2.0272860707617905e-16,0.0
2143,1.841633783187508e-05,0.9998700108306545,0.999870003569532,0.3314539576267899,1.4193573179953817e-22,1.4193573179953817e-22,0.0,0.0,0.0,-6.394884621840902e-14,0.0,0.0
2144,3.2790733028693615e-05,0.9998776568989044,0.9998776429579848,-0.2835487093079462,1.559765940302101e-22,1.5597659403072697e-22,1.6568667538528093e-12,1.4210854715202004e-14,-3.325340003357269e-12,3.126388037344441e-13,2.0277675682023304e-16,6.083302789424201e-16
2145,3.497298523688668e-05,0.9998280175964421,0.9998280012490127,-0.5052669225285057,9.171346397938975e-23,9.171346397982216e-23,2.357372506648158e-12,1.4210854715202004e-14,-4.689582056016661e-12,-3.979039320256561e-13,4.055736484968353e-16,4.055736551280623e-16
2146,8.494580520191261e-06,1.0000023988606372,1.0000023933129847,0.48935178983541006,4.653429789610056e-19,4.653429788823493e-19,8.451435891651707e-11,7.105427357601002e-15,1.6902390598261263e-10,0.0,2.0275146211047187e-16,2.0275146323526377e-16
2147,4.32643009353651e-05,1.000079389060533,1.0000793754256814,-0.25486242685863486,3.6505316930255067e-22,3.6505316930068568e-22,2.5544118967772806e-12,1.4210854715202004e-14,5.115907697472721e-12,2.7000623958883807e-13,2.0273585347402985e-16,4.0547171247616733e-16
2148,2.3042798018430075e-05,0.9998972805341493,0.9998972589113223,-0.9907483282019353,4.0581859767577583e-22,4.0581859767737756e-22,1.9734539170959472e-12,1.4210854715202004e-14,-3.979039320256561e-12,5.684341886080802e-14,2.0277277719433596e-16,2.0277278157930716e-16
2149,2.2950178732497846e-05,0.9999126158004145,0.9999126143860851,0.8697909896756308,4.970613665649225e-22,4.97061366564923e-22,4.72977555647046e-16,-7.105427357601002e-15,-2.842170943040401e-14,-9.237055564881302e-14,0.0,4.0553933526972624e-16
2150,2.42255798989674e-05,1.0000607865020137,1.0000607856151806,0.9183786703604006,1.0778644766914564e-21,1.0778644766842656e-21,3.335682842287675e-12,7.105427357601002e-15,6.66489086142974e-12,-1.4210854715202004e-14,2.0273962465037148e-16,2.0273962483015665e-16
2151,1.4748227621584821e-05,0.9999246421408123,0.9999246319680942,0.06347985047127612,3.820347829582148e-22,3.8203478296232564e-22,5.380197023284063e-12,2.1316282072803006e-14,-1.0743406164692715e-11,7.105427357601002e-15,4.055344571744665e-16,6.083016919502474e-16
2152,3.8316410495467096e-05,0.9999280743437968,0.9999280647672345,0.11836916729258184,4.23532822675441e-22,4.235328226778288e-22,2.8188584651458494e-12,0.0,-5.6417093219351955e-12,1.2576606422953773e-12,2.027665325988868e-16,0.0
2153,5.956072757454374e-05,1.0001183058573024,1.0001182849569576,-0.9233811453991044,2.859606019112402e-22,2.8596060191026e-22,1.7139095783020168e-12,1.4210854715202004e-14,3.396394276933279e-12,2.4016344468691386e-12,2.0272796457732496e-16,0.0
2154,1.8158468762828966e-05,1.0001069342851114,1.000106925962773,0.23410868705758617,1.9928440523700877e-22,1.9928440523700872e-22,1.1797153414230013e-16,7.105427357601002e-15,2.842170943040401e-14,-7.105427357601002e-15,0.0,2.0273027135352576e-16
2155,4.662105668714418e-05,0.9999486355332973,0.9999486157963847,-0.8169312352511878,1.3655611110720604e-21,1.3655611110936192e-21,7.893734779867004e-12,2.1316282072803006e-14,-1.5774048733874224e-11,-8.597567102697212e-13,4.055247265272599e-16,4.055247345314771e-16
2156,3.147323546218279e-05,0.99990755013335,0.999907533377606,-0.5426190052110668,3.272568029161885e-22,3.272568029147533e-22,2.1927497763532354e-12,0.0,4.376943252282217e-12,-9.592326932761353e-13,2.0277069460665045e-16,2.0277069800453854e-16
2157,2.5981706646890848e-05,0.999900452601736,0.9999004441199381,0.21911148241430994,2.28522784544367e-22,2.2852278454622868e-22,4.0732347914202314e-12,7.105427357601002e-15,-8.114398042380344e-12,2.8421709430404007e-13,4.055442678426917e-16,2.0277213564138928e-16
2158,3.811627448439764e-05,0.999928223485099,0.9999282228393677,0.9405531463826281,7.904522141661492e-22,7.904522141795447e-22,8.473291100998354e-12,1.4210854715202004e-14,-1.6925127965805586e-11,9.237055564881302e-14,6.082995070675539e-16,4.055330049735866e-16
2159,3.26343922846415e-05,0.9999297329009109,0.9999297156232447,-0.5905992449638839,5.902787492989172e-22,5.902787492989171e-22,7.96568978448531e-17,1.4210854715202004e-14,0.0,-2.0605739337042905e-13,0.0,2.0276619977895199e-16
2160,2.674398175481691e-05,0.9998120851977075,0.9998120748760766,0.04955671349890774,6.134873978717803e-23,6.134873978704566e-23,1.07885198054147e-12,-1.4210854715202004e-14,2.1600499167107046e-12,-1.8474111129762605e-13,2.027900557362041e-16,2.0279005782972162e-16
2161,3.8926777698344166e-05,1.0001146809176364,1.0001146636472553,-0.589340578161295,2.213197248723339e-22,2.2131972487311663e-22,1.7683425613683448e-12,-7.105427357601002e-15,-3.538502824085299e-12,6.394884621840902e-13,2.0272869936969856e-16,0.0
2162,1.9301138124909097e-05,1.0002089029310786,1.0002088885842724,-0.3200441483167674,5.456966655365267e-23,5.456966655344076e-23,1.941613170888627e-12,7.105427357601002e-15,3.893774191965349e-12,-1.0658141036401503e-13,4.054192037059773e-16,2.027096047606166e-16
2163,9.387703607041801e-06,0.9998033388810302,0.9998033368607511,0.8139640494486977,9.289676715837455e-23,9.289676715837453e-23,1.2653770274031738e-16,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,2.0279183016090697e-16
2164,1.9600327013012726e-05,1.0001798961014752,1.000179894143837,0.8198679875766179,1.1162026918349139e-22,1.1162026918298804e-22,2.2547279481820283e-12,1.4210854715202004e-14,4.533262654149439e-12,5.684341886080802e-14,4.0543096151655283e-16,2.027154811550486e-16
2165,1.3658242692006427e-05,0.9999966589817161,0.999996653162418,0.4643413088936772,2.352902260267455e-19,2.352902260267455e-19,0.0,0.0,-2.842170943040401e-14,2.842170943040401e-14,0.0,0.0
2166,1.7945944373414364e-05,1.0001401835404957,1.0001401631564553,-0.8757854989300228,1.9425062499137258e-22,1.9425062499137258e-22,0.0,0.0,0.0,2.1316282072803006e-14,0.0,0.0
2167,2.9545832199618942e-05,1.0001057272774025,1.0001057245877691,0.7524768036209732,3.027010089809312e-22,3.0270100898093115e-22,7.766702560917717e-17,7.105427357601002e-15,1.4210854715202004e-14,-2.6290081223123707e-13,0.0,2.0273051488285926e-16
2168,7.967252799412746e-06,1.0000847895099811,1.0000847786196538,-0.0022635530195525932,3.005120449980916e-22,3.0051204499952876e-22,2.3911843422466128e-12,0.0,-4.774847184307873e-12,7.105427357601002e-15,2.0273475870212701e-16,2.027347609097877e-16
2169,2.1361247087176373e-05,1.0000621640257916,1.0000621584493938,0.48676719447156686,6.915520839840533e-22,6.91552083970519e-22,9.785427671142759e-12,7.105427357601002e-15,1.958255779754836e-11,1.5631940186722204e-13,6.082180361672334e-16,2.027393465195627e-16
2170,2.943198759892265e-05,1.0001873141179547,1.0001873083064823,0.46526556718693196,7.489632692416422e-23,7.489632692383988e-23,2.1652757524945023e-12,1.4210854715202004e-14,4.334310688136611e-12,-4.831690603168681e-13,4.0542795458623953e-16,4.054279569419315e-16
2171,1.4902251648187647e-05,0.9998569585252874,0.9998569420508342,-0.5168754269586227,1.3382906341014727e-22,1.3382906341090588e-22,2.8342761090675055e-12,1.4210854715202004e-14,-5.6701310313655995e-12,0.0,4.055619091395177e-16,2.0278095791094211e-16
2172,4.026553428273864e-05,1.000033055100097,1.000033053593138,0.8612964979264263,3.4442563624024135e-21,3.4442563623179036e-21,1.2268244220514239e-11,1.4210854715202004e-14,2.454214609315386e-11,2.7711166694643907e-13,4.0549049343709804e-16,2.027452470240677e-16
2173,2.754025197722055e-05,1.000140331487277,1.000140328641523,0.738127345296337,1.6946920928226265e-22,1.6946920928177277e-22,1.4453230703002416e-12,2.1316282072803006e-14,2.9132252166164108e-12,2.1316282072803006e-13,2.0272349999271357e-16,6.081705017086013e-16
2174,3.53674018334255e-05,1.0001666351513199,1.0001666221729901,-0.19423207015390967,8.073426247213344e-23,8.073426247213342e-23,1.456004321867715e-16,7.105427357601002e-15,1.4210854715202004e-14,-3.836930773104541e-13,0.0,2.0271817114079338e-16
2175,3.400812558123849e-05,0.999990820046761,0.9999908031415672,-0.5561189302880649,3.3568376543296057e-20,3.356837654181328e-20,2.2085957610060288e-11,0.0,4.416733645484783e-11,-9.521272659185342e-13,2.0275380975346605e-16,2.0275381318109008e-16
2176,1.554760102413401e-05,0.9999926717498946,0.9999926554133698,-0.5037674960023013,5.044312566752621e-20,5.044312566752622e-20,1.1931320663748367e-16,-7.105427357601002e-15,-2.842170943040401e-14,-9.237055564881302e-14,0.0,2.0275343762316072e-16
2177,3.37158177560577e-06,0.9999452089575113,0.999945193987411,-0.37811974605785137,8.226629185001185e-22,8.226629185001185e-22,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0
2178,4.0070528336084905e-05,0.9999952929962624,0.999995280018235,-0.19461355073840128,1.0121165276676979e-19,1.0121165278420794e-19,8.614695861258112e-11,1.4210854715202004e-14,-1.722781917123939e-10,2.4158453015843406e-13,4.0550580568329e-16,6.082587164189702e-16
2179,3.435297732615233e-05,1.0001334174950487,1.0001334151205605,0.7814912874257668,1.9548778426541458e-22,1.954877842654146e-22,6.013134555897947e-17,0.0,0.0,-9.947598300641403e-14,0.0,2.0272490191574385e-16
2180,2.4955279328446967e-05,0.9999894626968124,0.9999894584083087,0.6052432144263815,2.658746944829084e-20,2.6587469451360255e-20,5.772295749080475e-11,2.1316282072803006e-14,-1.1544898370630108e-10,1.6342482922482304e-13,6.082622548927181e-16,6.082622575012802e-16
2181,6.378635209277754e-05,0.9999891020237062,0.9999890980907666,0.6379726429988339,2.559700686673544e-20,2.559700686673545e-20,1.7634477072487775e-16,7.105427357601002e-15,2.842170943040401e-14,-4.177991286269389e-12,0.0,2.0275415889041044e-16
2182,1.9327267014583038e-05,1.000058574350313,1.0000585685615366,0.46721676891540315,7.671698494210012e-22,7.671698494103781e-22,6.92355383608605e-12,1.4210854715202004e-14,1.3855583347321954e-11,5.684341886080802e-14,4.0548014622981685e-16,0.0
2183,2.7523004131531492e-05,1.0000017648417223,1.0000017601089624,0.5643601413791862,9.145182962738952e-19,9.145182962738956e-19,2.105950151280982e-16,0.0,0.0,-2.4868995751603507e-13,0.0,2.0275159161808003e-16
2184,2.281075610934366e-05,0.9998674801684883,0.9998674632700206,-0.555883547647561,1.610713719951948e-22,1.6107137199519475e-22,1.4595943850994897e-16,7.105427357601002e-15,0.0,-1.7763568394002505e-13,0.0,2.027788241252321e-16
2185,3.646103038690922e-05,1.000116104961323,1.0001160860947842,-0.7362251837659681,2.471273923888774e-22,2.4712739238801413e-22,1.7466356984962263e-12,7.105427357601002e-15,3.510081114654895e-12,-7.815970093361102e-13,2.027284107086891e-16,0.0
2186,3.6528313242311816e-05,0.9999623562544755,0.9999623534397402,0.7408895643556237,2.3617807018281125e-21,2.3617807018535525e-21,5.385757170663501e-12,0.0,-1.0743406164692715e-11,-3.268496584496461e-13,2.0275958111304755e-16,2.0275958168378356e-16
2187,4.3041929462140286e-05,1.000009026626617,1.0000090100375227,-0.5269664650652662,3.388054886405142e-20,3.38805488625294e-20,2.2461565063085635e-11,1.4210854715202004e-14,4.4920511754753534e-11,-1.9113599591946695e-12,2.0275011833335877e-16,2.0275012169676932e-16
2188,3.0646418205352385e-05,1.0001662180362663,1.000166199527315,-0.7031468710436158,1.16848633603647e-22,1.1684863360336195e-22,1.2197719874143883e-12,-7.105427357601002e-15,2.4584778657299466e-12,2.984279490192421e-13,2.0271825305303578e-16,4.054365136090291e-16
2189,2.4423452044744e-05,1.0000798886620321,1.0000798712320087,-0.6041435795423828,4.620670880630108e-22,4.620670880630108e-22,0.0,0.0,0.0,-5.044853423896711e-13,0.0,0.0
2190,2.671370200533967e-05,0.9999093105587805,0.9999092988915051,-0.074144910101462,2.6417252731189066e-22,2.641725273130718e-22,2.235540416943329e-12,7.105427357601002e-15,-4.490630090003833e-12,-4.334310688136611e-13,2.0277033761158739e-16,2.0277033997757934e-16
2191,3.4673674888620146e-05,1.0001289999405973,1.0001289857370845,-0.30706859681903986,1.4206221387945846e-22,1.4206221387856515e-22,3.1440632683814085e-12,1.4210854715202004e-14,6.323830348264892e-12,-1.9895196601282805e-13,4.054515937344403e-16,6.081773992388013e-16
2192,1.8481166309119262e-05,1.0001646701047304,1.0001646684653345,0.8491464733011554,1.3711126540662655e-22,1.3711126540595109e-22,2.463191342695178e-12,1.4210854715202004e-14,4.931166586175095e-12,3.552713678800501e-14,4.0543713359069714e-16,6.081557013828893e-16
2193,2.1702781604248645e-05,0.9999923097197562,0.9999923096260895,0.9913780374481913,7.244065009853305e-20,7.244065010617243e-20,5.2728555510962655e-11,1.4210854715202004e-14,-1.0547296369622927e-10,1.4210854715202004e-14,4.0550701542853666e-16,2.0275350773325966e-16
2194,3.7786821831655796e-05,0.9999137121448208,0.9999137023023489,0.09386317495364443,2.927712092651583e-22,2.9277120926515835e-22,8.030122591444164e-17,0.0,0.0,-3.694822225952521e-13,0.0,2.027694470194053e-16
2195,1.7566744729850956e-05,1.0000770676288846,1.0000770585759455,0.1668229142812913,3.738733459001694e-22,3.7387334590213693e-22,2.6312954185914813e-12,0.0,-5.243805389909539e-12,4.973799150320701e-14,2.0273632407518827e-16,2.027363259104065e-16
2196,3.1247763078849844e-05,0.9999985479404978,0.9999985410609492,0.3667490312212644,1.1623441791205913e-18,1.162344179769659e-18,2.792063129285434e-10,2.842170943040401e-14,-5.584013251791475e-10,-9.237055564881302e-14,4.0550448578258883e-16,6.082567328584209e-16
2197,2.7954295201901606e-05,1.0000936041047321,1.0000936018761304,0.7948999132965484,4.0237849501276e-22,4.0237849500927344e-22,4.332442349108989e-12,1.4210854715202004e-14,8.682832230988424e-12,7.815970093361102e-14,4.0546594368928857e-16,2.0273297229641302e-16
2198,8.45983067064417e-06,1.000191962513752,1.000191948876493,-0.2548014849636385,6.242852325491631e-23,6.242852325478441e-23,1.0564259270342488e-12,1.4210854715202004e-14,2.1174173525650986e-12,0.0,2.027130351791703e-16,4.054260758861797e-16
2199,2.8562391347319746e-05,0.9998574467842396,0.9998574390740631,0.2900908081131951,1.1528666363774138e-22,1.1528666363839712e-22,2.843944598489409e-12,1.4210854715202004e-14,-5.6843418860808015e-12,-3.126388037344441e-13,4.055617110920525e-16,4.0556171421945055e-16
2200,1.1542423744388112e-05,0.9999400357427213,0.9999400339212041,0.8323127572543589,1.0172161681226048e-21,1.0172161681294836e-21,3.3811912735266e-12,0.0,-6.764366844436154e-12,0.0,2.0276410708205744e-16,0.0
2201,1.7876851961578288e-05,1.0000110857750433,1.000011076094075,0.1089053922939494,1.7789468340392485e-20,1.7789468339741764e-20,1.82894889901989e-11,0.0,3.6550318327499554e-11,-9.947598300641403e-14,2.0274970084539984e-16,0.0
2202,1.7133777739514348e-05,0.9999607308732844,0.9999607185054372,-0.1385257991942997,1.4280720063511603e-21,1.428072006380652e-21,1.0325719759733781e-11,1.4210854715202004e-14,-2.0605739337042905e-11,-7.105427357601002e-15,4.0551982137519825e-16,2.0275991319540118e-16
2203,1.74744002151442e-05,1.0001123926985829,1.0001123808642904,-0.08907885891045628,1.7238055684986872e-22,1.7238055684924665e-22,1.8043554964207982e-12,1.4210854715202004e-14,3.623767952376511e-12,-7.105427357601002e-15,2.0272916320523943e-16,4.054583312082519e-16
2204,5.1081723330629233e-05,0.999957610813867,0.9999575981885639,-0.16223323935008305,1.234160218922677e-21,1.2341602189462885e-21,9.565795982608253e-12,7.105427357601002e-15,-1.9127810446661897e-11,-2.2168933355715126e-12,4.0552108667477106e-16,0.0
2205,2.6563501529274565e-05,0.9998118673020944,0.9998118494418473,-0.64461991516619,8.642799779887992e-23,8.642799779906615e-23,1.0773234356904167e-12,7.105427357601002e-15,-2.1316282072803006e-12,1.9895196601282805e-13,2.027900999315822e-16,4.0558020710829007e-16
2206,4.281650531135119e-05,1.0001980804500412,1.0001980650660158,-0.415508903519849,6.456230669888483e-23,6.456230669888483e-23,0.0,0.0,1.4210854715202004e-14,-1.3855583347321954e-12,0.0,0.0
2207,2.088816255356021e-05,0.9999450851091719,0.9999450761382668,0.1741548648818272,7.38245162339264e-22,7.382451623501659e-22,7.383665565171451e-12,7.105427357601002e-15,-1.475086719437968e-11,8.526512829121202e-14,4.0552616639110237e-16,2.027630850146194e-16
2208,3.373658374999207e-05,1.000021061092619,1.0000210554517537,0.4807911803742173,5.996860820717494e-21,5.9968608207174946e-21,6.272584999198407e-17,-7.105427357601002e-15,0.0,6.252776074688882e-13,0.0,2.0274767953898876e-16
2209,1.5523130853809573e-05,0.9998238438878163,0.9998238243857435,-0.7957606519732563,1.1373928749903504e-22,1.1373928749929678e-22,1.1505943896299244e-12,0.0,-2.2879476091475226e-12,-2.842170943040401e-14,2.0278767077065522e-16,2.0278767472613199e-16
2210,2.9558014953478553e-05,1.0001275337055648,1.0001275293439489,0.5986241012884779,1.8042111148764829e-22,1.8042111148764829e-22,0.0,0.0,0.0,2.2026824808563106e-13,0.0,0.0
2211,1.5097916383020159e-05,1.000124434331576,1.0001244204850572,-0.2742280916120983,1.5001543464324818e-22,1.5001543464227024e-22,3.2594671760006664e-12,7.105427357601002e-15,6.508571459562518e-12,9.947598300641403e-14,4.054534446375784e-16,2.0272672512549926e-16
2212,3.002044952973125e-05,0.9999781703005886,0.9999781614902589,0.18899080694995843,4.696082085762784e-21,4.696082085850014e-21,9.287484605166609e-12,7.105427357601002e-15,-1.857358711276902e-11,2.7711166694643907e-13,2.0275637459368467e-16,4.055127527601483e-16
2213,3.2996997374338555e-05,0.999962039485277,0.9999620203285555,-0.7634729888611123,2.37347106918466e-21,2.3734710691846596e-21,7.924221136437755e-17,1.4210854715202004e-14,0.0,-8.881784197001252e-13,0.0,2.0275964922783332e-16
2214,1.906429635281796e-05,1.0001304668823223,1.0001304650776668,0.8339282804431716,2.1518154401824155e-22,2.151815440175726e-22,1.5543859214763288e-12,7.105427357601002e-15,3.140598892059643e-12,-5.684341886080802e-14,2.0272549951908403e-16,4.054509997697719e-16
2215,3.0300282922400027e-05,0.999987597555013,0.9999875901049804,0.31422192281230815,1.543346694301594e-20,1.5433466944529725e-20,4.9042251850116353e-11,2.1316282072803006e-14,-9.808331924432423e-11,3.907985046680551e-13,6.082633894021454e-16,2.0275446464459447e-16
2216,1.671822338903132e-05,0.9999879560081238,0.9999879480111052,0.26387219622762526,1.5932239935331022e-20,1.593223993533102e-20,9.443949972884128e-17,0.0,0.0,-1.0658141036401503e-13,0.0,4.055087841533103e-16
2217,4.197353246017346e-05,1.000161185411921,1.0001611783850917,0.3534024128988927,9.353423586362808e-23,9.353423586339276e-23,1.2579469534262675e-12,7.105427357601002e-15,2.5437429940211587e-12,1.3429257705865894e-12,2.0271927309343566e-16,2.027192745176799e-16
2218,3.276899584647359e-05,0.9998658827194051,0.999865873444655,0.14604817575699489,1.226974781892798e-22,1.2269747818965074e-22,1.5115999237274041e-12,7.105427357601002e-15,-3.0127011996228248e-12,-7.602807272633072e-13,2.02779144670418e-16,2.0277914655139616e-16
2219,9.912619820168775e-06,0.9999793684464237,0.9999793546509941,-0.2698949673272902,5.44580047674562e-21,5.445800476852652e-21,9.82702657603254e-12,7.105427357601002e-15,-1.963940121640917e-11,3.552713678800501e-14,2.0275613165696676e-16,6.082684033623971e-16
2220,3.6261905717991475e-05,1.000102926263108,1.0001029126385206,-0.25385875741204406,2.170733742730271e-22,2.1707337427388236e-22,1.9699391340526298e-12,-1.4210854715202004e-14,-3.950617610826157e-12,1.0587086762825493e-12,2.02731082130274e-16,0.0
2221,3.333584008397543e-05,1.0001416975548407,1.0001416782676062,-0.7748495493256022,1.7219511237389876e-22,1.7219511237389883e-22,2.0479576939498568e-16,0.0,2.842170943040401e-14,-1.2008172234345693e-12,0.0,0.0
2222,1.7455512775176044e-05,0.9999629258627372,0.9999629099267816,-0.46698261776063277,1.9148195497294012e-21,1.9148195497084593e-21,5.4683625516930115e-12,-7.105427357601002e-15,1.0928147275990341e-11,1.3500311979441904e-13,2.0275946561523303e-16,0.0
2223,3.448047484585997e-05,1.0000925717205535,1.000092551837226,-0.8298830170578324,4.257335334062717e-22,4.257335334044065e-22,2.1905490758710212e-12,0.0,4.405364961712621e-12,1.3997691894473974e-12,2.027331811235836e-16,2.0273318515422084e-16
2224,4.039116367823307e-05,1.0000349289942232,1.0000349103301471,-0.7178720264321096,2.6835113471459983e-21,2.6835113472083082e-21,1.1609761273703657e-11,0.0,-2.3220536604640074e-11,-1.9184653865522705e-13,4.054897336173839e-16,2.0274487059260548e-16
2225,2.710631659228434e-05,0.9998293315750983,0.999829329999254,0.8548970604156826,1.2841261649954183e-22,1.2841261649984684e-22,1.1876452737496133e-12,1.4210854715202004e-14,-2.3590018827235326e-12,1.4921397450962104e-13,2.0278655774537513e-16,6.083596741949689e-16
2226,3.203126484149878e-05,1.0000349211124535,1.0000349085921347,-0.15239061481304383,1.8128403344235628e-21,1.8128403344235628e-21,0.0,1.4210854715202004e-14,0.0,5.258016244624741e-13,0.0,2.0274487094496628e-16
2227,4.0826355399165574e-05,1.000222325975601,1.0002223158154302,0.06519167410968701,4.3887981919121196e-23,4.3887981919121185e-23,1.339198454133233e-16,1.4210854715202004e-14,7.105427357601002e-15,-1.5702994460298214e-12,0.0,4.054137670737333e-16
2228,3.397895813822037e-05,0.9997789925294707,0.9997789922772705,0.9767752213734909,8.64584335477534e-23,8.645843354791203e-23,9.173943832541495e-13,0.0,-1.8189894035458565e-12,-5.684341886080802e-14,2.0279676808371923e-16,0.0
2229,3.4863258200794406e-05,1.000067095148256,1.0000670928318622,0.7868090473160624,7.77024238190081e-22,7.770242381806878e-22,6.044363764015389e-12,1.4210854715202004e-14,1.2093437362636905e-11,-2.984279490192421e-13,4.054766914472202e-16,6.082150385796011e-16
2230,1.7340382347793234e-05,1.0002029434608617,1.0002029242384236,-0.7686702676727403,8.343971474684709e-23,8.343971474668025e-23,9.99751219899025e-13,7.105427357601002e-15,2.0179413695586845e-12,-9.237055564881302e-14,2.0271080964970912e-16,4.054216270910291e-16
2231,1.1338114548001244e-05,1.0001275433519965,1.000127539583182,0.6531764022375571,1.8946278813319703e-22,1.8946278813138968e-22,4.769659762988115e-12,2.1316282072803006e-14,9.563905223330949e-12,3.552713678800501e-14,6.081782763529432e-16,4.054521857631744e-16
2232,4.5360686149452e-05,1.0001675845211508,1.0001675830150838,0.8614159171164384,1.3399779178703832e-22,1.3399779178736269e-22,1.2103405094951927e-12,-1.4210854715202004e-14,-2.4229507289419416e-12,5.684341886080801e-13,2.0271797608802212e-16,2.0271797639327784e-16
2233,3.8022916208180826e-05,1.000008968387042,1.000008961122596,0.3313338263348639,2.981149043437283e-20,2.981149043437283e-20,0.0,0.0,-2.842170943040401e-14,-6.323830348264892e-13,0.0,0.0
2234,1.3986868642347343e-05,0.9998102933477994,0.9998102792267854,-0.30030526968214905,6.546324511897433e-23,6.546324511925411e-23,2.136919808437067e-12,7.105427357601002e-15,-4.249045559845399e-12,-2.842170943040401e-14,4.0558083834898707e-16,2.0279042203864317e-16
2235,2.568135343489488e-05,0.9998502660510711,0.9998502629375943,0.7133246526650273,1.4542736335547128e-22,1.454273633558651e-22,1.3539890579235114e-12,7.105427357601002e-15,-2.6716406864579767e-12,-6.394884621840902e-14,2.0278231187930412e-16,0.0
2236,2.8560776730564535e-05,1.0000497085597053,1.0000496924060107,-0.4867684829658496,1.081550040633523e-21,1.081550040633523e-21,0.0,0.0,-2.842170943040401e-14,7.673861546209082e-13,0.0,0.0
2237,9.031086539322409e-06,0.9998535549931499,0.9998535548269022,0.9846927400040767,1.9846211639014054e-22,1.9846211638959105e-22,1.3843866004027101e-12,-7.105427357601002e-15,2.7853275241795927e-12,-7.105427357601002e-15,2.0278164484234155e-16,2.027816448760585e-16
2238,2.53726636416198e-05,0.9998612925508049,0.9998612863136236,0.42572023661782066,1.3267183256156134e-22,1.3267183256194907e-22,1.461218440978222e-12,7.105427357601002e-15,-2.8848035071860068e-12,1.4210854715202004e-14,2.027800755900062e-16,2.0278007685495773e-16
2239,3.2362050972475135e-05,0.9998809225810108,0.9998809179120703,0.5701306988117467,2.019322020059155e-22,2.0193220200797817e-22,5.107316779529609e-12,2.1316282072803006e-14,-1.0189182830799837e-11,-2.2026824808563106e-13,6.08328283610831e-16,2.0277609548380588e-16
2240,2.8102928228802096e-05,1.000010649931075,1.000010641981185,0.2682436054622815,2.0420077175841206e-20,2.0420077174286184e-20,3.807583358174176e-11,7.105427357601002e-15,7.615597041876754e-11,2.7000623958883807e-13,4.054995784233858e-16,0.0
