physics_orbit_id,frequency_i,frequency_j,x_i,x_j,mu,mu_label,edge_multiplicity,Q_SI,DeltaE_SI,pole_mean_amp2,full_mean_amp2,full_over_pole,integrated_amp_reciprocity,pointwise_amp_reciprocity,forward_reverse_log_edge_residual,quad_change_pole_96_128_to_128_192,quad_change_full_96_128_to_128_192,pole_location_t,pole_width_t,quadrature_points,log_edge_pole_no_angular,log_edge_full_no_angular
1604,9,16,0.5,4.0,-0.7071067811865475,-1/sqrt(2),48,1.0071834246544255e-26,1.3421729615384153e-22,16255247.898709621,16253739.551566549,0.9999072086041092,1.3989006943409377e-19,2.675342199300066e-16,2.842170943040401e-14,5.385603625325483e-15,5.2715054644988426e-15,5.880035376334174,0.0022509414871724684,512,141.66576656361107,141.6656737679098
1605,9,16,0.5,4.0,-0.5773502691896258,-1/sqrt(3),48,9.681492164811233e-27,1.3421729615384153e-22,16619796.003424495,16618276.945028964,0.9999085994560212,1.6417073378978796e-19,4.555135336108784e-16,0.0,5.043324942022286e-15,5.0437859468015364e-15,4.8948249537484845,0.0018738230021480534,512,141.43235078975047,141.4322593850292
1606,9,16,0.5,4.0,-0.5,-1/2,48,9.44112734881553e-27,1.3421729615384153e-22,16852879.365056675,16851353.672370646,0.9999094699099792,2.15886443179726e-19,5.011565982895953e-16,2.842170943040401e-14,4.863049499784187e-15,5.0845575097689075e-15,4.500265112759765,0.0017227960289632786,512,141.27120066646847,141.27111013228037
1607,9,16,0.5,4.0,-0.3333333333333333,-1/3,24,8.901180228441971e-27,1.3421729615384153e-22,17473540.33166503,17471999.610516813,0.9999118254733171,5.2054414036586956e-20,2.200961170473709e-16,0.0,4.690313755000363e-15,4.690727357664924e-15,3.897256346424912,0.0014919851268308383,512,140.85589567297077,140.8558074945565
1608,9,16,0.5,4.0,0.0,0,192,7.7086482047447e-27,1.3421729615384153e-22,27975910.434102938,27974335.612294607,0.9999437079335795,4.551645480089588e-19,2.449434017001199e-16,0.0,6.658032286807626e-16,6.658407102302483e-16,3.1819365508319075,0.0012182007553660263,512,139.9393045077673,139.93924821411645
1609,9,16,0.5,4.0,0.3333333333333333,1/3,24,6.294084908056222e-27,1.3421729615384153e-22,120579414.53673546,120577798.2101453,0.9999865953355606,7.422019670462989e-18,3.1437327660701855e-16,0.0,1.8784105978345092e-14,1.8784357776357792e-14,2.755455375724794,0.0010549928019459994,512,138.54082532532698,138.5408119205727
1610,9,16,0.5,4.0,0.5,1/2,48,5.450837428549379e-27,1.3421729615384153e-22,240799172.02312905,240797532.1446686,0.9999931898500869,4.230222460598156e-19,1.756447698853185e-16,2.842170943040401e-14,8.53973137645781e-15,8.663554599410626e-15,2.5977407161817534,0.000994656753317433,512,136.31414453543047,136.31413772525735
1611,9,16,0.5,4.0,0.5773502691896258,1/sqrt(3),48,5.01150912916719e-27,1.3421729615384153e-22,319751547.37851405,319749896.07259387,0.9999948356593308,4.778582003453173e-18,3.245972478577201e-16,2.842170943040401e-14,1.2116600973987116e-14,1.2116663548565454e-14,2.5331665630142974,0.0009699621630475738,512,134.4400889060589,134.44008374170488
1612,9,16,0.5,4.0,0.7071067811865475,1/sqrt(2),48,4.171890362793072e-27,1.3421729615384153e-22,489233663.10331464,489231992.0942133,0.9999965844355625,1.1600278899582987e-18,2.852309149571822e-16,0.0,4.5199921590432563e-14,4.5078242885325376e-14,2.434796072561047,0.000932370496542669,512,128.62927836072393,128.62927494515367
1613,9,16,0.5,4.0,0.816496580927726,sqrt(2/3),48,3.302176709699897e-27,1.3421729615384153e-22,670526225.53743,670524537.4803888,0.99999748248916,5.208535508076244e-18,4.3879910807758563e-16,0.0,1.831182190359392e-14,1.8311868003920122e-14,2.3600123507810893,0.0009038608492744893,512,116.71353865073564,116.71353613322162
1615,10,10,1.0,1.0,-1.0,-1,13,1.0901355043298987e-26,0.0,78555409.59308538,78552068.76100282,0.999957471648358,0.0,0.0,0.0,4.931935216771392e-15,5.121842856335111e-15,0.0,1.0,192,146.7506723434969,146.75062981424088
1616,10,10,1.0,1.0,-0.816496580927726,-sqrt(2/3),24,1.0389216075395128e-26,0.0,103179370.02218243,103175847.0429156,0.9999658557784751,0.0,0.0,0.0,2.166299502116179e-15,2.3107983693353467e-15,3.3026707960189543,0.00284386857804928,512,147.07145580791573,147.07142166311127
1617,10,10,1.0,1.0,-0.7071067811865475,-1/sqrt(2),24,1.0071538801142626e-26,0.0,564487044.2664293,564483363.7646723,0.9999934799181055,0.0,0.0,0.0,1.2670897314112628e-15,1.0559149941616212e-15,2.614097103875718,0.002251007513380546,512,148.80195916882622,148.80195264872305
1618,10,10,1.0,1.0,-0.5773502691896258,-1/sqrt(3),24,9.681208168848293e-27,0.0,3215105100.4862647,3215101197.4638004,0.9999987860358084,0.0,0.0,0.0,1.349634927639584e-14,1.349636566050047e-14,2.1760708784973954,0.0018738779662976549,512,150.5811838781834,150.5811826642185
1619,10,10,1.0,1.0,-0.5,-1/2,24,9.440850403170532e-27,0.0,6039722735.866656,6039718710.667252,0.9999993335456642,0.0,0.0,0.0,2.842206247874934e-15,2.8422081420768736e-15,2.0006474283799576,0.0017228465630001466,512,151.23682258803728,151.23682192158273
1620,10,10,1.0,1.0,-0.3333333333333333,-1/3,12,8.900919120332846e-27,0.0,14049828017.826197,14049823806.68254,0.999999700270804,0.0,0.0,0.0,1.4254381348384556e-14,1.4254385620840098e-14,1.7325446786835497,0.0014920288903808342,512,152.1399661724697,152.13996587274048
1621,10,10,1.0,1.0,0.0,0,96,7.708422075238883e-27,0.0,31025128710.698864,31025124437.600147,0.9999998622697506,0.0,0.0,0.0,6.14775413374759e-16,6.147754980479418e-16,1.414507692607141,0.00121823648764134,512,153.0759945691268,153.07599443139657
1622,10,10,1.0,1.0,0.3333333333333333,1/3,12,6.293900268780355e-27,0.0,44246565130.18831,44246561027.13441,0.9999999072684198,0.0,0.0,0.0,8.621454014341847e-15,8.449025717546516e-15,1.2249051002867817,0.0010550237461145278,512,153.63370742346842,153.63370733073685
1623,10,10,1.0,1.0,0.5,1/2,24,5.450677521649494e-27,0.0,49269236555.75328,49269232572.86335,0.9999999191607135,0.0,0.0,0.0,1.7498172131319093e-14,1.749817354585896e-14,1.154807058090694,0.000994685926920556,512,153.8850706146108,153.8850705337715
1624,10,10,1.0,1.0,0.5773502691896258,1/sqrt(3),24,5.011362107400077e-27,0.0,51288214023.67981,51288210099.91023,0.999999923495687,0.0,0.0,0.0,1.3387978522618769e-14,1.3387979546856946e-14,1.1261162153436592,0.0009699906117516252,512,154.00926388220904,154.00926380570473
1625,10,10,1.0,1.0,0.7071067811865475,1/sqrt(2),24,4.1717679654001386e-27,0.0,54282701544.81432,54282697722.44475,0.999999929584021,0.0,0.0,0.0,4.77867546530172e-15,4.638126513508713e-15,1.082440161869344,0.0009323978410459585,512,154.24937635811673,154.24937628770076
1626,10,10,1.0,1.0,0.816496580927726,sqrt(2/3),24,3.302079817147324e-27,0.0,56465990307.50022,56465986571.303764,0.9999999338328003,0.0,0.0,0.0,6.350398549923609e-15,6.3503989701117266e-15,1.0493151734689967,0.0009038873545460296,512,154.52259668193204,154.52259661576483
1627,10,11,1.0,1.5,-1.0,-1,26,1.0901419000543204e-26,1.9173899450738107e-23,50284899.90862307,50282226.786512434,0.9999468404607448,0.0,0.0,0.0,5.037690057169027e-15,4.889782641138669e-15,0.0,1.0,192,146.2418510187234,146.24179785777113
1628,10,11,1.0,1.5,-0.816496580927726,-sqrt(2/3),48,1.0389277027985336e-26,1.9173899450738107e-23,55574587.041108765,55571827.2101059,0.9999503400537944,3.2730596849965655e-20,8.169821499487146e-17,0.0,4.826322889108535e-15,4.826562575946415e-15,4.127961942609045,0.0028438518935354415,512,146.38367756952493,146.38362790834563
1629,10,11,1.0,1.5,-0.7071067811865475,-1/sqrt(2),48,1.0071597889961253e-26,1.9173899450738107e-23,69858746.20770574,69855923.39313775,0.9999595925389272,1.5622863297353714e-19,1.0038499624391816e-16,0.0,2.1330416021986936e-16,2.1331277964770932e-16,3.2673395975572554,0.002250994307088763,512,146.63907242713418,146.63903201885668
1630,10,11,1.0,1.5,-0.5773502691896258,-1/sqrt(3),48,9.68126496764802e-27,1.9173899450738107e-23,283260078.2325378,283257161.9776744,0.9999897046739463,7.706026809754838e-19,1.2631370911076488e-16,0.0,1.2415000601888875e-14,1.2415128419683954e-14,2.719870050766274,0.0018738669725661611,512,148.072466263799,148.07245596841994
1631,10,11,1.0,1.5,-0.5,-1/2,48,9.440905791822939e-27,1.9173899450738107e-23,695202278.3513871,695199296.9560785,0.9999957114707454,3.935216958520325e-18,8.975565909643447e-17,2.842170943040401e-14,7.37339276683538e-15,7.373424387981573e-15,2.5006171126218497,0.001722836455346806,512,148.9913580174549,148.99135372891644
1632,10,11,1.0,1.5,-0.3333333333333333,-1/3,24,8.900971341280667e-27,1.9173899450738107e-23,2655792384.6482744,2655789255.9635053,0.9999988219392497,1.1396969074076045e-18,1.518988807908922e-16,0.0,1.0952311942201323e-14,1.1131871153634941e-14,2.1655307025806185,0.0014920201369005483,512,150.38012898561405,150.3801278075526
1633,10,11,1.0,1.5,0.0,0,192,7.708467299972639e-27,1.9173899450738107e-23,10122508120.92221,10122504768.32649,0.9999996687979223,1.8401030099380232e-19,1.4108089563879094e-16,0.0,1.187086860605453e-14,1.1682445989494523e-14,1.7680382629875937,0.0012182293404650983,512,151.83074030232206,151.83073997111993
1634,10,11,1.0,1.5,0.3333333333333333,1/3,24,6.2939371947291586e-27,1.9173899450738107e-23,19073265690.459957,19073262259.1021,0.9999998200959441,1.4160320053297367e-18,1.0117213093487716e-16,2.842170943040401e-14,6.000069407410967e-16,6.000070486847983e-16,1.5310697584195632,0.0010550175564964942,512,152.6045027408016,152.60450256089752
1635,10,11,1.0,1.5,0.5,1/2,48,5.4507095005530234e-27,1.9173899450738107e-23,23313163974.341145,23313160547.33698,0.9999998530013271,8.389155999339223e-19,1.1781875667490963e-16,0.0,7.036024050721358e-15,7.036025085007707e-15,1.4434601721839049,0.0009946800913098286,512,152.88657798828925,152.88657784129057
1636,10,11,1.0,1.5,0.5773502691896258,1/sqrt(3),48,5.01139150892106e-27,1.9173899450738107e-23,25173226676.321922,25173223258.65688,0.9999998642341291,4.772555778453254e-18,7.87476831369406e-17,0.0,1.5153787453132201e-16,1.5153789510499633e-16,1.4076016576030963,0.0009699849210352787,512,153.00162248460424,153.00162234883837
1637,10,11,1.0,1.5,0.7071067811865475,1/sqrt(2),48,4.171792441196344e-27,1.9173899450738107e-23,28120835709.057484,28120832315.365944,0.9999998793175432,3.013792527175619e-18,1.0091795639535072e-16,0.0,2.04837186586117e-14,2.048372113063749e-14,1.3530130799662874,0.0009323923709115664,512,153.16470429400866,153.1647041733262
1638,10,11,1.0,1.5,0.816496580927726,sqrt(2/3),48,3.302099190707496e-27,1.9173899450738107e-23,30431967649.931328,30431964283.036636,0.9999998893632271,6.7633579056622454e-18,1.5517151142726463e-16,2.842170943040401e-14,1.7674582223550004e-14,1.7674584179008957e-14,1.311608357061955,0.0009038820517385299,512,153.22307995003848,153.22307983940172
1640,10,12,1.0,2.0,-1.0,-1,26,1.090148295778742e-26,3.8347798901144907e-23,34924575.14889928,34922347.23221793,0.9999362077656822,0.0,0.0,0.0,4.90666967310693e-15,4.906982700497154e-15,0.0,1.0,192,145.68962526998254,145.68956147571342
1641,10,12,1.0,2.0,-0.816496580927726,-sqrt(2/3),48,1.0389337980611667e-26,3.8347798901144907e-23,37318043.50654474,37315767.03443753,0.9999389980852879,9.749173328620952e-20,1.465990395422151e-16,0.0,5.190923138455699e-15,5.191239814024084e-15,4.953232743755578,0.0028438352094230287,512,145.77877689375546,145.77871588998005
1642,10,12,1.0,2.0,-0.7071067811865475,-1/sqrt(2),48,1.0071656978839357e-26,3.8347798901144907e-23,39169092.91810219,39166783.84573711,0.9999410486127439,9.288428739567465e-20,2.7798337859190746e-16,0.0,4.755395160989613e-15,4.755675514658542e-15,3.920565446433115,0.0022509811011201864,512,145.84060594408714,145.84054699096217
1643,10,12,1.0,2.0,-0.5773502691896258,-1/sqrt(3),48,9.681321766537033e-27,3.8347798901144907e-23,50088296.33910914,50085943.292232834,0.9999530220221432,4.358083607449053e-19,1.4455577359987277e-16,2.842170943040401e-14,7.437446610762828e-16,7.437796023379717e-16,3.2636547519186645,0.0018738559791099405,512,146.1019397613178,146.10189278223643
1644,10,12,1.0,2.0,-0.5,-1/2,48,9.440961180583663e-27,3.8347798901144907e-23,83561633.01942676,83559249.95962831,0.9999714814118353,1.5673577385936152e-18,1.0502894123618696e-16,0.0,4.101484079168457e-15,3.923270570559662e-15,3.0005731085224956,0.001722826347950429,512,146.62253263326036,146.62250411426552
1645,10,12,1.0,2.0,-0.3333333333333333,-1/3,24,8.901023562381673e-27,3.8347798901144907e-23,376135990.37814754,376133531.9762439,0.9999934640609606,4.255670066326496e-18,2.960185685500469e-16,0.0,2.4562180106448784e-14,2.4720807358244804e-14,2.598504025278318,0.0014920113836513584,512,148.1441267110656,148.1441201751052
1646,10,12,1.0,2.0,0.0,0,192,7.708512524971717e-27,3.8347798901144907e-23,2595426018.8504996,2595423391.379184,0.999998987653165,1.0764967691446158e-18,2.5829112044371197e-16,0.0,3.858164420614303e-15,3.8581683264187975e-15,2.121556388781363,0.0012182221934985108,512,150.09453178118127,150.09453076883392
1647,10,12,1.0,2.0,0.3333333333333333,1/3,24,6.293974121111234e-27,3.8347798901144907e-23,6833921533.208762,6833918769.551429,0.9999995955971517,2.5211695092356614e-18,1.023770253858874e-16,2.842170943040401e-14,5.02380298395156e-15,5.0238050155926175e-15,1.837220046776127,0.001055011367096339,512,151.01542997349054,151.01542956908762
1648,10,12,1.0,2.0,0.5,1/2,48,5.4507414800193906e-27,3.8347798901144907e-23,9353568003.460756,9353565194.233656,0.9999996996625139,8.46334175241738e-19,1.0596888849168337e-16,0.0,8.972334387551246e-15,8.97233708228041e-15,1.7320963513297063,0.0009946742559387546,512,151.22314783399042,151.22314753365288
1649,10,12,1.0,2.0,0.5773502691896258,1/sqrt(3),48,5.011420911085789e-27,3.8347798901144907e-23,10559566364.24021,10559563539.07369,0.9999997324543053,1.0142660445175045e-18,1.471491373721945e-16,0.0,6.32196435400128e-15,6.321966045416078e-15,1.6890681674706463,0.000969979230577076,512,151.24545452602976,151.24545425848405
1650,10,12,1.0,2.0,0.7071067811865475,1/sqrt(2),48,4.171816917829465e-27,3.8347798901144907e-23,12597385653.749828,12597382808.8067,0.9999997741640047,5.914387702591053e-19,1.8369401581243648e-16,2.842170943040401e-14,6.813373094679651e-15,6.661966308198562e-15,1.6235611436345274,0.0009323869010925906,512,151.08122229218858,151.08122206635258
1651,10,12,1.0,2.0,0.816496580927726,sqrt(2/3),48,3.3021185653927615e-27,3.8347798901144907e-23,14306151849.274609,14306148993.912195,0.9999998004101701,3.5153708416315766e-18,1.4533561792573355e-16,0.0,2.7997970181683376e-15,2.7997975769794598e-15,1.573864917806228,0.0009038767493634395,512,150.424643609672,150.42464341008213
1653,10,13,1.0,2.5,-1.0,-1,26,1.0901546915031637e-26,5.752169835188301e-23,25661322.063718133,25659412.182951413,0.9999255735631244,1.4176895477397696e-19,4.3834603341773304e-20,0.0,5.080999339099334e-15,5.0813775279231574e-15,0.0,1.0,192,145.06872241979033,145.06864799058368
1654,10,13,1.0,2.5,-0.816496580927726,-sqrt(2/3),48,1.0389398933274124e-26,5.752169835188301e-23,26912264.79827613,26910324.89365508,0.999927917451928,1.0138441063100562e-19,1.7797486730761107e-16,0.0,5.398517097279787e-15,5.260472770246264e-15,5.778483200211847,0.002843818525712026,512,145.1076190558602,145.10754697071405
1655,10,13,1.0,2.5,-0.7071067811865475,-1/sqrt(2),48,1.007171606777694e-26,5.752169835188301e-23,27771652.721368883,27769693.390856918,0.9999294485448301,1.3100536458531823e-19,1.7808211004289248e-16,2.842170943040401e-14,5.0973210979492294e-15,5.0976807467439035e-15,4.573774651123345,0.002250967895474804,512,145.13042516246477,145.13035460852075
1656,10,13,1.0,2.5,-0.5773502691896258,-1/sqrt(3),48,9.681378565515335e-27,5.752169835188301e-23,29128071.505559813,29126087.24262105,0.9999318779844939,1.2489597213455463e-19,1.9308919768608274e-16,0.0,4.732058592234005e-15,4.732380971563931e-15,3.8074249824977904,0.0018738449859289823,512,145.16343130388196,145.16336317954602
1657,10,13,1.0,2.5,-0.5,-1/2,48,9.441016569452706e-27,5.752169835188301e-23,31314725.592120394,31312725.22021403,0.9999361204076185,5.809106012821912e-19,2.048729260107722e-16,0.0,2.736146501190602e-15,2.7363212962796334e-15,3.5005154165982146,0.0017228162408110062,512,145.22418248459658,145.2241186029638
1658,10,13,1.0,2.5,-0.3333333333333333,-1/3,24,8.901075783635862e-27,5.752169835188301e-23,60557609.2580755,60555569.88781499,0.9999663234680911,3.8749471517174466e-18,1.4382889745802502e-16,2.842170943040401e-14,2.9527905166158225e-15,2.9528899597087744e-15,3.03146464726105,0.0014920026306332556,512,145.84883839934434,145.84880472224538
1659,10,13,1.0,2.5,0.0,0,192,7.708557750236116e-27,5.752169835188301e-23,537329513.7079732,537327376.9743607,0.9999960234203444,7.853788206342876e-18,1.3905767838721484e-16,0.0,8.652348649896023e-15,8.652383056786458e-15,2.4750620704752246,0.001218215046741569,512,147.89446896933558,147.894464992748
1660,10,13,1.0,2.5,0.3333333333333333,1/3,24,6.294011047926574e-27,5.752169835188301e-23,2044885524.1908078,2044883280.1443305,0.9999989026053289,4.924449935997869e-18,1.5460504542937752e-16,2.842170943040401e-14,3.381186238619075e-15,3.3811899491189067e-15,2.1433559659361063,0.0010550051779140532,512,148.87123332852528,148.87123223113002
1661,10,13,1.0,2.5,0.5,1/2,48,5.4507734600485846e-27,5.752169835188301e-23,3190030826.6177874,3190028533.314326,0.9999992811030406,3.1384414191162663e-18,2.0705413542857603e-16,0.0,1.5097206138781293e-14,1.5246694388086317e-14,2.020715596223616,0.000994668420807324,512,148.89730936047542,148.8973086415782
1662,10,13,1.0,2.5,0.5773502691896258,1/sqrt(3),48,5.0114503138942516e-27,5.752169835188301e-23,3793007263.0228167,3793004948.7665963,0.9999993898624338,3.4375141254608945e-18,2.1464203676346163e-16,2.842170943040401e-14,1.760007232235978e-14,1.7600083060831626e-14,1.9705157457309523,0.0009699735403770059,512,148.7427253739639,148.74272476382617
1663,10,13,1.0,2.5,0.7071067811865475,1/sqrt(2),48,4.1718413952994894e-27,5.752169835188301e-23,4886460770.476177,4886458424.245535,0.9999995198507156,4.955403936997696e-18,2.507459766710632e-16,0.0,1.2490667400580037e-14,1.2490673397967931e-14,1.894084353921175,0.0009323814315890165,512,148.00028751112427,148.00028703097487
1664,10,13,1.0,2.5,0.816496580927726,sqrt(2/3),48,3.302137941203102e-27,5.752169835188301e-23,5872244120.745317,5872241750.826849,0.9999995964203089,8.921106630997311e-18,2.5256514724746375e-16,2.842170943040401e-14,2.890786296172697e-14,2.890787462835808e-14,1.8360848572682258,0.0009038714474207377,512,146.12834590848803,146.12834550490828
1666,10,14,1.0,3.0,-1.0,-1,26,1.0901610872275853e-26,7.669559780228981e-23,19648414.467820887,19646743.13150163,0.9999149378530265,9.258478066164998e-20,5.009507814666393e-20,2.842170943040401e-14,4.929535048165735e-15,4.929954400671538e-15,0.0,1.0,192,144.3640562632721,144.36397119750714
1667,10,14,1.0,3.0,-0.816496580927726,-sqrt(2/3),48,1.0389459885972702e-26,7.669559780228981e-23,20367387.30807483,20365696.083041906,0.9999169640657714,1.786178439121352e-19,3.7410220667540764e-16,0.0,5.3042354928147666e-15,5.121756110452262e-15,6.603713312674068,0.0028438018424024204,512,144.34710231095286,144.34701927157096
1668,10,14,1.0,3.0,-0.7071067811865475,-1/sqrt(2),48,1.0071775156773996e-26,7.669559780228981e-23,20842654.8659215,20840951.044857588,0.9999182531652098,4.363978878964557e-20,1.5504415924895488e-16,2.842170943040401e-14,5.183284919812882e-15,5.183708671589259e-15,5.226967212202816,0.002250954690152605,512,144.33067807329218,144.33059632311594
1669,10,14,1.0,3.0,-0.5773502691896258,-1/sqrt(3),48,9.68143536458292e-27,7.669559780228981e-23,21466299.060668,21464579.451872345,0.9999198926284035,4.2371885450268786e-20,1.6761456578743402e-16,0.0,5.032698852749221e-15,4.859546798520427e-15,4.351180743009269,0.0018738339930232772,512,144.3033202369752,144.30324012639483
1670,10,14,1.0,3.0,-0.5,-1/2,48,9.44107195843006e-27,7.669559780228981e-23,21908789.396014675,21907059.86746651,0.9999210577765433,4.151277760415051e-20,1.9239903881317975e-16,0.0,4.761017437864814e-15,4.7613933128396816e-15,4.000444037330747,0.001722806133928528,512,144.2834865644147,144.28340761907512
1671,10,14,1.0,3.0,-0.3333333333333333,-1/3,24,8.90112800504323e-27,7.669559780228981e-23,24606330.194161166,24604577.668267027,0.9999287774373379,1.1089335253405956e-19,3.7917163859996364e-16,0.0,3.633494570608555e-15,3.633753375836064e-15,3.464412568983271,0.0014919938778462317,512,144.29184291593384,144.29177169083474
1672,10,14,1.0,3.0,0.0,0,192,7.708602975765827e-27,7.669559780228981e-23,102344333.63130617,102342525.82870898,0.9999823360753541,2.843767067606371e-19,1.9533497171734248e-16,0.0,4.367949059357458e-15,4.513627089704832e-15,2.8285553085314996,0.0012182079001942655,512,145.36107014002957,145.36105247594892
1673,10,14,1.0,3.0,0.3333333333333333,1/3,24,6.294047975175171e-27,7.669559780228981e-23,519982358.931317,519980483.10412616,0.9999963925176334,2.9384671859230177e-18,1.5504279039753853e-16,0.0,3.484697451844159e-14,3.47324716095677e-14,2.4494775164579505,0.0010549989889496278,512,146.18934854667052,146.18934493918164
1674,10,14,1.0,3.0,0.5,1/2,48,5.450805440640596e-27,7.669559780228981e-23,932397324.2347754,932395412.0411758,0.9999979491644282,1.9976987500971316e-18,1.9026972541160133e-16,0.0,1.726008180317689e-14,1.7260117200839217e-14,2.3093179075411765,0.0009946625859155267,512,145.91724763229595,145.91724558145827
1675,10,14,1.0,3.0,0.5773502691896258,1/sqrt(3),48,5.0114797173464374e-27,7.669559780228981e-23,1173704557.900405,1173702628.8485193,0.9999983564416849,6.000776344378929e-18,2.4823371676090026e-16,0.0,2.9454340734237883e-14,2.9454389144244077e-14,2.2519443931491785,0.0009699678504350572,512,145.49945899669322,145.49945735313355
1676,10,14,1.0,3.0,0.7071067811865475,1/sqrt(2),48,4.171865873606401e-27,7.669559780228981e-23,1647438805.0043616,1647436848.1646667,0.9999988121927873,2.649919220499129e-18,1.7477436179757057e-16,0.0,1.620872397703677e-14,1.606402230820336e-14,2.1645827118546164,0.0009323759624008299,512,143.92570415098146,143.92570296317353
1677,10,14,1.0,3.0,0.816496580927726,sqrt(2/3),48,3.302157318138497e-27,7.669559780228981e-23,2110259966.5399675,2110257987.0448818,0.9999990619662426,1.1198777815769094e-17,5.897115871575085e-16,0.0,3.615381352165504e-15,3.502403970283489e-15,2.0982681769962226,0.000903866145910404,512,140.3369106745783,140.3369097365441
1679,10,15,1.0,3.5,-1.0,-1,26,1.090167482952007e-26,9.586949725302793e-23,15525613.796647513,15524128.005271256,0.9999043006353425,0.0,0.0,2.842170943040401e-14,5.0388408015529045e-15,5.039323061568201e-15,0.0,1.0,192,143.5658963239582,143.56580062001407
1680,10,15,1.0,3.5,-0.816496580927726,-sqrt(2/3),48,1.0389520838707405e-26,9.586949725302793e-23,15968682.975052226,15967183.317957334,0.9999060876155388,1.4240061688746225e-19,2.287968678348618e-16,0.0,5.132319721933365e-15,5.132801755585199e-15,7.428923081895467,0.0028437851594941966,512,143.4843255319218,143.48423161512727
1681,10,15,1.0,3.5,-0.7071067811865475,-1/sqrt(2),48,1.0071834245830528e-26,9.586949725302793e-23,16254623.200049076,16253114.881392928,0.9999072067904875,2.797649292080121e-20,1.9379291840498592e-16,2.842170943040401e-14,5.271218890165681e-15,5.157105719553592e-15,5.880143130291521,0.0022509414851535773,512,143.42290185176478,143.4228090542497
1682,10,15,1.0,3.5,-0.5773502691896258,-1/sqrt(3),48,9.68149216373979e-27,9.586949725302793e-23,16619087.726079859,16617568.699205957,0.9999085974573972,5.473091270062791e-20,2.3851687687936906e-16,2.842170943040401e-14,5.1556185439809805e-15,5.1560898237007545e-15,4.894922033996272,0.0018738230003928146,512,143.3340310997483,143.33393969302824
1683,10,15,1.0,3.5,-0.5,-1/2,48,9.441127347515729e-27,9.586949725302793e-23,16852111.632742144,16850585.97366702,0.9999094677801589,1.079481393933987e-19,3.583085438667799e-16,0.0,4.863271045922114e-15,4.863711368508972e-15,4.5003589712363645,0.001722796027302985,512,143.27094389107884,143.2708533547607
1684,10,15,1.0,3.5,-0.3333333333333333,-1/3,24,8.901180226603775e-27,9.586949725302793e-23,17472562.485592376,17471021.803490732,0.999911822773396,1.561719821546803e-19,2.8227074321691646e-16,0.0,4.690576246829403e-15,4.477763072338993e-15,3.897347790929339,0.0014919851252902776,512,143.10560208705564,143.1055139059412
1685,10,15,1.0,3.5,0.0,0,192,7.708648201560851e-27,9.586949725302793e-23,27968615.82807494,27967041.062529262,0.9999436952634568,5.202944370868585e-19,1.836845426566248e-16,2.842170943040401e-14,5.461010411663667e-15,5.4613179097297526e-15,3.182036103436919,0.0012182007538565913,512,142.93872689341094,142.93867058708923
1686,10,15,1.0,3.5,0.3333333333333333,1/3,24,6.294084902857018e-27,9.586949725302793e-23,120505543.02047816,120503926.78668731,0.9999865878884047,5.22275007316397e-18,2.622544650031242e-16,2.842170943040401e-14,2.782246512964113e-14,2.782283829265321e-14,2.755584698921244,0.001054992800203054,512,143.03973723647366,143.03972382427213
1687,10,15,1.0,3.5,0.5,1/2,48,5.450837421795415e-27,9.586949725302793e-23,240610336.6073982,240608696.85874528,0.9999931850448487,5.685042674199164e-18,2.7581005407556603e-16,0.0,1.721672838457047e-14,1.721684571660188e-14,2.5979032859778526,0.000994656751263352,512,142.31272632511758,142.3127195101392
1688,10,15,1.0,3.5,0.5773502691896258,1/sqrt(3),48,5.011509121442335e-27,9.586949725302793e-23,319464251.6107718,319462600.46169215,0.9999948315059626,7.561504615619512e-18,2.8502156740630153e-16,2.842170943040401e-14,3.731537690045622e-15,3.5449791277468247e-15,2.533354110509912,0.0009699621607512183,512,141.53651652849504,141.53651135998766
1689,10,15,1.0,3.5,0.7071067811865475,1/sqrt(2),48,4.171890352750185e-27,9.586949725302793e-23,488636371.5460849,488634700.77088684,0.999996580739185,2.144207753359182e-18,4.623174357741359e-16,0.0,4.757282268786239e-15,4.757298535230706e-15,2.4350562184819076,0.0009323704935280162,512,138.86961556303473,138.86961214376805
1690,10,15,1.0,3.5,0.816496580927726,sqrt(2/3),48,3.302176696198926e-27,9.586949725302793e-23,669286860.7600513,669285173.0857744,0.99999747839921,1.826363179750288e-18,3.8007207028619174e-16,2.842170943040401e-14,1.603025053769396e-14,1.6030290959688306e-14,2.360414878556605,0.0009038608448324175,512,133.05843086426378,133.05842834265982
1692,10,16,1.0,4.0,-1.0,-1,26,1.0901738786764286e-26,1.1504339670343472e-22,12576386.22275177,12575048.873862084,0.9998936619100273,7.232534130848286e-20,3.130800833414558e-20,0.0,4.8875160825946914e-15,5.036158165992279e-15,0.0,1.0,192,142.6675995172745,142.66749317353023
1693,10,16,1.0,4.0,-0.816496580927726,-sqrt(2/3),48,1.0389581791478228e-26,1.1504339670343472e-22,12864487.327096457,12863139.921094576,0.9998952615858199,1.414109941043906e-19,3.3093704609755884e-18,0.0,5.067639196609757e-15,4.923365170738463e-15,8.254112508572193,0.0028437684769873407,192,142.5110984444487,142.51099370054908
