weighted_orbit_id,physics_orbit_id,frequency_pair_id,frequency_i,frequency_j,mu_id,mu_label,class_1,class_2,quadrature_weight_product,edge_multiplicity
1900,1241,96,6,15,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1901,1241,96,6,15,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1902,1242,96,6,15,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1903,1243,96,6,15,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1904,1244,96,6,15,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1905,1245,96,6,15,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1906,1246,96,6,15,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1907,1247,96,6,15,6,0,axis,axis,0.0022675736961451243,24
1908,1247,96,6,15,6,0,axis,edge_midpoint,0.0018140589569160999,48
1909,1247,96,6,15,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1910,1247,96,6,15,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1911,1248,96,6,15,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1912,1249,96,6,15,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1913,1250,96,6,15,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1914,1251,96,6,15,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1915,1252,96,6,15,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1916,1253,96,6,15,12,1,axis,axis,0.0022675736961451243,6
1917,1253,96,6,15,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1918,1253,96,6,15,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1919,1254,97,6,16,0,-1,axis,axis,0.0022675736961451243,6
1920,1254,97,6,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1921,1254,97,6,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1922,1255,97,6,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1923,1256,97,6,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1924,1257,97,6,16,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1925,1258,97,6,16,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1926,1259,97,6,16,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1927,1260,97,6,16,6,0,axis,axis,0.0022675736961451243,24
1928,1260,97,6,16,6,0,axis,edge_midpoint,0.0018140589569160999,48
1929,1260,97,6,16,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1930,1260,97,6,16,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1931,1261,97,6,16,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1932,1262,97,6,16,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1933,1263,97,6,16,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1934,1264,97,6,16,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1935,1265,97,6,16,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1936,1266,97,6,16,12,1,axis,axis,0.0022675736961451243,6
1937,1266,97,6,16,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1938,1266,97,6,16,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1939,1267,98,7,7,0,-1,axis,axis,0.0022675736961451243,3
1940,1267,98,7,7,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,6
1941,1267,98,7,7,0,-1,cube_corner,cube_corner,0.0010331632653061223,4
1942,1268,98,7,7,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
1943,1269,98,7,7,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
1944,1270,98,7,7,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
1945,1271,98,7,7,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
1946,1272,98,7,7,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,12
1947,1273,98,7,7,6,0,axis,axis,0.0022675736961451243,12
1948,1273,98,7,7,6,0,axis,edge_midpoint,0.0018140589569160999,24
1949,1273,98,7,7,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,12
1950,1273,98,7,7,6,0,edge_midpoint,cube_corner,0.0012244897959183673,48
1951,1274,98,7,7,7,1/3,cube_corner,cube_corner,0.0010331632653061223,12
1952,1275,98,7,7,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
1953,1276,98,7,7,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
1954,1277,98,7,7,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
1955,1278,98,7,7,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
1956,1279,99,7,8,0,-1,axis,axis,0.0022675736961451243,6
1957,1279,99,7,8,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1958,1279,99,7,8,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1959,1280,99,7,8,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1960,1281,99,7,8,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1961,1282,99,7,8,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1962,1283,99,7,8,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1963,1284,99,7,8,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1964,1285,99,7,8,6,0,axis,axis,0.0022675736961451243,24
1965,1285,99,7,8,6,0,axis,edge_midpoint,0.0018140589569160999,48
1966,1285,99,7,8,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1967,1285,99,7,8,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1968,1286,99,7,8,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1969,1287,99,7,8,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1970,1288,99,7,8,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1971,1289,99,7,8,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1972,1290,99,7,8,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1973,1291,99,7,8,12,1,axis,axis,0.0022675736961451243,6
1974,1291,99,7,8,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1975,1291,99,7,8,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1976,1292,100,7,9,0,-1,axis,axis,0.0022675736961451243,6
1977,1292,100,7,9,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1978,1292,100,7,9,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1979,1293,100,7,9,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1980,1294,100,7,9,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1981,1295,100,7,9,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1982,1296,100,7,9,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1983,1297,100,7,9,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1984,1298,100,7,9,6,0,axis,axis,0.0022675736961451243,24
1985,1298,100,7,9,6,0,axis,edge_midpoint,0.0018140589569160999,48
1986,1298,100,7,9,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1987,1298,100,7,9,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1988,1299,100,7,9,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1989,1300,100,7,9,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1990,1301,100,7,9,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1991,1302,100,7,9,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1992,1303,100,7,9,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1993,1304,100,7,9,12,1,axis,axis,0.0022675736961451243,6
1994,1304,100,7,9,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1995,1304,100,7,9,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1996,1305,101,7,10,0,-1,axis,axis,0.0022675736961451243,6
1997,1305,101,7,10,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1998,1305,101,7,10,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1999,1306,101,7,10,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2000,1307,101,7,10,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2001,1308,101,7,10,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2002,1309,101,7,10,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2003,1310,101,7,10,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2004,1311,101,7,10,6,0,axis,axis,0.0022675736961451243,24
2005,1311,101,7,10,6,0,axis,edge_midpoint,0.0018140589569160999,48
2006,1311,101,7,10,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2007,1311,101,7,10,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2008,1312,101,7,10,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2009,1313,101,7,10,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2010,1314,101,7,10,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2011,1315,101,7,10,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2012,1316,101,7,10,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2013,1317,101,7,10,12,1,axis,axis,0.0022675736961451243,6
2014,1317,101,7,10,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2015,1317,101,7,10,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2016,1318,102,7,11,0,-1,axis,axis,0.0022675736961451243,6
2017,1318,102,7,11,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2018,1318,102,7,11,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2019,1319,102,7,11,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2020,1320,102,7,11,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2021,1321,102,7,11,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2022,1322,102,7,11,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2023,1323,102,7,11,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2024,1324,102,7,11,6,0,axis,axis,0.0022675736961451243,24
2025,1324,102,7,11,6,0,axis,edge_midpoint,0.0018140589569160999,48
2026,1324,102,7,11,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2027,1324,102,7,11,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2028,1325,102,7,11,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2029,1326,102,7,11,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2030,1327,102,7,11,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2031,1328,102,7,11,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2032,1329,102,7,11,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2033,1330,102,7,11,12,1,axis,axis,0.0022675736961451243,6
2034,1330,102,7,11,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2035,1330,102,7,11,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2036,1331,103,7,12,0,-1,axis,axis,0.0022675736961451243,6
2037,1331,103,7,12,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2038,1331,103,7,12,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2039,1332,103,7,12,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2040,1333,103,7,12,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2041,1334,103,7,12,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2042,1335,103,7,12,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2043,1336,103,7,12,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2044,1337,103,7,12,6,0,axis,axis,0.0022675736961451243,24
2045,1337,103,7,12,6,0,axis,edge_midpoint,0.0018140589569160999,48
2046,1337,103,7,12,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2047,1337,103,7,12,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2048,1338,103,7,12,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2049,1339,103,7,12,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2050,1340,103,7,12,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2051,1341,103,7,12,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2052,1342,103,7,12,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2053,1343,103,7,12,12,1,axis,axis,0.0022675736961451243,6
2054,1343,103,7,12,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2055,1343,103,7,12,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2056,1344,104,7,13,0,-1,axis,axis,0.0022675736961451243,6
2057,1344,104,7,13,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2058,1344,104,7,13,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2059,1345,104,7,13,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2060,1346,104,7,13,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2061,1347,104,7,13,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2062,1348,104,7,13,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2063,1349,104,7,13,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2064,1350,104,7,13,6,0,axis,axis,0.0022675736961451243,24
2065,1350,104,7,13,6,0,axis,edge_midpoint,0.0018140589569160999,48
2066,1350,104,7,13,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2067,1350,104,7,13,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2068,1351,104,7,13,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2069,1352,104,7,13,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2070,1353,104,7,13,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2071,1354,104,7,13,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2072,1355,104,7,13,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2073,1356,104,7,13,12,1,axis,axis,0.0022675736961451243,6
2074,1356,104,7,13,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2075,1356,104,7,13,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2076,1357,105,7,14,0,-1,axis,axis,0.0022675736961451243,6
2077,1357,105,7,14,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2078,1357,105,7,14,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2079,1358,105,7,14,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2080,1359,105,7,14,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2081,1360,105,7,14,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2082,1361,105,7,14,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2083,1362,105,7,14,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2084,1363,105,7,14,6,0,axis,axis,0.0022675736961451243,24
2085,1363,105,7,14,6,0,axis,edge_midpoint,0.0018140589569160999,48
2086,1363,105,7,14,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2087,1363,105,7,14,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2088,1364,105,7,14,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2089,1365,105,7,14,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2090,1366,105,7,14,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2091,1367,105,7,14,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2092,1368,105,7,14,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2093,1369,105,7,14,12,1,axis,axis,0.0022675736961451243,6
2094,1369,105,7,14,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2095,1369,105,7,14,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2096,1370,106,7,15,0,-1,axis,axis,0.0022675736961451243,6
2097,1370,106,7,15,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2098,1370,106,7,15,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2099,1371,106,7,15,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2100,1372,106,7,15,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2101,1373,106,7,15,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2102,1374,106,7,15,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2103,1375,106,7,15,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2104,1376,106,7,15,6,0,axis,axis,0.0022675736961451243,24
2105,1376,106,7,15,6,0,axis,edge_midpoint,0.0018140589569160999,48
2106,1376,106,7,15,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2107,1376,106,7,15,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2108,1377,106,7,15,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2109,1378,106,7,15,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2110,1379,106,7,15,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2111,1380,106,7,15,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2112,1381,106,7,15,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2113,1382,106,7,15,12,1,axis,axis,0.0022675736961451243,6
2114,1382,106,7,15,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2115,1382,106,7,15,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2116,1383,107,7,16,0,-1,axis,axis,0.0022675736961451243,6
2117,1383,107,7,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2118,1383,107,7,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2119,1384,107,7,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2120,1385,107,7,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2121,1386,107,7,16,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2122,1387,107,7,16,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2123,1388,107,7,16,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2124,1389,107,7,16,6,0,axis,axis,0.0022675736961451243,24
2125,1389,107,7,16,6,0,axis,edge_midpoint,0.0018140589569160999,48
2126,1389,107,7,16,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2127,1389,107,7,16,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2128,1390,107,7,16,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2129,1391,107,7,16,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2130,1392,107,7,16,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2131,1393,107,7,16,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2132,1394,107,7,16,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2133,1395,107,7,16,12,1,axis,axis,0.0022675736961451243,6
2134,1395,107,7,16,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2135,1395,107,7,16,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2136,1396,108,8,8,0,-1,axis,axis,0.0022675736961451243,3
2137,1396,108,8,8,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,6
2138,1396,108,8,8,0,-1,cube_corner,cube_corner,0.0010331632653061223,4
2139,1397,108,8,8,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2140,1398,108,8,8,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2141,1399,108,8,8,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2142,1400,108,8,8,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2143,1401,108,8,8,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,12
2144,1402,108,8,8,6,0,axis,axis,0.0022675736961451243,12
2145,1402,108,8,8,6,0,axis,edge_midpoint,0.0018140589569160999,24
2146,1402,108,8,8,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,12
2147,1402,108,8,8,6,0,edge_midpoint,cube_corner,0.0012244897959183673,48
2148,1403,108,8,8,7,1/3,cube_corner,cube_corner,0.0010331632653061223,12
2149,1404,108,8,8,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2150,1405,108,8,8,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2151,1406,108,8,8,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2152,1407,108,8,8,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2153,1408,109,8,9,0,-1,axis,axis,0.0022675736961451243,6
2154,1408,109,8,9,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2155,1408,109,8,9,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2156,1409,109,8,9,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2157,1410,109,8,9,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2158,1411,109,8,9,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2159,1412,109,8,9,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2160,1413,109,8,9,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2161,1414,109,8,9,6,0,axis,axis,0.0022675736961451243,24
2162,1414,109,8,9,6,0,axis,edge_midpoint,0.0018140589569160999,48
2163,1414,109,8,9,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2164,1414,109,8,9,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2165,1415,109,8,9,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2166,1416,109,8,9,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2167,1417,109,8,9,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2168,1418,109,8,9,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2169,1419,109,8,9,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2170,1420,109,8,9,12,1,axis,axis,0.0022675736961451243,6
2171,1420,109,8,9,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2172,1420,109,8,9,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2173,1421,110,8,10,0,-1,axis,axis,0.0022675736961451243,6
2174,1421,110,8,10,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2175,1421,110,8,10,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2176,1422,110,8,10,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2177,1423,110,8,10,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2178,1424,110,8,10,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2179,1425,110,8,10,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2180,1426,110,8,10,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2181,1427,110,8,10,6,0,axis,axis,0.0022675736961451243,24
2182,1427,110,8,10,6,0,axis,edge_midpoint,0.0018140589569160999,48
2183,1427,110,8,10,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2184,1427,110,8,10,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2185,1428,110,8,10,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2186,1429,110,8,10,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2187,1430,110,8,10,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2188,1431,110,8,10,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2189,1432,110,8,10,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2190,1433,110,8,10,12,1,axis,axis,0.0022675736961451243,6
2191,1433,110,8,10,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2192,1433,110,8,10,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2193,1434,111,8,11,0,-1,axis,axis,0.0022675736961451243,6
