physics_orbit_id,frequency_pair_id,frequency_i,frequency_j,x_i,x_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI_kg_m_per_s,DeltaE_SI_J,p_parallel_over_sigma_p,required_parallel_speed_over_c,log_dynamic_structure_factor,same_ray_frequency_change,log_dynamic_structure_factor_relative,recommended_active
121,9,0,9,-4.0,0.5,5,-1/3,-0.3333333333333333,24,8.900344696953828e-27,1.7256509505531774e-22,3.8967398395647734,6.466449017455356e-05,42.960315906681814,False,-8.583945502419475,True
122,9,0,9,-4.0,0.5,6,0,0.0,192,7.707924615373377e-27,1.7256509505531774e-22,4.49972188784934,7.46706821047504e-05,40.572699096841035,False,-10.971562312260254,True
123,9,0,9,-4.0,0.5,7,1/3,0.3333333333333333,24,6.293494103275502e-27,1.7256509505531774e-22,5.511200275669695,9.145567082965533e-05,35.71251594422526,False,-15.831745464876029,True
124,9,0,9,-4.0,0.5,8,1/2,0.5,48,5.450325779603073e-27,1.7256509505531774e-22,6.363895023359166,0.00010560572277154164,30.793441284160018,False,-20.75082012494127,True
125,9,0,9,-4.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011038720283738e-27,1.7256509505531774e-22,6.921833780748345,0.00011486444333812296,27.171161934130968,False,-24.37309947497032,True
126,9,0,9,-4.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171498770142906e-27,1.7256509505531774e-22,8.315006661616424,0.00013798346533483148,16.740753321391395,False,-34.80350808770989,True
127,9,0,9,-4.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301866759743581e-27,1.7256509505531774e-22,10.505096931524209,0.00017432694130977748,-3.634322162373188,False,-55.178583571474476,True
128,9,0,9,-4.0,0.5,12,1,1.0,26,5.7561520314070125e-31,1.7256509505531774e-22,60260.891161412306,0.9999999909802072,-1815687441.5850224,True,-1815687493.129284,False
129,10,0,10,-4.0,1.0,0,-1,-1.0,26,1.090071547085682e-26,1.9173899450572456e-22,3.5350037052878114,5.866165609688874e-05,44.10174257648204,False,-7.44251883261925,True
130,10,0,10,-4.0,1.0,1,-sqrt(2/3),-0.816496580927726,48,1.038860655148005e-26,1.9173899450572456e-22,3.709325609524764,6.155444276673193e-05,43.518438680826016,False,-8.025822728275273,True
131,10,0,10,-4.0,1.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0070947916227871e-26,1.9173899450572456e-22,3.826364206947078,6.349664100029531e-05,43.108510244193326,False,-8.435751164907963,True
132,10,0,10,-4.0,1.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680640185762211e-27,1.9173899450572456e-22,3.9806848384630884,6.6057516340003e-05,42.54564267571097,False,-8.998618733390316,True
133,10,0,10,-4.0,1.0,4,-1/2,-0.5,48,9.44029652260437e-27,1.9173899450572456e-22,4.08205965895689,6.77397818628922e-05,42.16210368069184,False,-9.382157728409446,True
134,10,0,10,-4.0,1.0,5,-1/3,-0.3333333333333333,24,8.900396919280387e-27,1.9173899450572456e-22,4.329744912231676,7.184999739849184e-05,41.17925522537675,False,-10.365006183724539,True
135,10,0,10,-4.0,1.0,6,0,0.0,192,7.707969842495174e-27,1.9173899450572456e-22,4.999713078117912,8.29677911604313e-05,38.197876331488416,False,-13.346385077612872,True
136,10,0,10,-4.0,1.0,7,1/3,0.3333333333333333,24,6.2935310331239615e-27,1.9173899450572456e-22,6.123561919944433,0.00010161751256397549,32.15016902187614,False,-19.39409238722515,True
137,10,0,10,-4.0,1.0,8,1/2,0.5,48,5.450357763572405e-27,1.9173899450572456e-22,7.07098934102785,0.000117339606848975,26.043570219612832,False,-25.500691189488457,True
138,10,0,10,-4.0,1.0,9,1/sqrt(3),0.5773502691896258,48,5.011068127598739e-27,1.9173899450572456e-22,7.6909147229876,0.00012762696510771108,21.551962871662102,False,-29.992298537439186,True
139,10,0,10,-4.0,1.0,10,1/sqrt(2),0.7071067811865475,48,4.171523253471766e-27,1.9173899450572456e-22,9.238869898607273,0.0001533145235195366,8.632056841883191,False,-42.9122045672181,True
140,10,0,10,-4.0,1.0,11,sqrt(2/3),0.816496580927726,48,3.30188614343014e-27,1.9173899450572456e-22,11.672283431858105,0.00019369582994236903,-16.57689751933443,False,-68.12115892843572,True
141,10,0,10,-4.0,1.0,12,1,1.0,26,6.39572444218215e-31,1.9173899450572456e-22,60260.891511464666,0.999999996789155,-1815687462.7848501,True,-1815687514.3291116,False
142,11,0,11,-4.0,1.5,0,-1,-1.0,26,1.0900779428101039e-26,2.1091289395646265e-22,3.888546717518879,6.452852932475383e-05,42.78946452028315,False,-8.754796888818142,True
143,11,0,11,-4.0,1.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388667504431517e-26,2.1091289395646265e-22,4.080296611866254,6.771052495943867e-05,42.07357083188926,False,-9.470690577212025,True
144,11,0,11,-4.0,1.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071007005641301e-26,2.1091289395646265e-22,4.20903640608861,6.984689882613625e-05,41.57104216510977,False,-9.973219243991515,True
145,11,0,11,-4.0,1.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680696985454857e-27,2.1091289395646265e-22,4.378785760905208,7.266380627662201e-05,40.88168033001123,False,-10.66258107909006,True
146,11,0,11,-4.0,1.5,4,-1/2,-0.5,48,9.440351912340006e-27,2.1091289395646265e-22,4.490295965853775,7.451426354324427e-05,40.4123244124969,False,-11.131936996604388,True
147,11,0,11,-4.0,1.5,5,-1/3,-0.3333333333333333,24,8.900449141760125e-27,2.1091289395646265e-22,4.762744903612528,7.90354203009754e-05,39.21072535201577,False,-12.333536057085517,True
148,11,0,11,-4.0,1.5,6,0,0.0,192,7.708015069882286e-27,2.1091289395646265e-22,5.499698400764592,9.126480284579912e-05,35.573094645957575,False,-15.971166763143714,True
149,11,0,11,-4.0,1.5,7,1/3,0.3333333333333333,24,6.293567963405678e-27,2.1091289395646265e-22,6.735916377247013,0.00011177923503401067,28.21288372698304,False,-23.331377682118248,True
150,11,0,11,-4.0,1.5,8,1/2,0.5,48,5.450389748104554e-27,2.1091289395646265e-22,7.778075359165752,0.00012907335319975764,20.7937813353278,False,-30.75048007377349,True
151,11,0,11,-4.0,1.5,9,1/sqrt(3),0.5773502691896258,48,5.011097535557463e-27,2.1091289395646265e-22,8.459986637545686,0.00014038933706734925,15.341354687486401,False,-36.20290672161489,True
152,11,0,11,-4.0,1.5,10,1/sqrt(2),0.7071067811865475,48,4.1715477376375096e-27,2.1091289395646265e-22,10.162722289040282,0.00016864540171092376,-0.3300526878404426,False,-51.87431409694173,True
153,11,0,11,-4.0,1.5,11,sqrt(2/3),0.816496580927726,48,3.3019055282417486e-27,2.1091289395646265e-22,12.839456224006497,0.00021306449109433236,-30.88162119742198,False,-82.42588260652326,True
154,11,0,11,-4.0,1.5,12,1,1.0,26,7.035296913762884e-31,2.1091289395646265e-22,60260.891277134266,0.9999999929005567,-1815687448.759201,True,-1815687500.3034625,False
155,12,0,12,-4.0,2.0,0,-1,-1.0,26,1.0900843385345254e-26,2.3008679340686944e-22,4.2420855811406115,7.03953337084778e-05,41.35221140138571,False,-10.19205000771558,True
156,12,0,12,-4.0,2.0,1,-sqrt(2/3),-0.816496580927726,48,1.0388728457419109e-26,2.3008679340686944e-22,4.451263261049121,7.386653491360892e-05,40.49110287546975,False,-11.053158533631539,True
157,12,0,12,-4.0,2.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071066095114208e-26,2.3008679340686944e-22,4.591704114733175,7.619708213437816e-05,39.8871566931024,False,-11.65710471599889,True
158,12,0,12,-4.0,2.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680753785236785e-27,2.3008679340686944e-22,4.776882011757219,7.927001869048993e-05,39.0592559555331,False,-12.485005453568192,True
159,12,0,12,-4.0,2.0,4,-1/2,-0.5,48,9.440407302183952e-27,2.3008679340686944e-22,4.898527482194657,8.128866572666447e-05,38.4959117287378,False,-13.048349680363486,True
160,12,0,12,-4.0,2.0,5,-1/3,-0.3333333333333333,24,8.900501364393036e-27,2.3008679340686944e-22,5.195739813759452,8.622075888286924e-05,37.054732886918515,False,-14.489528522182773,True
161,12,0,12,-4.0,2.0,6,0,0.0,192,7.708060297534703e-27,2.3008679340686944e-22,5.999677855823764,9.956171716142443e-05,32.69836284121669,False,-18.845898567884596,True
162,12,0,12,-4.0,2.0,7,1/3,0.3333333333333333,24,6.293604894120639e-27,2.3008679340686944e-22,7.3482636475563385,0.00012194083823941091,23.900673262624277,False,-27.64358814647701,True
163,12,0,12,-4.0,2.0,8,1/2,0.5,48,5.450421733199504e-27,2.3008679340686944e-22,8.485153077675534,0.00014080696182227435,15.044092237577352,False,-36.500169171523936,True
164,12,0,12,-4.0,2.0,9,1/sqrt(3),0.5773502691896258,48,5.01112694415989e-27,2.3008679340686944e-22,9.229049524258619,0.0001531515592143163,8.539358211925403,False,-43.004903197175885,True
165,12,0,12,-4.0,2.0,10,1/sqrt(2),0.7071067811865475,48,4.171572222640119e-27,2.3008679340686944e-22,11.086563832518534,0.00018397609990240634,-10.145545201523888,False,-61.689806610625176,True
166,12,0,12,-4.0,2.0,11,sqrt(2/3),0.816496580927726,48,3.301924914178384e-27,2.3008679340686944e-22,14.006615306977523,0.00023243292474920795,-46.54844518327977,False,-98.09270659238106,True
167,12,0,12,-4.0,2.0,12,1,1.0,26,7.67486928762034e-31,2.3008679340686944e-22,60260.89184906693,1.0000000023914992,-1815687483.3113852,True,-1815687534.8556466,False
168,13,0,13,-4.0,2.5,0,-1,-1.0,26,1.0900907342589472e-26,2.4926069285760756e-22,4.5956202962382475,7.626206924947507e-05,39.789987619481884,False,-11.754273789619404,True
169,13,0,13,-4.0,2.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388789410442826e-26,2.4926069285760756e-22,4.8222255571589345,8.002247263066269e-05,38.77103965578481,False,-12.773221753316477,True
170,13,0,13,-4.0,2.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071125184646588e-26,2.4926069285760756e-22,4.974367332966262,8.254719092643962e-05,38.05685898285053,False,-13.48740242625076,True
171,13,0,13,-4.0,2.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680810585107994e-27,2.4926069285760756e-22,5.174973591104091,8.587615358301678e-05,37.07837513106437,False,-14.465886278036919,True
172,13,0,13,-4.0,2.5,4,-1/2,-0.5,48,9.440462692136208e-27,2.4926069285760756e-22,5.306754208063914,8.8062988414553e-05,36.41287149593462,False,-15.131389913166672,True
173,13,0,13,-4.0,2.5,5,-1/3,-0.3333333333333333,24,8.900553587179123e-27,2.4926069285760756e-22,5.628729642754502,9.340601314553492e-05,34.71128443006843,False,-16.832976979032857,True
174,13,0,13,-4.0,2.5,6,0,0.0,192,7.708105525452427e-27,2.4926069285760756e-22,6.499651443364365,0.00010785853410845123,29.573689717837304,False,-21.970571691263984,True
175,13,0,13,-4.0,2.5,7,1/3,0.3333333333333333,24,6.2936418252688404e-27,2.4926069285760756e-22,7.960603730893637,0.00013210232218052834,19.213550831438003,False,-32.33071057766328,True
176,13,0,13,-4.0,2.5,8,1/2,0.5,48,5.45045371885725e-27,2.4926069285760756e-22,9.192222496508714,0.00015254043271572054,8.7945205322535,False,-42.74974087684779,True
177,13,0,13,-4.0,2.5,9,1/sqrt(3),0.5773502691896258,48,5.011156353406017e-27,2.4926069285760756e-22,9.998103383015561,0.00016591363154677284,1.1459942750292456,False,-50.39826713407204,True
178,13,0,13,-4.0,2.5,10,1/sqrt(2),0.7071067811865475,48,4.171596708479585e-27,2.4926069285760756e-22,12.010394528708986,0.00019930661808845767,-20.814390632564916,False,-72.3586520416662,True
179,13,0,13,-4.0,2.5,11,sqrt(2/3),0.816496580927726,48,3.3019443012400296e-27,2.4926069285760756e-22,15.173760679860047,0.00025180113089187596,-63.57732146070971,False,-115.121582869811,True
180,13,0,13,-4.0,2.5,12,1,1.0,26,8.314441784759469e-31,2.4926069285760756e-22,60260.89143957625,0.9999999955962018,-1815687458.715154,True,-1815687510.2594154,False
181,14,0,14,-4.0,3.0,0,-1,-1.0,26,1.0900971299833689e-26,2.6843459230801437e-22,4.949150862872591,8.212873594875467e-05,38.102797574212616,False,-13.441463834888673,True
182,14,0,14,-4.0,3.0,1,-sqrt(2/3),-0.816496580927726,48,1.0388850363502657e-26,2.6843459230801437e-22,5.193183500255631,8.617833811159459e-05,36.91338601700113,False,-14.630875392100158,True
183,14,0,14,-4.0,3.0,2,-1/sqrt(2),-0.7071067811865475,48,1.007118427423844e-26,2.6843459230801437e-22,5.357026060846902,8.889722520330029e-05,36.080154188983826,False,-15.464107220117462,True
184,14,0,14,-4.0,3.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680867385068482e-27,2.6843459230801437e-22,5.573060499003279,9.248221095515599e-05,34.939043435345425,False,-16.605217973755863,True
185,14,0,14,-4.0,3.0,4,-1/2,-0.5,48,9.440518082196774e-27,2.6843459230801437e-22,5.7149761435177115,9.483723160784189e-05,34.16320958056199,False,-17.3810518285393,True
186,14,0,14,-4.0,3.0,5,-1/3,-0.3333333333333333,24,8.90060581011838e-27,2.6843459230801437e-22,6.061714390649796,0.0001005911830898374,32.18038658141081,False,-19.36387482769048,True
187,14,0,14,-4.0,3.0,6,0,0.0,192,7.70815075363545e-27,2.6843459230801437e-22,6.999619163420783,0.00011615525368745014,26.199084076391657,False,-25.345177332709632,True
188,14,0,14,-4.0,3.0,7,1/3,0.3333333333333333,24,6.2936787568502725e-27,2.6843459230801437e-22,8.572936627237821,0.00014226368685701314,14.151529636218122,False,-37.39273177288317,True
189,14,0,14,-4.0,3.0,8,1/2,0.5,48,5.4504857050777794e-27,2.6843459230801437e-22,9.899283615567978,0.00016427376587848137,2.0450838256621395,False,-49.49917758343915,True
190,14,0,14,-4.0,3.0,9,1/sqrt(3),0.5773502691896258,48,5.011185763295827e-27,2.6843459230801437e-22,10.76714821365255,0.00017867555406199807,-6.838716292483483,False,-58.38297770158477,True
191,14,0,14,-4.0,3.0,10,1/sqrt(2),0.7071067811865475,48,4.171621195155887e-27,2.6843459230801437e-22,12.934214377214797,0.00021463695626249235,-32.33655891265834,False,-83.88082032175963,True
192,14,0,14,-4.0,3.0,11,sqrt(2/3),0.816496580927726,48,3.3019636894266635e-27,2.6843459230801437e-22,16.34089234166236,0.0002711691095058795,-81.96820200850743,False,-133.51246341760873,True
193,14,0,14,-4.0,3.0,12,1,1.0,26,8.954014255910648e-31,2.6843459230801437e-22,60260.89126340931,0.9999999926727976,-1815687448.1732845,True,-1815687499.717546,False
194,15,0,15,-4.0,3.5,0,-1,-1.0,26,1.0901035257077905e-26,2.876084917587525e-22,5.302677281128874,8.799533380773104e-05,36.29064566495166,False,-15.253615744149627,True
195,15,0,15,-4.0,3.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388911316598615e-26,2.876084917587525e-22,5.564137090424776,9.233413135782455e-05,34.91814680299697,False,-16.626114606104316,True
196,15,0,15,-4.0,3.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071243363889762e-26,2.876084917587525e-22,5.739680298460582,9.524718496637874e-05,33.9570474658293,False,-17.58721394327199,True
197,15,0,15,-4.0,3.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680924185118251e-27,2.876084917587525e-22,5.971142735539752,9.90881908083176e-05,32.641266446795406,False,-18.902994962305883,True
198,15,0,15,-4.0,3.5,4,-1/2,-0.5,48,9.440573472365643e-27,2.876084917587525e-22,6.1231932886404286,0.00010161139530793138,31.746931848761268,False,-19.79732956034002,True
199,15,0,15,-4.0,3.5,5,-1/3,-0.3333333333333333,24,8.900658033210806e-27,2.876084917587525e-22,6.494694057527385,0.00010777626871713819,29.462045940528863,False,-22.082215468572425,True
200,15,0,15,-4.0,3.5,6,0,0.0,192,7.708195982083764e-27,2.876084917587525e-22,7.499581016061961,0.00012445187589956526,22.57455471702077,False,-28.969706692080518,True
201,15,0,15,-4.0,3.5,7,1/3,0.3333333333333333,24,6.2937156888649285e-27,2.876084917587525e-22,9.185262336610135,0.00015242493226921776,8.714622879266443,False,-42.829638529834845,True
202,15,0,15,-4.0,3.5,8,1/2,0.5,48,5.450517691861083e-27,2.876084917587525e-22,10.606336434804875,0.00017600696130975278,-5.204200276340572,False,-56.74846168544186,True
203,15,0,15,-4.0,3.5,9,1/sqrt(3),0.5773502691896258,48,5.0112151738293095e-27,2.876084917587525e-22,11.536184016058801,0.00019143732675815352,-15.4147526602478,False,-66.95901406934908,True
204,15,0,15,-4.0,3.5,10,1/sqrt(2),0.7071067811865475,48,4.171645682669012e-27,2.876084917587525e-22,13.858023377703013,0.00022996711441898514,-44.71201997327089,False,-96.25628138237218,True
205,15,0,15,-4.0,3.5,11,sqrt(2/3),0.816496580927726,48,3.3019830787382614e-27,2.876084917587525e-22,17.50801029147352,0.00029053686057610185,-101.72103880281648,False,-153.26530021191778,True
206,15,0,15,-4.0,3.5,12,1,1.0,26,9.59358659160949e-31,2.876084917587525e-22,60260.891961626796,1.000000004259375,-1815687490.3174863,True,-1815687541.8617477,False
207,16,0,16,-4.0,4.0,0,-1,-1.0,26,1.090109921432212e-26,3.0678239120915925e-22,5.656199551067899,9.386186282741308e-05,34.353536291038836,False,-17.190725118062453,True
208,16,0,16,-4.0,4.0,1,-sqrt(2/3),-0.816496580927726,48,1.038897226973069e-26,3.0678239120915925e-22,5.9350863277262995,9.848985237034709e-05,32.78532685761897,False,-18.75893455148232,True
209,16,0,16,-4.0,4.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071302453600554e-26,3.0678239120915925e-22,6.122330045866333,0.00010159707021665456,31.68754396768459,False,-19.8567174414167,True
210,16,0,16,-4.0,4.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680980985257292e-27,3.0678239120915925e-22,6.3692203007709685,0.00010569409314345509,30.185049743807888,False,-21.3592116652934,True
211,16,0,16,-4.0,4.0,4,-1/2,-0.5,48,9.440628862642817e-27,3.0678239120915925e-22,6.531405643488225,0.00010838547951575343,29.164044166651482,False,-22.380217242449806,True
212,16,0,16,-4.0,4.0,5,-1/3,-0.3333333333333333,24,8.900710256456394e-27,3.0678239120915925e-22,6.927668643439391,0.00011496127002830232,26.55626910699356,False,-24.987992302107727,True
213,16,0,16,-4.0,4.0,6,0,0.0,192,7.70824121079737e-27,3.0678239120915925e-22,7.999537001322282,0.00013274840074536717,18.700110439900975,False,-32.844150969200314,True
214,16,0,16,-4.0,4.0,7,1/3,0.3333333333333333,24,6.2937526213128e-27,3.0678239120915925e-22,9.797580858989503,0.0001625860584167925,2.902843763092406,False,-48.64141764600888,True
215,16,0,16,-4.0,4.0,8,1/2,0.5,48,5.45054967920715e-27,3.0678239120915925e-22,11.313380954122108,0.0001877400190079202,-12.953314167415428,False,-64.49757557651671,True
216,16,0,16,-4.0,4.0,9,1/sqrt(3),0.5773502691896258,48,5.011244585006457e-27,3.0678239120915925e-22,12.30521079007037,0.00020419894963251867,-24.582093997148313,False,-76.1263554062496,True
217,16,0,16,-4.0,4.0,10,1/sqrt(2),0.7071067811865475,48,4.171670171018946e-27,3.0678239120915925e-22,14.781821529776833,0.0002452970925513514,-57.940743744048326,False,-109.48500515314961,True
218,16,0,16,-4.0,4.0,11,sqrt(2/3),0.816496580927726,48,3.302002469174812e-27,3.0678239120915925e-22,18.675114528301926,0.000309904384086088,-122.8357838145857,False,-174.38004522368698,True
219,16,0,16,-4.0,4.0,12,1,1.0,26,1.0233159032244519e-30,3.0678239120915925e-22,60260.891954554696,1.000000004142017,-1815687489.9558537,True,-1815687541.5001152,False
220,17,1,1,-3.5,-3.5,0,-1,-1.0,13,1.0900203812903089e-26,0.0,-0.0006546139176471116,1.0862997528350655e-08,50.34991489953894,False,-1.1943465095623509,True
221,17,1,1,-3.5,-3.5,1,-sqrt(2/3),-0.816496580927726,24,1.038811892909652e-26,0.0,-0.000623860557644827,1.0352660572952485e-08,50.398033664254335,False,-1.1462277448469536,True
222,17,1,1,-3.5,-3.5,2,-1/sqrt(2),-0.7071067811865475,24,1.0070475202942651e-26,0.0,-0.0006047844002111954,1.0036101078163867e-08,50.42908852282673,False,-1.1151728862745571,True
223,17,1,1,-3.5,-3.5,3,-1/sqrt(3),-0.5773502691896258,24,9.680185791256817e-27,0.0,-0.00058134549161965,9.647143863486292e-09,50.46861533789315,False,-1.0756460712081406,True
224,17,1,1,-3.5,-3.5,4,-1/2,-0.5,24,9.439853408402074e-27,0.0,-0.000566912282353253,9.407631820799234e-09,50.49375598932975,False,-1.0505054197715396,True
225,17,1,1,-3.5,-3.5,5,-1/3,-0.3333333333333333,12,8.899979144650734e-27,0.0,-0.0005344900255865706,8.869600340524648e-09,50.552647525012915,False,-0.9916138840883733,True
226,17,1,1,-3.5,-3.5,6,0,0.0,96,7.707608032419235e-27,0.0,-0.0004628819402273647,7.681299216309453e-09,50.696488596948754,False,-0.8477728121525345,True
227,17,1,1,-3.5,-3.5,7,1/3,0.3333333333333333,12,6.293235605601383e-27,0.0,-0.00037794152156883534,6.27175454719949e-09,50.899221186712786,False,-0.6450402223885021,True
228,17,1,1,-3.5,-3.5,8,1/2,0.5,24,5.450101906451544e-27,0.0,-0.0003273069588235558,5.431498764175327e-09,51.043062240793645,False,-0.5011991683076431,True
229,17,1,1,-3.5,-3.5,9,1/sqrt(3),0.5773502691896258,24,5.0108328858161566e-27,0.0,-0.0003009265700313065,4.99372912542833e-09,51.12709441005845,False,-0.41716699904284127,True
230,17,1,1,-3.5,-3.5,10,1/sqrt(2),0.7071067811865475,24,4.1713274086007926e-27,0.0,-0.00025050990087915485,4.157089179922715e-09,51.31046226135076,False,-0.23379914775053123,True
231,17,1,1,-3.5,-3.5,11,sqrt(2/3),0.816496580927726,24,3.3017311031901976e-27,0.0,-0.00019828612102813632,3.2904611169542067e-09,51.54424967397723,False,-1.1735124061829083e-05,True
232,18,1,2,-3.5,-3.0,0,-1,-1.0,26,1.0900267770147307e-26,1.9173899450738107e-23,0.352925739053052,5.8566298816325645e-06,50.2876309576454,False,-1.2566304514558908,True
233,18,1,2,-3.5,-3.0,1,-sqrt(2/3),-0.816496580927726,48,1.0388179881686733e-26,1.9173899450738107e-23,0.37038632345732747,6.1463797328256935e-06,50.32943497704132,False,-1.214826432059965,True
234,18,1,2,-3.5,-3.0,2,-1/sqrt(2),-0.7071067811865475,48,1.007053429176128e-26,1.9173899450738107e-23,0.38210783243961477,6.340892436681417e-06,50.35607964038985,False,-1.1881817687114378,True
235,18,1,2,-3.5,-3.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680242590056548e-27,1.9173899450738107e-23,0.39756162444286974,6.597340550309061e-06,50.389582016744846,False,-1.1546793923564422,True
236,18,1,2,-3.5,-3.0,4,-1/2,-0.5,48,9.439908797054488e-27,1.9173899450738107e-23,0.407712512759684,6.765789573043651e-06,50.410635535978216,False,-1.1336258731230728,True
237,18,1,2,-3.5,-3.0,5,-1/3,-0.3333333333333333,24,8.900031365598564e-27,1.9173899450738107e-23,0.4325112354644407,7.177312237297859e-06,50.45910881593245,False,-1.0851525931688357,True
238,18,1,2,-3.5,-3.0,6,0,0.0,192,7.707653257153005e-27,1.9173899450738107e-23,0.49957525132695835,8.29020675254788e-06,50.57169512068203,False,-0.9725662884192587,True
239,18,1,2,-3.5,-3.0,7,1/3,0.3333333333333333,24,6.29327253155021e-27,1.9173899450738107e-23,0.6120411987958867,1.015652409845739e-05,50.711918176076345,False,-0.8323432330249432,True
240,18,1,2,-3.5,-3.0,8,1/2,0.5,48,5.4501338853551034e-27,1.9173899450738107e-23,0.706833404707487,1.1729554354559772e-05,50.79324969579159,False,-0.7510117133097012,True
241,18,1,2,-3.5,-3.0,9,1/sqrt(3),0.5773502691896258,48,5.010862287337173e-27,1.9173899450738107e-23,0.7688522326383689,1.2758726445715276e-05,50.83152170994594,False,-0.7127396991553496,True
242,18,1,2,-3.5,-3.0,10,1/sqrt(2),0.7071067811865475,48,4.1713518843970416e-27,1.9173899450738107e-23,0.9236994871723133,1.5328340836622424e-05,50.883846053816676,False,-0.6604153552846128,True
243,18,1,2,-3.5,-3.0,11,sqrt(2/3),0.816496580927726,48,3.301750476750428e-27,1.9173899450738107e-23,1.1670978468874995,1.9367417472044672e-05,50.86318513385065,False,-0.6810762752506392,True
244,18,1,2,-3.5,-3.0,12,1,1.0,26,6.395718852408288e-32,1.9173899450738107e-23,60260.94417924366,1.0000008707851664,-1815690634.2909672,True,-1815690685.8352287,False
245,19,1,3,-3.5,-2.5,0,-1,-1.0,26,1.0900331727391521e-26,3.8347798901144907e-23,0.7065019427814908,1.1724053906149233e-05,50.10033088123573,False,-1.443930527865561,True
246,19,1,3,-3.5,-2.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388240834313068e-26,3.8347798901144907e-23,0.7413921536882462,1.2303039877309158e-05,50.12319096108724,False,-1.4210704480140492,True
247,19,1,3,-3.5,-2.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070593380639393e-26,3.8347798901144907e-23,0.7648159581651955,1.269174644659851e-05,50.136605245779045,False,-1.407656163322244,True
248,19,1,3,-3.5,-2.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680299388945576e-27,3.8347798901144907e-23,0.7956999221846974,1.3204250711731436e-05,50.152034588787735,False,-1.392226820313553,True
