physics_orbit_id,frequency_i,frequency_j,x_i,x_j,width_i,width_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI,DeltaE_SI,p_parallel_over_sigma,required_speed_over_c,active,background_lane,max_fractional_detuning
1799,5,8,-4.5,-3.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301711735256156e-27,5.752169835188301e-23,3.5017312078572944,5.8109515288992555e-05,True,series_v0_8,0.00010560138618581066
1800,5,8,-4.5,-3.0,0.5,0.5,12,1,1.0,26,1.918717088997927e-31,5.752169835188301e-23,60260.89916415912,1.0000001237818734,False,series_v0_8,0.00010560138618581066
1801,5,9,-4.5,-2.5,0.5,0.5,0,-1,-1.0,26,1.0900203812903089e-26,7.669559780228981e-23,1.4136751118864759,2.3459246484570042e-05,True,series_v0_8,0.00010560138618581066
1802,5,9,-4.5,-2.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388118929385554e-26,7.669559780228981e-23,1.483425597742499,2.4616721654329105e-05,True,series_v0_8,0.00010560138618581066
1803,5,9,-4.5,-2.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070475203418532e-26,7.669559780228981e-23,1.5302546793794825,2.539382734115276e-05,True,series_v0_8,0.00010560138618581066
1804,5,9,-4.5,-2.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680185791971208e-27,7.669559780228981e-23,1.5919998922257776,2.6418458923914753e-05,True,series_v0_8,0.00010560138618581066
1805,5,9,-4.5,-2.5,0.5,0.5,4,-1/2,-0.5,48,9.439853409268726e-27,7.669559780228981e-23,1.6325603833994613,2.709154042048925e-05,True,series_v0_8,0.00010560138618581066
1806,5,9,-4.5,-2.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.899979145876365e-27,7.669559780228981e-23,1.7316585878710686,2.8736026614898854e-05,True,series_v0_8,0.00010560138618581066
1807,5,9,-4.5,-2.5,0.5,0.5,6,0,0.0,192,7.707608034542088e-27,7.669559780228981e-23,1.9997013974083655,3.318406583160473e-05,True,series_v0_8,0.00010560138618581066
1808,5,9,-4.5,-2.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.293235609067988e-27,7.669559780228981e-23,2.4493130008765203,4.064515030525515e-05,True,series_v0_8,0.00010560138618581066
1809,5,9,-4.5,-2.5,0.5,0.5,8,1/2,0.5,48,5.450101910954795e-27,7.669559780228981e-23,2.8283321423119183,4.6934787426642867e-05,True,series_v0_8,0.00010560138618581066
1810,5,9,-4.5,-2.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0108328909667554e-27,7.669559780228981e-23,3.076329766443637,5.105018660370707e-05,True,series_v0_8,0.00010560138618581066
1811,5,9,-4.5,-2.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.1713274152969555e-27,7.669559780228981e-23,3.6955711638847326,6.132619447416807e-05,True,series_v0_8,0.00010560138618581066
1812,5,9,-4.5,-2.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.3017311121920614e-27,7.669559780228981e-23,4.669013635159653,7.747999578266927e-05,True,series_v0_8,0.00010560138618581066
1813,5,9,-4.5,-2.5,0.5,0.5,12,1,1.0,26,2.558289905867582e-31,7.669559780228981e-23,60260.88847299824,0.9999999463672918,False,series_v0_8,0.00010560138618581066
1814,5,10,-4.5,-2.0,0.5,0.5,0,-1,-1.0,26,1.0900267770147307e-26,9.586949725302793e-23,1.7672471662874898,2.9326601653029196e-05,True,series_v0_8,0.00010560138618581066
1815,5,10,-4.5,-2.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388179882120277e-26,9.586949725302793e-23,1.85442707406903,3.07733095479005e-05,True,series_v0_8,0.00010560138618581066
1816,5,10,-4.5,-2.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070534292475098e-26,9.586949725302793e-23,1.912958313844376,3.174460682079723e-05,True,series_v0_8,0.00010560138618581066
1817,5,10,-4.5,-2.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680242591128129e-27,9.586949725302793e-23,1.9901335175908896,3.302529154953267e-05,True,series_v0_8,0.00010560138618581066
1818,5,10,-4.5,-2.0,0.5,0.5,4,-1/2,-0.5,48,9.439908798354457e-27,9.586949725302793e-23,2.0408302259380315,3.386657860839932e-05,True,series_v0_8,0.00010560138618581066
1819,5,10,-4.5,-2.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900031367436998e-27,9.586949725302793e-23,2.1646941495067717,3.592203978834996e-05,True,series_v0_8,0.00010560138618581066
1820,5,10,-4.5,-2.0,0.5,0.5,6,0,0.0,192,7.707653260337266e-27,9.586949725302793e-23,2.499727794209248,4.148175912245565e-05,True,series_v0_8,0.00010560138618581066
1821,5,10,-4.5,-2.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.293272536750085e-27,9.586949725302793e-23,3.0617177663845285,5.080770761533346e-05,True,series_v0_8,0.00010560138618581066
1822,5,10,-4.5,-2.0,0.5,0.5,8,1/2,0.5,48,5.45013389210994e-27,9.586949725302793e-23,3.5354762546476466,5.866949782220121e-05,True,series_v0_8,0.00010560138618581066
1823,5,10,-4.5,-2.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0108622950630266e-27,9.586949725302793e-23,3.845464870578299,6.381360716343709e-05,True,series_v0_8,0.00010560138618581066
1824,5,10,-4.5,-2.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171351894441225e-27,9.586949725302793e-23,4.619499470188267,7.665833245226562e-05,True,series_v0_8,0.00010560138618581066
1825,5,10,-4.5,-2.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301750490253143e-27,9.586949725302793e-23,5.8362823596657405,9.685024888514942e-05,True,series_v0_8,0.00010560138618581066
1826,5,10,-4.5,-2.0,0.5,0.5,12,1,1.0,26,3.197862178092834e-31,9.586949725302793e-23,60260.89232185192,1.0000000102371347,False,series_v0_8,0.00010560138618581066
1827,5,11,-4.5,-1.5,0.5,0.5,0,-1,-1.0,26,1.0900331727391522e-26,1.1504339670343472e-22,2.1208150715436265,3.5193887968460134e-05,True,series_v0_8,0.00010560138618581066
1828,5,11,-4.5,-1.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388240834891127e-26,1.1504339670343472e-22,2.225424196698208,3.692982519399546e-05,True,series_v0_8,0.00010560138618581066
1829,5,11,-4.5,-1.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070593381591145e-26,1.1504339670343472e-22,2.295657457273307,3.809531177389828e-05,True,series_v0_8,0.00010560138618581066
1830,5,11,-4.5,-1.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680299390374342e-27,1.1504339670343472e-22,2.3882624708289275,3.963204664348881e-05,True,series_v0_8,0.00010560138618581066
1831,5,11,-4.5,-1.5,0.5,0.5,4,-1/2,-0.5,48,9.439964187548512e-27,1.1504339670343472e-22,2.449095277386498,4.064153729051437e-05,True,series_v0_8,0.00010560138618581066
1832,5,11,-4.5,-1.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900083589150826e-27,1.1504339670343472e-22,2.597724629386751,4.310796863255236e-05,True,series_v0_8,0.00010560138618581066
1833,5,11,-4.5,-1.5,0.5,0.5,6,0,0.0,192,7.70769848639778e-27,1.1504339670343472e-22,2.9997483229749555,4.977935503613524e-05,True,series_v0_8,0.00010560138618581066
1834,5,11,-4.5,-1.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.2933094648654806e-27,1.1504339670343472e-22,3.674115344730309,6.097014565797274e-05,True,series_v0_8,0.00010560138618581066
1835,5,11,-4.5,-1.5,0.5,0.5,8,1/2,0.5,48,5.450165873827956e-27,1.1504339670343472e-22,4.242612067598125,7.04040704935239e-05,True,series_v0_8,0.00010560138618581066
1836,5,11,-4.5,-1.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0108916998030796e-27,1.1504339670343472e-22,4.614590947480707,7.65768779206667e-05,True,series_v0_8,0.00010560138618581066
1837,5,11,-4.5,-1.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171376374422462e-27,1.1504339670343472e-22,5.543416931472961,9.199029046258417e-05,True,series_v0_8,0.00010560138618581066
1838,5,11,-4.5,-1.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301769869439386e-27,1.1504339670343472e-22,7.003537380383165,0.00011622027457996474,True,series_v0_8,0.00010560138618581066
1839,5,11,-4.5,-1.5,0.5,0.5,12,1,1.0,26,3.8374346079783016e-31,1.1504339670343472e-22,60260.89241177326,1.0000000117293353,False,series_v0_8,0.00010560138618581066
1840,5,12,-4.5,-1.0,0.5,0.5,0,-1,-1.0,26,1.0900395684635738e-26,1.3421729615417284e-22,2.4743788277401393,4.1061105432277585e-05,True,series_v0_8,0.00010560138618581066
1841,5,12,-4.5,-1.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388301787698103e-26,1.3421729615417284e-22,2.5964169657156204,4.308626859403429e-05,True,series_v0_8,0.00010560138618581066
1842,5,12,-4.5,-1.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070652470766676e-26,1.3421729615417284e-22,2.678352109751772,4.4445942201874666e-05,True,series_v0_8,0.00010560138618581066
1843,5,12,-4.5,-1.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680356189709849e-27,1.3421729615417284e-22,2.7863867520248746,4.623872420719342e-05,True,series_v0_8,0.00010560138618581066
1844,5,12,-4.5,-1.0,0.5,0.5,4,-1/2,-0.5,48,9.44001957685089e-27,1.3421729615417284e-22,2.8573555378292506,4.741641646823481e-05,True,series_v0_8,0.00010560138618581066
1845,5,12,-4.5,-1.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900135811017843e-27,1.3421729615417284e-22,3.030750027593065,5.0293813148867774e-05,True,series_v0_8,0.00010560138618581066
1846,5,12,-4.5,-1.0,0.5,0.5,6,0,0.0,192,7.707743712723632e-27,1.3421729615417284e-22,3.499762983774423,5.8076853573787475e-05,True,series_v0_8,0.00010560138618581066
1847,5,12,-4.5,-1.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.293346393414166e-27,1.3421729615417284e-22,4.286505735935061,7.113246443352477e-05,True,series_v0_8,0.00010560138618581066
1848,5,12,-4.5,-1.0,0.5,0.5,8,1/2,0.5,48,5.450197856108832e-27,1.3421729615417284e-22,4.949739581114812,8.213850543980543e-05,True,series_v0_8,0.00010560138618581066
1849,5,12,-4.5,-1.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.010921105186907e-27,1.3421729615417284e-22,5.383707997039925,8.933999887355499e-05,True,series_v0_8,0.00010560138618581066
1850,5,12,-4.5,-1.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.1714008552406494e-27,1.3421729615417284e-22,6.467323547405569,0.00010732206849959369,True,series_v0_8,0.00010560138618581066
1851,5,12,-4.5,-1.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.30178924975077e-27,1.3421729615417284e-22,8.170778696400307,0.0001355900728519874,True,series_v0_8,0.00010560138618581066
1852,5,12,-4.5,-1.0,0.5,0.5,12,1,1.0,26,4.477007127955324e-31,1.3421729615417284e-22,60260.891263510566,0.999999992674478,False,series_v0_8,0.00010560138618581066
1853,5,13,-4.5,-0.5,0.5,0.5,0,-1,-1.0,26,1.0900459641879955e-26,1.5339119560457963e-22,2.8279384349378414,4.6928254045490714e-05,True,series_v0_8,0.00010560138618581066
1854,5,13,-4.5,-0.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388362740541203e-26,1.5339119560457963e-22,2.9674053811812073,4.924263974901164e-05,True,series_v0_8,0.00010560138618581066
1855,5,13,-4.5,-0.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070711560001683e-26,1.5339119560457963e-22,3.061042271338817,5.079649810570624e-05,True,series_v0_8,0.00010560138618581066
1856,5,13,-4.5,-0.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680412989134644e-27,1.5339119560457963e-22,3.1845063612361937,5.284532424160009e-05,True,series_v0_8,0.00010560138618581066
1857,5,13,-4.5,-0.5,0.5,0.5,4,-1/2,-0.5,48,9.440074966261588e-27,1.5339119560457963e-22,3.265611007322459,5.419121614249274e-05,True,series_v0_8,0.00010560138618581066
1858,5,13,-4.5,-0.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900188033038051e-27,1.5339119560457963e-22,3.463770344177837,5.747957333816117e-05,True,series_v0_8,0.00010560138618581066
1859,5,13,-4.5,-0.5,0.5,0.5,6,0,0.0,192,7.707788939314813e-27,1.5339119560457963e-22,3.9997717766420267,6.63742547359828e-05,True,series_v0_8,0.00010560138618581066
1860,5,13,-4.5,-0.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.293383322396134e-27,1.5339119560457963e-22,4.898888939977657,8.129466394163896e-05,True,series_v0_8,0.00010560138618581066
1861,5,13,-4.5,-0.5,0.5,0.5,8,1/2,0.5,48,5.450229838952556e-27,1.5339119560457963e-22,5.656858795100309,9.387280265942947e-05,True,series_v0_8,0.00010560138618581066
1862,5,13,-4.5,-0.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.010950511214494e-27,1.5339119560457963e-22,6.1528160190918815,0.00010210297001937924,True,series_v0_8,0.00010560138618581066
1863,5,13,-4.5,-0.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171425336895774e-27,1.5339119560457963e-22,7.391219317589014,0.00012265366655670484,True,series_v0_8,0.00010560138618581066
1864,5,13,-4.5,-0.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301808631187274e-27,1.5339119560457963e-22,9.338006306724942,0.00015495964368475183,True,series_v0_8,0.00010560138618581066
1865,5,13,-4.5,-0.5,0.5,0.5,12,1,1.0,26,5.116579596743962e-31,1.5339119560457963e-22,60260.8910050574,0.9999999883855741,False,series_v0_8,0.00010560138618581066
1866,5,14,-4.5,0.0,0.5,0.5,0,-1,-1.0,26,1.090052359912417e-26,1.7256509505531774e-22,3.1814938932219827,5.2795333809514215e-05,True,series_v0_8,0.00010560138618581066
1867,5,14,-4.5,0.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.038842369342043e-26,1.7256509505531774e-22,3.338389443180552,5.539893866034774e-05,True,series_v0_8,0.00010560138618581066
1868,5,14,-4.5,0.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070770649296167e-26,1.7256509505531774e-22,3.4437279421199367,5.714697948681175e-05,True,series_v0_8,0.00010560138618581066
1869,5,14,-4.5,0.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680469788648727e-27,1.7256509505531774e-22,3.5826212985478665,5.945184674811903e-05,True,series_v0_8,0.00010560138618581066
1870,5,14,-4.5,0.0,0.5,0.5,4,-1/2,-0.5,48,9.440130355780605e-27,1.7256509505531774e-22,3.6738616859505133,6.096593631468858e-05,True,series_v0_8,0.00010560138618581066
1871,5,14,-4.5,0.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900240255211444e-27,1.7256509505531774e-22,3.8967855792231263,6.466524920179427e-05,True,series_v0_8,0.00010560138618581066
1872,5,14,-4.5,0.0,0.5,0.5,6,0,0.0,192,7.707834166171319e-27,1.7256509505531774e-22,4.499774701646707,7.467155852386524e-05,True,series_v0_8,0.00010560138618581066
1873,5,14,-4.5,0.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.2934202518113756e-27,1.7256509505531774e-22,5.511264956879306,9.145674418266724e-05,True,series_v0_8,0.00010560138618581066
1874,5,14,-4.5,0.0,0.5,0.5,8,1/2,0.5,48,5.4502618223591226e-27,1.7256509505531774e-22,6.363969709506095,0.00010560696215159088,True,series_v0_8,0.00010560138618581066
1875,5,14,-4.5,0.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0109799178858304e-27,1.7256509505531774e-22,6.921915013525678,0.00011486579135629918,True,series_v0_8,0.00010560138618581066
1876,5,14,-4.5,0.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.1714498193878196e-27,1.7256509505531774e-22,8.31510424169012,0.0001379850846283888,True,series_v0_8,0.00010560138618581066
1877,5,14,-4.5,0.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301828013748878e-27,1.7256509505531774e-22,10.50522021044561,0.00017432898706313285,True,series_v0_8,0.00010560138618581066
1878,5,14,-4.5,0.0,0.5,0.5,12,1,1.0,26,5.756151935855365e-31,1.7256509505531774e-22,60260.892161738135,1.0000000075801248,False,series_v0_8,0.00010560138618581066
1879,5,15,-4.5,0.5,0.5,0.5,0,-1,-1.0,26,1.0900587556368388e-26,1.9173899450605586e-22,3.5350452026594823,5.8662344725458555e-05,True,series_v0_8,0.00010560138618581066
1880,5,15,-4.5,0.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.038848464633578e-26,1.9173899450605586e-22,3.709369151780005,6.155516532914363e-05,True,series_v0_8,0.00010560138618581066
1881,5,15,-4.5,0.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070829738650129e-26,1.9173899450605586e-22,3.826409122160785,6.349738634628068e-05,True,series_v0_8,0.00010560138618581066
1882,5,15,-4.5,0.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.6805265882521e-27,1.9173899450605586e-22,3.9807315640242322,6.605829172781792e-05,True,series_v0_8,0.00010560138618581066
1883,5,15,-4.5,0.5,0.5,0.5,4,-1/2,-0.5,48,9.440185745407939e-27,1.9173899450605586e-22,4.082107573776634,6.774057698587143e-05,True,series_v0_8,0.00010560138618581066
1884,5,15,-4.5,0.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900292477538021e-27,1.9173899450605586e-22,4.329795732788539,7.18508407407562e-05,True,series_v0_8,0.00010560138618581066
1885,5,15,-4.5,0.5,0.5,0.5,6,0,0.0,192,7.707879393293148e-27,1.9173899450605586e-22,4.999771758831483,8.296876493814867e-05,True,series_v0_8,0.00010560138618581066
1886,5,15,-4.5,0.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.2934571816598855e-27,1.9173899450605586e-22,6.123633786629475,0.00010161870515643485,True,series_v0_8,0.00010560138618581066
1887,5,15,-4.5,0.5,0.5,0.5,8,1/2,0.5,48,5.4502938063285185e-27,1.9173899450605586e-22,7.07107232424701,0.00011734098391487646,True,series_v0_8,0.00010560138618581066
1888,5,15,-4.5,0.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011009325200905e-27,1.9173899450605586e-22,7.691004980190562,0.00012762846288181314,True,series_v0_8,0.00010560138618581066
1889,5,15,-4.5,0.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171474302716774e-27,1.9173899450605586e-22,9.238978319327837,0.00015331632270832216,True,series_v0_8,0.00010560138618581066
1890,5,15,-4.5,0.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301847397435563e-27,1.9173899450605586e-22,11.672420406590406,0.00019369810297100216,True,series_v0_8,0.00010560138618581066
1891,5,15,-4.5,0.5,0.5,0.5,12,1,1.0,26,6.395724356185668e-31,1.9173899450605586e-22,60260.89232183271,1.0000000102368158,False,series_v0_8,0.00010560138618581066
1892,5,16,-4.5,1.0,0.5,0.5,0,-1,-1.0,26,1.0900651513612605e-26,2.1091289395646265e-22,3.888592363317258,6.452928679443422e-05,True,series_v0_8,0.00010560138618581066
1893,5,16,-4.5,1.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388545599287253e-26,2.1091289395646265e-22,4.080344507045914,6.77113197565003e-05,True,series_v0_8,0.00010560138618581066
1894,5,16,-4.5,1.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070888828063569e-26,2.1091289395646265e-22,4.209085811527015,6.984771868520252e-05,True,series_v0_8,0.00010560138618581066
1895,5,16,-4.5,1.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680583387944756e-27,2.1091289395646265e-22,4.378837157729632,7.266465918176448e-05,True,series_v0_8,0.00010560138618581066
1896,5,16,-4.5,1.0,0.5,0.5,4,-1/2,-0.5,48,9.440241135143588e-27,2.1091289395646265e-22,4.490348670864045,7.451513815709049e-05,True,series_v0_8,0.00010560138618581066
1897,5,16,-4.5,1.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900344700017776e-27,2.1091289395646265e-22,4.762800804933683,7.903634795603616e-05,True,series_v0_8,0.00010560138618581066
1898,5,16,-4.5,1.0,0.5,0.5,6,0,0.0,192,7.70792462068029e-27,2.1091289395646265e-22,5.499762948239378,9.126587397954705e-05,True,series_v0_8,0.00010560138618581066
1899,5,16,-4.5,1.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.293494111941654e-27,2.1091289395646265e-22,6.735995429217642,0.00011178054686276716,True,series_v0_8,0.00010560138618581066
1900,5,16,-4.5,1.0,0.5,0.5,8,1/2,0.5,48,5.4503257908607355e-27,2.1091289395646265e-22,7.778166639237905,0.00012907486794787323,True,series_v0_8,0.00010560138618581066
1901,5,16,-4.5,1.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0110387331597045e-27,2.1091289395646265e-22,8.460085918935803,0.0001403909845934198,True,series_v0_8,0.00010560138618581066
1902,5,16,-4.5,1.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.17149878688262e-27,2.1091289395646265e-22,10.162841550121165,0.00016864738079018244,True,series_v0_8,0.00010560138618581066
1903,5,16,-4.5,1.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301866782247311e-27,2.1091289395646265e-22,12.839606894187506,0.0002130669913922328,True,series_v0_8,0.00010560138618581066
1904,5,16,-4.5,1.0,0.5,0.5,12,1,1.0,26,7.035296835584263e-31,2.1091289395646265e-22,60260.891946773874,1.000000004012898,False,series_v0_8,0.00010560138618581066
1905,5,17,-4.5,1.5,0.5,0.5,0,-1,-1.0,26,1.090071547085682e-26,2.3008679340720074e-22,4.242135375280556,7.039616001785583e-05,True,series_v0_8,0.00010560138618581066
1906,5,17,-4.5,1.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388606552274852e-26,2.3008679340720074e-22,4.451315509063855,7.386740194383792e-05,True,series_v0_8,0.00010560138618581066
1907,5,17,-4.5,1.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070947917536483e-26,2.3008679340720074e-22,4.59175801030412,7.619797650499598e-05,True,series_v0_8,0.00010560138618581066
1908,5,17,-4.5,1.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680640187726696e-27,2.3008679340720074e-22,4.776938079749042,7.927094911136885e-05,True,series_v0_8,0.00010560138618581066
1909,5,17,-4.5,1.5,0.5,0.5,4,-1/2,-0.5,48,9.440296524987549e-27,2.3008679340720074e-22,4.8985849772971335,8.128961982974608e-05,True,series_v0_8,0.00010560138618581066
1910,5,17,-4.5,1.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.90039692265071e-27,2.3008679340720074e-22,5.195800795740613,8.622177084899579e-05,True,series_v0_8,0.00010560138618581066
1911,5,17,-4.5,1.5,0.5,0.5,6,0,0.0,192,7.707969848332745e-27,2.3008679340720074e-22,5.999748269939331,9.95628856492044e-05,True,series_v0_8,0.00010560138618581066
1912,5,17,-4.5,1.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.293531042656674e-27,2.3008679340720074e-22,7.348349884665031,0.00012194226930201639,True,series_v0_8,0.00010560138618581066
1913,5,17,-4.5,1.5,0.5,0.5,8,1/2,0.5,48,5.4503577759557634e-27,2.3008679340720074e-22,8.485252654430305,0.00014080861424977672,True,series_v0_8,0.00010560138618581066
1914,5,17,-4.5,1.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0110681417622215e-27,2.3008679340720074e-22,9.229157829650553,0.0001531533564892797,True,series_v0_8,0.00010560138618581066
