physics_orbit_id,frequency_i,frequency_j,x_i,x_j,mu,q_dimensionless,delta_dimensionless,log_S_MJ_over_S_MB,S_MJ_over_S_MB,delta_even_residual,full_mean_amp2,amplitude_quad_change
14,0,1,-4.0,-3.5,-0.7071067811865475,2.007208438219148e-08,1.2747787064597572e-13,-5.185469831303635e-10,0.999999999481453,0.0,5683132.630460689,4.916245855096205e-15
15,0,1,-4.0,-3.5,-0.5773502691896258,1.929417451730025e-08,1.2747787064597572e-13,-5.189271234939952e-10,0.9999999994810729,3.552713678800501e-15,5724386.150426597,5.043510178104998e-15
16,0,1,-4.0,-3.5,-0.5,1.881515324263203e-08,1.2747787064597572e-13,-5.192006824472628e-10,0.9999999994807993,3.552713678800501e-15,5749475.535675209,5.183485381018388e-15
17,0,1,-4.0,-3.5,-0.3333333333333333,1.7739096595956452e-08,1.2747787064597572e-13,-5.199645158882049e-10,0.9999999994800355,0.0,5804867.9928022,5.1340224144027015e-15
18,0,1,-4.0,-3.5,0.0,1.5362508292416574e-08,1.2747787064597572e-13,-5.227924759765301e-10,0.9999999994772075,0.0,5921623.084540741,5.190071121302105e-15
19,0,1,-4.0,-3.5,0.3333333333333333,1.2543435495447896e-08,1.2747787064597572e-13,-5.30860688741086e-10,0.9999999994691393,0.0,6047694.667976314,5.081877748400766e-15
20,0,1,-4.0,-3.5,0.5,1.086293378997632e-08,1.2747787064597572e-13,-5.421583182396716e-10,0.9999999994578417,3.552713678800501e-15,6115916.083755138,5.025190754978525e-15
21,0,1,-4.0,-3.5,0.5773502691896258,9.98739964981364e-09,1.2747787064597572e-13,-5.524718460492295e-10,0.9999999994475282,0.0,6150002.565382397,4.8459040579021705e-15
22,0,1,-4.0,-3.5,0.7071067811865475,8.314129577010511e-09,1.2747787064597572e-13,-5.915943290801806e-10,0.9999999994084057,0.0,6214513.862778836,4.945462451437539e-15
23,0,1,-4.0,-3.5,0.816496580927726,6.580883621288483e-09,1.2747787064597572e-13,-7.08070047039655e-10,0.99999999929193,0.0,6282825.013890721,4.4469927423877664e-15
25,0,2,-4.0,-3.0,-1.0,2.1725995056701312e-08,2.5495574129415405e-13,-5.421583182396716e-10,0.9999999994578417,0.0,6421259.833628722,5.07630760257232e-15
26,0,2,-4.0,-3.0,-0.816496580927726,2.0705321146048996e-08,2.5495574129415405e-13,-5.476401554460608e-10,0.9999999994523598,0.0,6494627.864695798,5.018961946801016e-15
27,0,2,-4.0,-3.0,-0.7071067811865475,2.0072202156564863e-08,2.5495574129415405e-13,-5.517826195955422e-10,0.9999999994482174,-3.552713678800501e-15,6539739.241089226,4.984340951507522e-15
28,0,2,-4.0,-3.0,-0.5773502691896258,1.9294287727328566e-08,2.5495574129415405e-13,-5.578542072726123e-10,0.9999999994421458,-3.552713678800501e-15,6594670.953239972,5.0840463343641214e-15
29,0,2,-4.0,-3.0,-0.5,1.881526364203032e-08,2.5495574129415405e-13,-5.622453613796097e-10,0.9999999994377546,0.0,6628188.762109977,5.0583370343671756e-15
30,0,2,-4.0,-3.0,-0.3333333333333333,1.773920068166002e-08,2.5495574129415405e-13,-5.74438274725253e-10,0.9999999994255617,0.0,6702497.146042844,5.280160075306052e-15
31,0,2,-4.0,-3.0,0.0,1.536259843367671e-08,2.5495574129415405e-13,-6.19635898146953e-10,0.9999999993803641,0.0,6860638.585059178,5.1584495228271695e-15
32,0,2,-4.0,-3.0,0.3333333333333333,1.2543509096126367e-08,2.5495574129415405e-13,-7.487592768029572e-10,0.9999999992512407,0.0,7035984.15449307,5.029894476494594e-15
33,0,2,-4.0,-3.0,0.5,1.0862997530594597e-08,2.5495574129415405e-13,-9.295391123487207e-10,0.9999999990704609,-3.552713678800501e-15,7142595.462072737,4.694037743589041e-15
34,0,2,-4.0,-3.0,0.5773502691896258,9.987458253423171e-09,2.5495574129415405e-13,-1.0946195061478647e-09,0.9999999989053805,0.0,7205561.956929329,4.653018444163808e-15
35,0,2,-4.0,-3.0,0.7071067811865475,8.314178363182085e-09,2.5495574129415405e-13,-1.7204904168011126e-09,0.9999999982795096,3.552713678800501e-15,7354184.474610896,4.305707539190012e-15
36,0,2,-4.0,-3.0,0.816496580927726,6.580922238393982e-09,2.5495574129415405e-13,-3.5840450607338425e-09,0.9999999964159549,0.0,7556926.808950296,3.697227450366871e-15
38,0,3,-4.0,-2.5,-1.0,2.1726122534571954e-08,3.8243361194012977e-13,-6.470699531746504e-10,0.99999999935293,0.0,7447178.588150847,5.002284092379895e-15
39,0,3,-4.0,-2.5,-0.816496580927726,2.0705442635267565e-08,3.8243361194012977e-13,-6.748201997197611e-10,0.9999999993251798,0.0,7546185.277294734,4.936653635673004e-15
40,0,3,-4.0,-2.5,-0.7071067811865475,2.0072319931056808e-08,3.8243361194012977e-13,-6.957812104246841e-10,0.9999999993042188,0.0,7607375.921433741,5.0193688275152494e-15
41,0,3,-4.0,-2.5,-0.5773502691896258,1.9294400937534863e-08,3.8243361194012977e-13,-7.265157364599872e-10,0.9999999992734843,3.552713678800501e-15,7682228.29298839,5.21292380037919e-15
42,0,3,-4.0,-2.5,-0.5,1.881537404164452e-08,3.8243361194012977e-13,-7.487557240892784e-10,0.9999999992512443,-3.552713678800501e-15,7728093.221768708,5.181985977557884e-15
43,0,3,-4.0,-2.5,-0.3333333333333333,1.773930476766894e-08,3.8243361194012977e-13,-8.104947823994735e-10,0.9999999991895052,-3.552713678800501e-15,7830324.669011086,5.233268736002016e-15
44,0,3,-4.0,-2.5,0.0,1.5362688575465737e-08,3.8243361194012977e-13,-1.0392824378868681e-09,0.9999999989607176,0.0,8050859.561799386,5.089915302649041e-15
45,0,3,-4.0,-2.5,0.3333333333333333,1.254358269766851e-08,3.8243361194012977e-13,-1.6929639912177663e-09,0.999999998307036,0.0,8323818.7504262095,4.6992311229563046e-15
46,0,3,-4.0,-2.5,0.5,1.0863061272334814e-08,3.8243361194012977e-13,-2.6081217185947025e-09,0.9999999973918783,0.0,8577215.710887678,4.560401586286085e-15
47,0,3,-4.0,-2.5,0.5773502691896258,9.987516858315922e-09,3.8243361194012977e-13,-3.443830109972623e-09,0.9999999965561699,3.552713678800501e-15,8779204.60986387,4.45547744608912e-15
48,0,3,-4.0,-2.5,0.7071067811865475,8.314227151021943e-09,3.8243361194012977e-13,-6.6122538555646315e-09,0.9999999933877461,0.0,9358261.451086156,2.388450238070369e-15
49,0,3,-4.0,-2.5,0.816496580927726,6.580960857742213e-09,3.8243361194012977e-13,-1.604625765594392e-08,0.9999999839537425,0.0,10233007.484557914,2.002255609844861e-15
51,0,4,-4.0,-2.0,-1.0,2.1726250012442602e-08,5.099114825883081e-13,-9.295142433529691e-10,0.9999999990704858,0.0,8740140.530937478,5.114732815028092e-15
52,0,4,-4.0,-2.0,-0.816496580927726,2.070556412455814e-08,5.099114825883081e-13,-1.0172129805141594e-09,0.999999998982787,0.0,8877068.281902714,4.82601204269767e-15
53,0,4,-4.0,-2.0,-0.7071067811865475,2.0072437705667317e-08,5.099114825883081e-13,-1.0834604324827524e-09,0.9999999989165396,0.0,8962256.018539881,5.195804341501105e-15
54,0,4,-4.0,-2.0,-0.5773502691896258,1.9294514147919143e-08,5.099114825883081e-13,-1.1806022826021945e-09,0.9999999988193977,0.0,9067083.052853636,5.341163591168733e-15
55,0,4,-4.0,-2.0,-0.5,1.8815484441474636e-08,5.099114825883081e-13,-1.2508785118825472e-09,0.9999999987491215,3.552713678800501e-15,9131670.204606714,5.303386214667904e-15
56,0,4,-4.0,-2.0,-0.3333333333333333,1.773940885398322e-08,5.099114825883081e-13,-1.4459935471222707e-09,0.9999999985540065,3.552713678800501e-15,9276680.13457536,5.220485472976989e-15
57,0,4,-4.0,-2.0,0.0,1.5362778717783643e-08,5.099114825883081e-13,-2.1690667040275002e-09,0.9999999978309333,0.0,9598529.263576644,4.851381649423889e-15
58,0,4,-4.0,-2.0,0.3333333333333333,1.2543656300074308e-08,5.099114825883081e-13,-4.234980366391028e-09,0.9999999957650196,0.0,10236284.486902714,4.367159161973361e-15
59,0,4,-4.0,-2.0,0.5,1.0863125015196955e-08,5.099114825883081e-13,-7.12726233587091e-09,0.9999999928727377,0.0,11322987.52125918,3.2900242020646864e-16
60,0,4,-4.0,-2.0,0.5773502691896258,9.987575464491873e-09,5.099114825883081e-13,-9.768456266101566e-09,0.9999999902315437,0.0,12295319.419969885,1.3634299175547305e-15
61,0,4,-4.0,-2.0,0.7071067811865475,8.314275940530066e-09,5.099114825883081e-13,-1.9781989379907827e-08,0.9999999802180108,-3.552713678800501e-15,15074972.36243476,1.6062641017068888e-15
62,0,4,-4.0,-2.0,0.816496580927726,6.5809994793331366e-09,5.099114825883081e-13,-4.9597417728364235e-08,0.9999999504025835,-3.552713678800501e-15,19056681.692589268,4.88711828029142e-15
64,0,5,-4.0,-1.5,-1.0,2.1726377490313253e-08,6.373893532342839e-13,-1.525055637330297e-09,0.9999999984749444,0.0,10401556.29151836,5.014063541721567e-15
65,0,5,-4.0,-1.5,-0.816496580927726,2.0705685613920718e-08,6.373893532342839e-13,-1.7391563744695304e-09,0.9999999982608436,0.0,10596509.0514146,5.097594789529925e-15
66,0,5,-4.0,-1.5,-0.7071067811865475,2.0072555480396375e-08,6.373893532342839e-13,-1.9008901119832444e-09,0.9999999980991099,3.552713678800501e-15,10718848.368279634,5.213186394379166e-15
67,0,5,-4.0,-1.5,-0.5773502691896258,1.92946273584814e-08,6.373893532342839e-13,-2.1380550663252507e-09,0.9999999978619449,0.0,10870590.657486308,5.311762851303225e-15
68,0,5,-4.0,-1.5,-0.5,1.8815594841520666e-08,6.373893532342839e-13,-2.3096227153018845e-09,0.9999999976903773,-3.552713678800501e-15,10964789.4591705,5.266129353525036e-15
69,0,5,-4.0,-1.5,-0.3333333333333333,1.7739512940602833e-08,6.373893532342839e-13,-2.7859599072144192e-09,0.9999999972140401,3.552713678800501e-15,11178488.629318934,5.165456757250169e-15
70,0,5,-4.0,-1.5,0.0,1.5362868860630418e-08,6.373893532342839e-13,-4.551228727223133e-09,0.9999999954487713,0.0,11722707.033673784,4.607869937594903e-15
71,0,5,-4.0,-1.5,0.3333333333333333,1.2543729903343752e-08,6.373893532342839e-13,-9.594845806759622e-09,0.9999999904051542,3.552713678800501e-15,14597566.158528823,1.275997059374642e-16
72,0,5,-4.0,-1.5,0.5,1.0863188759181001e-08,6.373893532342839e-13,-1.665591398136712e-08,0.9999999833440861,3.552713678800501e-15,20396681.66556337,9.31474091407358e-15
73,0,5,-4.0,-1.5,0.5773502691896258,9.987634071951006e-09,6.373893532342839e-13,-2.3103989832407024e-08,0.9999999768960104,-3.552713678800501e-15,25236651.712709293,1.1661528515301474e-14
74,0,5,-4.0,-1.5,0.7071067811865475,8.31432473170641e-09,6.373893532342839e-13,-4.755051818960965e-08,0.9999999524494829,3.552713678800501e-15,37895787.07792916,1.1599818584438996e-14
75,0,5,-4.0,-1.5,0.816496580927726,6.581038103166712e-09,6.373893532342839e-13,-1.2034038476826936e-07,0.9999998796596224,-7.105427357601002e-15,54326810.32496417,3.77145216495904e-14
77,0,6,-4.0,-1.0,-1.0,2.17265049681839e-08,7.648672238824622e-13,-2.607972504620193e-09,0.9999999973920275,0.0,12585977.119202804,5.031785333315771e-15
78,0,6,-4.0,-1.0,-0.816496580927726,2.070580710335531e-08,7.648672238824622e-13,-3.0519196059231035e-09,0.9999999969480804,0.0,12873395.91593752,4.919442817372595e-15
79,0,6,-4.0,-1.0,-0.7071067811865475,2.0072673255243997e-08,7.648672238824622e-13,-3.3872851190608344e-09,0.9999999966127149,0.0,13055873.503168816,5.278687060258222e-15
80,0,6,-4.0,-1.0,-0.5773502691896258,1.929474056922163e-08,7.648672238824622e-13,-3.8790552991940785e-09,0.9999999961209447,0.0,13284715.400563603,5.187756639379837e-15
81,0,6,-4.0,-1.0,-0.5,1.8815705241782597e-08,7.648672238824622e-13,-4.234806283420767e-09,0.9999999957651937,0.0,13428315.4933902,5.270989924657084e-15
82,0,6,-4.0,-1.0,-0.3333333333333333,1.7739617027527786e-08,7.648672238824622e-13,-5.222528187687203e-09,0.9999999947774718,0.0,13761098.464318072,4.872810520627094e-15
83,0,6,-4.0,-1.0,0.0,1.536295900400606e-08,7.648672238824622e-13,-8.882896196382717e-09,0.9999999911171038,0.0,15394833.9059536,3.992721863718875e-15
84,0,6,-4.0,-1.0,0.3333333333333333,1.2543803507476823e-08,7.648672238824622e-13,-1.9341097612368685e-08,0.9999999806589026,3.552713678800501e-15,32357403.224420182,8.059062066375284e-16
85,0,6,-4.0,-1.0,0.5,1.0863252504286933e-08,7.648672238824622e-13,-3.398259096343281e-08,0.9999999660174096,-7.105427357601002e-15,61012218.4909097,1.8195314584521317e-14
86,0,6,-4.0,-1.0,0.5773502691896258,9.987692680693295e-09,7.648672238824622e-13,-4.73529944144957e-08,0.9999999526470067,-7.105427357601002e-15,82248292.76573738,8.152780211901008e-15
87,0,6,-4.0,-1.0,0.7071067811865475,8.314373524550958e-09,7.648672238824622e-13,-9.804414169423126e-08,0.9999999019558631,0.0,132379933.71974485,4.423749268208514e-14
88,0,6,-4.0,-1.0,0.816496580927726,6.5810767292429e-09,7.648672238824622e-13,-2.489776420588896e-07,0.9999997510223889,0.0,191073612.15382493,2.4175813279616712e-14
90,0,7,-4.0,-0.5,-1.0,2.1726632446054546e-08,8.923450945284379e-13,-4.391260688407783e-09,0.9999999956087393,3.552713678800501e-15,15538381.237300212,4.914826708920307e-15
91,0,7,-4.0,-0.5,-0.816496580927726,2.07059285928619e-08,8.923450945284379e-13,-5.213703246909063e-09,0.9999999947862968,3.552713678800501e-15,15980623.716857968,5.011928372510281e-15
92,0,7,-4.0,-0.5,-0.7071067811865475,2.0072791030210165e-08,8.923450945284379e-13,-5.835001815057694e-09,0.9999999941649982,0.0,16266011.967561563,5.267528207620553e-15
93,0,7,-4.0,-0.5,-0.5773502691896258,1.9294853780139838e-08,8.923450945284379e-13,-6.746041947280901e-09,0.999999993253958,0.0,16629751.098229354,5.1523126448805915e-15
94,0,7,-4.0,-0.5,-0.5,1.881581564226044e-08,8.923450945284379e-13,-7.405102309121503e-09,0.9999999925948977,0.0,16862301.988316674,5.081256220176225e-15
95,0,7,-4.0,-0.5,-0.3333333333333333,1.773972111475807e-08,8.923450945284379e-13,-9.234927489387701e-09,0.9999999907650725,0.0,17481801.522465132,4.688097302834801e-15
96,0,7,-4.0,-0.5,0.0,1.5363049147910547e-08,8.923450945284379e-13,-1.6016063142387793e-08,0.999999983983937,-3.552713678800501e-15,27975979.957466207,1.198442833356742e-15
97,0,7,-4.0,-0.5,0.3333333333333333,1.2543877112473502e-08,8.923450945284379e-13,-3.539071968816643e-08,0.999999964609281,0.0,120344103.21395168,1.7334979541372489e-15
98,0,7,-4.0,-0.5,0.5,1.0863316250514728e-08,8.923450945284379e-13,-6.251524808931208e-08,0.9999999374847539,0.0,240049949.29697943,2.7933863584931074e-14
99,0,7,-4.0,-0.5,0.5773502691896258,9.987751290718718e-09,8.923450945284379e-13,-8.728498457344358e-08,0.9999999127150192,3.552713678800501e-15,318545307.509266,5.1643774277005424e-14
100,0,7,-4.0,-0.5,0.7071067811865475,8.314422319063672e-09,8.923450945284379e-13,-1.8119439459951536e-07,0.9999998188056218,7.105427357601002e-15,486601738.0816932,1.2984113807523417e-14
101,0,7,-4.0,-0.5,0.816496580927726,6.5811153575616615e-09,8.923450945284379e-13,-4.6081078508564133e-07,0.999999539189321,-1.4210854715202004e-14,665062569.8305367,1.6490560642236144e-14
103,0,8,-4.0,0.0,-1.0,2.1726759923925195e-08,1.0198229651766164e-12,-7.1266441636907985e-09,0.9999999928733558,0.0,19665976.226265587,4.9251329629214256e-15
104,0,8,-4.0,0.0,-0.816496580927726,2.0706050082440495e-08,1.0198229651766164e-12,-8.529653428013262e-09,0.9999999914703466,3.552713678800501e-15,20383978.120947435,5.299918299283093e-15
105,0,8,-4.0,0.0,-0.7071067811865475,2.007290880529489e-08,1.0198229651766164e-12,-9.589530947096137e-09,0.999999990410469,-3.552713678800501e-15,20858583.93687129,5.179326601573707e-15
106,0,8,-4.0,0.0,-0.5773502691896258,1.9294966991236013e-08,1.0198229651766164e-12,-1.1143690414883167e-08,0.9999999888563097,3.552713678800501e-15,21481359.90772065,4.8557506975824205e-15
107,0,8,-4.0,0.0,-0.5,1.8815926042954176e-08,1.0198229651766164e-12,-1.226799284381741e-08,0.9999999877320073,0.0,21923455.44789438,4.927755066356179e-15
108,0,8,-4.0,0.0,-0.3333333333333333,1.7739825202293685e-08,1.0198229651766164e-12,-1.538952787427661e-08,0.9999999846104722,3.552713678800501e-15,24624721.651304312,3.933345892455173e-15
109,0,8,-4.0,0.0,0.0,1.536313929234388e-08,1.0198229651766164e-12,-2.6957565069096745e-08,0.9999999730424353,-3.552713678800501e-15,102384419.50160149,2.0084698968467672e-14
110,0,8,-4.0,0.0,0.3333333333333333,1.254395071833378e-08,1.0198229651766164e-12,-6.000909635872631e-08,0.9999999399909054,3.552713678800501e-15,519345463.1290824,7.11566430908767e-15
111,0,8,-4.0,0.0,0.5,1.0863379997864367e-08,1.0198229651766164e-12,-1.0628125579614789e-07,0.9999998937187499,0.0,930425809.4238442,3.3312076007861463e-14
112,0,8,-4.0,0.0,0.5773502691896258,9.98780990202725e-09,1.0198229651766164e-12,-1.4853635832423606e-07,0.9999998514636527,-3.552713678800501e-15,1170627846.2267065,2.016305985470603e-14
113,0,8,-4.0,0.0,0.7071067811865475,8.314471115244527e-09,1.0198229651766164e-12,-3.0873788858798434e-07,0.999999691262159,0.0,1641112839.2516334,5.5060590178977395e-14
114,0,8,-4.0,0.0,0.816496580927726,6.5811539881229576e-09,1.0198229651766164e-12,-7.857398962585194e-07,0.9999992142604124,2.1316282072803006e-14,2097797587.93712,3.4095555329913306e-14
116,0,9,-4.0,0.5,-1.0,2.1726887401795846e-08,1.1473008358247947e-12,-1.1104518193860713e-08,0.9999999888954819,0.0,25686521.35811881,4.930985725230223e-15
117,0,9,-4.0,0.5,-0.816496580927726,2.0706171572091097e-08,1.1473008358247947e-12,-1.3351819205809079e-08,0.9999999866481809,-3.552713678800501e-15,26936461.83456799,5.2553684374346886e-15
118,0,9,-4.0,0.5,-0.7071067811865475,2.0073026580498164e-08,1.1473008358247947e-12,-1.5049501200792292e-08,0.9999999849504989,-7.105427357601002e-15,27795167.11063545,5.0930088233715376e-15
119,0,9,-4.0,0.5,-0.5773502691896258,1.9295080202510153e-08,1.1473008358247947e-12,-1.7538905439096197e-08,0.9999999824610947,3.552713678800501e-15,29151951.74620768,4.600393548678094e-15
120,0,9,-4.0,0.5,-0.5,1.8816036443863806e-08,1.1473008358247947e-12,-1.9339772450166492e-08,0.9999999806602278,7.105427357601002e-15,31345035.85039148,4.278522806122551e-15
121,0,9,-4.0,0.5,-0.3333333333333333,1.7739929290134625e-08,1.1473008358247947e-12,-2.4339755100299953e-08,0.9999999756602452,-3.552713678800501e-15,60663272.23159388,4.053015121898351e-15
122,0,9,-4.0,0.5,0.0,1.5363229437306048e-08,1.1473008358247947e-12,-4.28690789533448e-08,0.9999999571309219,0.0,537575222.5970676,8.64839393084377e-15
123,0,9,-4.0,0.5,0.3333333333333333,1.2544024325057641e-08,1.1473008358247947e-12,-9.581000881553337e-08,0.9999999041899957,1.7763568394002505e-15,2042614825.8006408,6.886612193994276e-15
124,0,9,-4.0,0.5,0.5,1.0863443746335834e-08,1.1473008358247947e-12,-1.6992730778042642e-07,0.9999998300727067,0.0,3183811710.713664,5.841001560281768e-15
125,0,9,-4.0,0.5,0.5773502691896258,9.987868514618873e-09,1.1473008358247947e-12,-2.3761022305279766e-07,0.9999997623898051,3.552713678800501e-15,3783771663.701732,6.175060978466842e-15
126,0,9,-4.0,0.5,0.7071067811865475,8.314519913093494e-09,1.1473008358247947e-12,-4.942160920506922e-07,0.9999995057840301,-7.105427357601002e-15,4868787598.980569,6.072128472966014e-15
127,0,9,-4.0,0.5,0.816496580927726,6.581192620926748e-09,1.1473008358247947e-12,-1.2582631221391694e-06,0.9999987417376694,2.1316282072803006e-14,5839108288.111189,7.349640068443281e-15
129,0,10,-4.0,1.0,-1.0,2.172701487966649e-08,1.2747787064707706e-12,-1.665401683226264e-08,0.9999999833459833,3.552713678800501e-15,34962828.210686915,4.901301253337058e-15
130,0,10,-4.0,1.0,-0.816496580927726,2.0706293061813696e-08,1.2747787064707706e-12,-2.0079180984566847e-08,0.9999999799208192,0.0,37355858.012930855,4.986219694341371e-15
131,0,10,-4.0,1.0,-0.7071067811865475,2.0073144355819983e-08,1.2747787064707706e-12,-2.266665433126036e-08,0.9999999773333459,-3.552713678800501e-15,39207726.04802857,4.750709456981155e-15
132,0,10,-4.0,1.0,-0.5773502691896258,1.9295193413962247e-08,1.2747787064707706e-12,-2.6460813984385823e-08,0.9999999735391863,0.0,50178091.39248328,2.969654839458454e-15
133,0,10,-4.0,1.0,-0.5,1.881614684498933e-08,1.2747787064707706e-12,-2.9205558860212477e-08,0.9999999707944416,0.0,83787107.55169141,3.0233737349045938e-15
134,0,10,-4.0,1.0,-0.3333333333333333,1.7740033378280874e-08,1.2747787064707706e-12,-3.682613680666691e-08,0.9999999631738639,-7.105427357601002e-15,377028754.4282026,2.165839140468935e-14
135,0,10,-4.0,1.0,0.0,1.536331958279703e-08,1.2747787064707706e-12,-6.506708771780723e-08,0.9999999349329144,-1.7763568394002505e-15,2596415597.0367336,2.056903439484092e-14
136,0,10,-4.0,1.0,0.3333333333333333,1.2544097932645065e-08,1.2747787064707706e-12,-1.457555320882875e-07,0.9999998542444786,3.552713678800501e-15,6826630402.168383,8.801045082872762e-15
137,0,10,-4.0,1.0,0.5,1.0863507495929104e-08,1.2747787064707706e-12,-2.587193499437035e-07,0.9999997412806835,-3.552713678800501e-15,9336209014.497637,1.0214791838157724e-14
138,0,10,-4.0,1.0,0.5773502691896258,9.987927128493561e-09,1.2747787064707706e-12,-3.618763706469963e-07,0.9999996381236949,0.0,10535066127.1164,2.3717238020491527e-14
139,0,10,-4.0,1.0,0.7071067811865475,8.314568712610542e-09,1.2747787064707706e-12,-7.529750369883459e-07,0.9999992470252465,1.4210854715202004e-14,12553703628.658888,1.2002875521786132e-14
140,0,10,-4.0,1.0,0.816496580927726,6.581231255972991e-09,1.2747787064707706e-12,-1.9174760694795623e-06,0.9999980825257688,-2.842170943040401e-14,14228042735.58163,8.177390858589256e-15
142,0,11,-4.0,1.5,-1.0,2.172714235753714e-08,1.4022565771189487e-12,-2.4142963184203836e-08,0.9999999758570371,3.552713678800501e-15,50347695.88429648,5.0314068170579575e-15
143,0,11,-4.0,1.5,-0.816496580927726,2.0706414551608296e-08,1.4022565771189487e-12,-2.915763275268546e-08,0.9999999708423677,0.0,55640774.73097043,4.820581718822875e-15
144,0,11,-4.0,1.5,-0.7071067811865475,2.007326213126035e-08,1.4022565771189487e-12,-3.2945852268539966e-08,0.9999999670541483,3.552713678800501e-15,70014726.15897886,2.1282895772544123e-16
145,0,11,-4.0,1.5,-0.5773502691896258,1.9295306625592307e-08,1.4022565771189487e-12,-3.8500765242588386e-08,0.9999999614992355,0.0,284448279.12719315,1.7392214611167507e-14
146,0,11,-4.0,1.5,-0.5,1.8816257246330744e-08,1.4022565771189487e-12,-4.2519236131965954e-08,0.9999999574807648,0.0,697699432.7314157,4.784094627043803e-15
147,0,11,-4.0,1.5,-0.3333333333333333,1.774013746673244e-08,1.4022565771189487e-12,-5.367626343399934e-08,0.999999946323738,0.0,2661327375.4603214,2.2217412319279345e-14
148,0,11,-4.0,1.5,0.0,1.536340972881684e-08,1.4022565771189487e-12,-9.502287845464252e-08,0.9999999049771261,5.329070518200751e-15,10124703172.449306,3.390941423749369e-15
149,0,11,-4.0,1.5,0.3333333333333333,1.254417154109604e-08,1.4022565771189487e-12,-2.1315604570304458e-07,0.9999997868439771,1.0658141036401503e-14,19052899724.208515,1.6017287954454787e-14
150,0,11,-4.0,1.5,0.5,1.086357124664416e-08,1.4022565771189487e-12,-3.785424951274763e-07,0.9999996214575765,-3.552713678800501e-15,23271344154.616737,2.5080144823728912e-14
151,0,11,-4.0,1.5,0.5773502691896258,9.987985743651296e-09,1.4022565771189487e-12,-5.295711495989508e-07,0.9999994704289906,0.0,25117087716.904285,1.0783236851026009e-14
152,0,11,-4.0,1.5,0.7071067811865475,8.314617513795643e-09,1.4022565771189487e-12,-1.102165281707812e-06,0.9999988978353257,0.0,28027297510.91554,1.0071880727933543e-14
153,0,11,-4.0,1.5,0.816496580927726,6.5812698932616514e-09,1.4022565771189487e-12,-2.8070711621808186e-06,0.9999971929327777,-1.4210854715202004e-14,30271987229.657078,2.268253823587116e-15
155,0,12,-4.0,2.0,-1.0,2.172726983540778e-08,1.5297344477649244e-12,-3.397786940695369e-08,0.9999999660221311,0.0,78671093.82207197,4.924682907247714e-15
156,0,12,-4.0,2.0,-0.816496580927726,2.0706536041474888e-08,1.5297344477649244e-12,-4.1079960766410295e-08,0.9999999589200401,0.0,103441945.86136588,2.4489073381789654e-15
157,0,12,-4.0,2.0,-0.7071067811865475,2.007337990681925e-08,1.5297344477649244e-12,-4.644507356488248e-08,0.9999999535549275,0.0,567770018.6025145,2.4985302132471815e-14
158,0,12,-4.0,2.0,-0.5773502691896258,1.929541983740032e-08,1.5297344477649244e-12,-5.431229155306028e-08,0.9999999456877099,-3.552713678800501e-15,3227571724.2723365,5.909546853656726e-16
159,0,12,-4.0,2.0,-0.5,1.8816367647888036e-08,1.5297344477649244e-12,-6.000351682189375e-08,0.999999939996485,-3.552713678800501e-15,6057442901.636993,2.676453355346513e-14
160,0,12,-4.0,2.0,-0.3333333333333333,1.774024155548931e-08,1.5297344477649244e-12,-7.580479888247282e-08,0.999999924195204,1.7763568394002505e-15,14071732864.113264,5.2862428101796536e-15
161,0,12,-4.0,2.0,0.0,1.5363499875365452e-08,1.5297344477649244e-12,-1.3436250156928509e-07,0.9999998656375074,-3.552713678800501e-15,31025792933.501072,1.1680482784472731e-14
162,0,12,-4.0,2.0,0.3333333333333333,1.254424515041055e-08,1.5297344477649244e-12,-3.0167019815507956e-07,0.9999996983298474,-7.105427357601002e-15,44199386630.7229,1.2600758590485013e-14
163,0,12,-4.0,2.0,0.5,1.086363499848098e-08,1.5297344477649244e-12,-5.359009769279055e-07,0.9999994640991666,7.105427357601002e-15,49184991980.19318,4.8086056527973645e-15
164,0,12,-4.0,2.0,0.5773502691896258,9.988044360092048e-09,1.5297344477649244e-12,-7.497973264491975e-07,0.9999992502029547,7.105427357601002e-15,51180226640.3498,2.086968551117967e-15
165,0,12,-4.0,2.0,0.7071067811865475,8.314666316648765e-09,1.5297344477649244e-12,-1.5607414951546161e-06,0.9999984392597228,-1.4210854715202004e-14,54113501759.24514,7.049437093531412e-15
166,0,12,-4.0,2.0,0.816496580927726,6.581308532792688e-09,1.5297344477649244e-12,-3.975337349970687e-06,0.9999960246705517,-1.4210854715202004e-14,56187924994.81958,6.789176261584153e-15
168,0,13,-4.0,2.5,-1.0,2.172739731327843e-08,1.6572123184131031e-12,-4.660394736788476e-08,0.9999999533960537,-3.552713678800501e-15,139867952.42294434,4.9007181634021575e-15
169,0,13,-4.0,2.5,-0.816496580927726,2.0706657531413484e-08,1.6572123184131031e-12,-5.63858648661153e-08,0.9999999436141367,-7.105427357601002e-15,1367597530.511378,1.987406193064341e-14
170,0,13,-4.0,2.5,-0.7071067811865475,2.0073497682496698e-08,1.6572123184131031e-12,-6.37753991838963e-08,0.9999999362246028,-1.7763568394002505e-15,9315915057.281689,8.803857775284302e-15
171,0,13,-4.0,2.5,-0.5773502691896258,1.9295533049386292e-08,1.6572123184131031e-12,-7.461115636431259e-08,0.9999999253888464,-3.552713678800501e-15,24785175351.96072,1.5391044087663578e-14
