event_id,beta_norm,nu_in_Hframe_Hz,nu_in_initial_rest_Hz,nu_out_initial_rest_Hz,mu_initial_rest,four_momentum_relative,initial_mass_shell_relative,final_mass_shell_relative,incoming_null_absolute,outgoing_null_absolute,reverse_photon_relative,reverse_atom_relative,reverse_four_momentum_relative,same_event_transfer_absolute
1731,0.23839142300528532,3635614624384328.5,3717737712901611.0,3717737621760508.0,-0.4968435613835767,3.735152513261942e-17,1.659093532133914e-16,1.659093532133914e-16,1.8546030753437107e-68,0.0,1.9965143727207702e-16,0.0,2.840778528934666e-17,0.0
1732,0.1911572859158689,4365057647223264.0,3967670696616905.0,3967670595442928.0,-0.4588720597620896,1.076623266156573e-17,0.0,0.0,0.0,1.8546030753437107e-68,3.7020041514567574e-16,0.0,3.589913098505939e-17,0.0
1733,0.5769809647449841,1413667190825764.0,1240844117109111.8,1240844103978514.8,-0.9358408310807654,1.8256038477249796e-17,0.0,3.318187064267828e-16,2.3182538441796384e-69,6.954761532538915e-69,7.07913720359082e-16,0.0,1.9958162868653362e-17,0.0
1734,0.4363417367601905,1634573413389180.2,2098599399103713.8,2098599368658027.8,-0.5692288865254275,2.4050411418002524e-17,0.0,3.318187064267828e-16,0.0,1.8546030753437107e-68,3.457575942305197e-16,0.0,3.6997521426920276e-17,0.0
1735,0.4385382161936833,4632069692653816.0,5607403023231355.0,5607402920153013.0,0.2558448281850719,2.6389566764988768e-17,0.0,3.318187064267828e-16,1.8546030753437107e-68,3.7092061506874214e-68,1.5071138608820757e-16,0.0,3.600525437633756e-17,0.0
1736,0.5856897156535452,1290339369600765.2,2340771792343026.5,2340771763012038.0,-0.2151451768702066,1.3655820665270554e-17,0.0,0.0,0.0,9.273015376718553e-69,1.9919519952502504e-16,0.0,3.3169706434970955e-17,0.0
1737,0.08383662411085545,1766220426452564.8,1752881327746535.5,1752881319628824.5,0.40028050620215583,1.6943400793537083e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,4.636507688359277e-69,1.9493805953111912e-16,0.0,2.624047274101991e-17,0.0
1738,0.17785290785723443,2605006324096521.0,2221040783242504.5,2221040744698432.8,-0.7736345923181868,3.4253717292292484e-17,3.318187064267828e-16,1.659093532133914e-16,4.636507688359277e-69,9.273015376718553e-69,4.1387468394465395e-16,0.0,3.019855257804364e-17,0.0
1739,0.021495533149131038,2737089441644813.0,2717458029447102.5,2717458023672789.0,0.8225016629619747,1.6720806355230276e-17,4.977280596401743e-16,4.977280596401743e-16,4.636507688359277e-69,1.390952306507783e-68,3.3016204238521014e-16,0.0,5.770975274339922e-18,0.0
1740,0.23321611675147716,2207954562459739.2,1965951795820936.2,1965951773587480.5,-0.3058126112744873,3.4888205484437024e-17,1.659093532133914e-16,0.0,0.0,4.636507688359277e-69,3.2147401550441915e-16,0.0,7.066018362828398e-18,0.0
1741,0.21319239634252712,3059157738368560.5,3112008235145824.0,3112008171967744.0,-0.4808278556524228,1.0957339495654237e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,9.273015376718553e-69,8.846180811465867e-16,0.0,1.694777873627436e-17,0.0
1742,0.12347419278701338,1754542651150374.5,1898895208928509.8,1898895181908399.2,-0.7010016958494553,3.392963675952996e-17,0.0,0.0,2.3182538441796384e-69,4.636507688359277e-69,1.3484996005081467e-16,0.0,2.17811605344115e-17,0.0
1743,0.20872824347694932,1548660465737318.0,1561284581622867.0,1561284579952173.5,0.84442054968883,3.6529673754472523e-17,1.659093532133914e-16,0.0,2.3182538441796384e-69,2.3182538441796384e-69,2.0295264091375422e-16,0.0,5.936579753637244e-18,0.0
1744,0.4224181345121449,1807319971315919.2,1936250478562616.8,1936250462405583.0,0.02173127027995,2.497515047203331e-17,3.318187064267828e-16,3.318187064267828e-16,2.3182538441796384e-69,9.273015376718553e-69,2.302021562507794e-16,0.0,1.7203794444677892e-17,0.0
1745,0.4539559845436865,4083169285095935.5,4130782849581119.0,4130782736893976.5,-0.4990953640511028,3.114565611455697e-17,0.0,1.659093532133914e-16,1.8546030753437107e-68,1.8546030753437107e-68,1.1589037333264493e-16,0.0,3.1217738567651824e-17,0.0
1746,0.5924739481118019,4868461052724430.0,4795791488301645.0,4795791406609450.0,0.19373165983965912,1.9856943191042642e-17,3.318187064267828e-16,1.659093532133914e-16,0.0,1.4836824602749686e-67,1.1779798405456059e-15,0.0,1.7498601100563345e-17,0.0
1747,0.5888482915717956,2080962448269469.0,3192391136970594.5,3192391116851342.5,0.5518749098594119,1.6949124260579162e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,2.3182538441796384e-69,1.190573695252859e-16,0.0,1.628453511304478e-17,0.0
1748,0.11613975341264612,3769441684125214.0,3605647574641176.5,3605647567598285.0,0.8770286220151772,3.399464139253022e-18,0.0,0.0,0.0,0.0,3.6153705372700277e-16,0.0,3.8311145177511056e-17,0.0
1749,0.5079469386467361,4680434813648924.0,6788427750124223.0,6788427736348831.0,0.9321444786940045,3.5749763211820744e-17,0.0,1.659093532133914e-16,1.8546030753437107e-68,1.8546030753437107e-68,2.6065934989657383e-16,0.0,2.3331146297658392e-17,0.0
1750,0.34472064729027485,4102137084887626.5,3098865877026421.0,3098865855916507.5,0.5010000422202054,2.220242585799878e-17,4.977280596401743e-16,3.318187064267828e-16,9.273015376718553e-69,9.273015376718553e-69,2.541189731878907e-16,0.0,1.2718964717908338e-17,0.0
1751,0.002674774129029677,3094917206685289.5,3093379856361430.0,3093379779845051.0,-0.8151291452728776,4.558119838462354e-17,1.659093532133914e-16,0.0,9.273015376718553e-69,0.0,1.9111981889531805e-17,0.0,2.5393282878763846e-17,0.0
1752,0.1619345149624897,4838019551571204.0,4800737460871572.0,4800737379217088.0,0.19576355426565228,1.7803722801138954e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,1.8546030753437107e-68,2.1870672169945457e-16,0.0,4.462386841825139e-17,0.0
1753,0.532807049821757,4880965816576725.0,5018043953528936.0,5018043866428236.0,0.2148143565003694,1.1627552877071304e-17,0.0,0.0,0.0,1.1127618452062264e-67,3.527002601284008e-16,0.0,1.6723281108272142e-17,0.0
1754,0.029078213664095465,1588413200231460.8,1587959589932622.0,1587959585405022.5,0.5924238871912003,3.196601933243284e-17,3.318187064267828e-16,1.659093532133914e-16,2.3182538441796384e-69,2.3182538441796384e-69,4.1594618634949344e-16,0.0,1.4397490099737942e-17,0.0
1755,0.09465514970612703,4314316794290741.5,4410591005437396.0,4410590850873873.0,-0.8035702585318927,4.7239530258843434e-17,0.0,3.318187064267828e-16,3.7092061506874214e-68,1.8546030753437107e-68,5.948305393271162e-17,0.0,1.9775668339978286e-17,0.0
1756,0.17178629194775297,2399720283477056.5,2455829905732613.0,2455829879287801.5,0.004678166674578004,4.099762304388771e-17,1.659093532133914e-16,1.659093532133914e-16,4.636507688359277e-69,0.0,3.4899521359264653e-16,0.0,4.221604568694753e-17,0.0
1757,0.40339779679769855,4318001534020171.5,3327457502804052.0,3327457477062145.5,0.4722414288481665,3.0342151516998187e-17,1.659093532133914e-16,0.0,1.8546030753437107e-68,3.7092061506874214e-68,1.1886458887784217e-16,0.0,2.080124468557203e-17,0.0
1758,0.03296111921948433,1296207524158077.0,1317405146777040.8,1317405142512252.2,0.4422001479107274,8.228039359784537e-18,0.0,1.659093532133914e-16,2.3182538441796384e-69,3.4773807662694575e-69,2.268195096122998e-16,0.0,2.412409743895526e-17,0.0
1759,0.10364656446566775,2838965399361755.0,2901376156969433.5,2901376115946847.5,-0.1062023496342292,1.5113195100726356e-17,1.659093532133914e-16,3.318187064267828e-16,4.636507688359277e-69,1.390952306507783e-68,1.1611468860743824e-16,0.0,1.9029676743791444e-17,0.0
1760,0.004741586852900958,2635532013870848.0,2643247391531352.5,2643247388350666.5,0.8966608580376632,4.415208447439009e-17,3.318187064267828e-16,4.977280596401743e-16,9.273015376718553e-69,9.273015376718553e-69,2.0073886222462238e-16,0.0,1.0398968206586167e-17,0.0
1761,0.009985952375890148,1863233183062232.8,1873222508928449.0,1873222508065909.8,0.9442018498561044,2.14112481430705e-17,1.659093532133914e-16,1.659093532133914e-16,2.3182538441796384e-69,0.0,4.526369011346607e-16,0.0,4.146206991627934e-17,0.0
1762,0.12199930403557206,4568836724743989.0,4684218417490970.0,4684218332067619.0,0.11626520682390704,3.053127020317607e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,1.8546030753437107e-68,5.161779851863923e-16,0.0,1.0243730625631966e-17,0.0
1763,0.09972405734107785,1401030726660269.8,1525821205241699.8,1525821185221646.2,-0.9519899039562624,3.451782673951957e-17,1.659093532133914e-16,1.659093532133914e-16,2.3182538441796384e-69,4.636507688359277e-69,2.59043456832665e-16,0.0,2.6653071785766736e-17,0.0
1764,0.44884072769272126,1311380348414247.0,1353476632722287.5,1353476617119627.0,-0.9333779076258383,1.440228949304919e-17,1.659093532133914e-16,0.0,0.0,0.0,2.801905917535803e-16,0.0,1.5199614923878523e-17,0.0
1765,0.4738354630723979,1821132753139903.0,2619248369211792.5,2619248362549517.0,0.7795607937811372,3.926426053241297e-17,1.659093532133914e-16,0.0,0.0,4.636507688359277e-69,7.045854787772439e-17,0.0,5.499144760452019e-18,0.0
1766,0.478434213150486,1694645972802657.2,2494419666502414.5,2494419615860757.5,-0.8475171892964817,1.6781306872323922e-17,3.318187064267828e-16,1.659093532133914e-16,2.3182538441796384e-69,1.8546030753437107e-68,1.5517471444380958e-16,0.0,3.51635371602694e-17,0.0
1767,0.1685068527507132,3474467551603109.0,3918391603137333.0,3918391530621780.5,-0.0720995339481972,3.111385369507402e-17,1.659093532133914e-16,1.659093532133914e-16,1.8546030753437107e-68,1.8546030753437107e-68,1.3619353348452593e-16,0.0,7.280855060708372e-18,0.0
1768,0.4459855515990495,2624920596114645.5,3407824476170394.0,3407824466009726.5,0.8013962606172462,2.1796117238070006e-17,3.318187064267828e-16,3.318187064267828e-16,9.273015376718553e-69,9.273015376718553e-69,4.1073477447474895e-16,0.0,2.0457206391320223e-17,0.0
1769,0.5529535480492332,4491114966200997.5,4733856651270900.0,4733856556566169.0,0.04068531063388913,1.4698455821266983e-17,0.0,0.0,0.0,3.7092061506874214e-68,1.5345958865919576e-16,0.0,3.1699379870863793e-17,0.0
1770,0.4313022051086382,1498505879717774.5,1706485188238213.2,1706485173857250.5,-0.12099205533817808,1.8594129394357284e-17,0.0,1.659093532133914e-16,0.0,4.636507688359277e-69,0.0,0.0,3.290000502095438e-17,0.0
1771,0.07327142321073511,2761008890197195.0,2748044715839765.5,2748044679843031.0,-0.08201962477498147,6.3247985087529645e-18,1.659093532133914e-16,0.0,4.636507688359277e-69,4.636507688359277e-69,0.0,0.0,3.050840881354137e-17,0.0
1772,0.3602848019799732,3521402975365419.0,2858118687686455.0,2858118645245248.5,-0.17936116667026789,3.475763060234616e-17,4.977280596401743e-16,3.318187064267828e-16,0.0,9.273015376718553e-69,4.274337231746943e-16,0.0,3.602140870250992e-17,0.0
1773,0.1863747745428938,1676177245591104.0,1417606881645990.5,1417606864839478.2,-0.8983906815322547,4.3281199819422624e-17,3.318187064267828e-16,1.659093532133914e-16,0.0,0.0,6.349646853488325e-16,0.0,1.6297287222457754e-17,0.0
1774,0.39081900205767806,3035992023268522.0,3079907089281805.0,3079907085285956.0,0.9043789708317821,1.0848758685631922e-17,0.0,1.659093532133914e-16,9.273015376718553e-69,9.273015376718553e-69,6.325555587255863e-16,0.0,8.587081687890451e-18,0.0
1775,0.4732415186578952,4283579109575477.0,4536222125777863.0,4536222014050961.0,-0.2325051836511634,8.27451064949696e-18,1.659093532133914e-16,4.977280596401743e-16,0.0,0.0,7.397112293493958e-16,0.0,3.6702140364729174e-17,0.0
1776,0.25938943338408554,3350468704636667.5,3957699047976928.5,3957698978071938.5,-0.013076556606493086,4.531800536728287e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,1.8546030753437107e-68,2.470110564541398e-16,0.0,3.0549440147828726e-17,0.0
1777,0.05189168443295439,2697963626112464.5,2595023286131694.5,2595023244471880.0,-0.40428233779028083,4.509292589674162e-17,1.659093532133914e-16,4.977280596401743e-16,4.636507688359277e-69,1.390952306507783e-68,9.571207131126172e-17,0.0,4.286632081779265e-17,0.0
1778,0.06563513325252827,4667060597521362.0,4560466276821403.0,4560466170829532.0,-0.1568410366753157,3.7527380177793126e-17,1.659093532133914e-16,3.318187064267828e-16,1.8546030753437107e-68,3.7092061506874214e-68,1.4754622334226621e-16,0.0,2.389099297756256e-17,0.0
1779,0.12471306780423862,3167341687389623.0,3016767627679113.5,3016767617573132.0,0.7479339188141496,2.96579298777538e-17,4.977280596401743e-16,8.295467660669571e-16,9.273015376718553e-69,9.273015376718553e-69,1.542639252563162e-16,0.0,3.8748711919182644e-17,0.0
1780,0.5905567294873133,2789635679174649.0,2044588595640297.5,2044588565016169.5,-0.6629204992252966,3.0195388122153674e-17,1.659093532133914e-16,6.636374128535656e-16,4.636507688359277e-69,9.273015376718553e-69,1.2342241863595443e-16,0.0,1.788593654964213e-17,0.0
1781,0.2923574109295175,1550966287948423.2,1366268116579175.5,1366268112112758.0,0.4568658973497247,3.8339830766731684e-17,0.0,3.318187064267828e-16,0.0,3.4773807662694575e-69,4.053018222799248e-16,0.0,1.9000918130607595e-17,0.0
1782,0.21061676675150404,4065860038027079.5,3816555039590947.5,3816555033362052.0,0.902929433049906,2.8851982206811177e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,1.8546030753437107e-68,4.55149988918977e-16,0.0,1.5159597678667678e-17,0.0
1783,0.0238038422351732,2563890050744285.5,2623046957540608.0,2623046950912330.0,0.7813204333135635,8.127814567611477e-18,1.659093532133914e-16,1.659093532133914e-16,0.0,4.636507688359277e-69,3.9279527284632237e-16,0.0,2.574611556810403e-17,0.0
1784,0.21877202367834284,2902609321866653.5,3591774727164882.0,3591774659565631.0,-0.18944215885897484,1.6117877582409061e-18,1.659093532133914e-16,1.659093532133914e-16,0.0,2.781904613015566e-68,2.9055515246888044e-16,0.0,1.1597732838901324e-17,0.0
1785,0.17544800955630638,4134604517519185.0,4198952233587990.0,4198952121517891.5,-0.4428710238135675,4.294770924479718e-17,4.977280596401743e-16,1.659093532133914e-16,9.273015376718553e-69,2.781904613015566e-68,1.1310701283100492e-16,0.0,2.2058226280549036e-17,0.0
1786,0.024358348547779934,2180447685326246.2,2184668310756123.5,2184668274571759.5,-0.7209551254564358,1.0913176817389766e-17,1.659093532133914e-16,1.659093532133914e-16,4.636507688359277e-69,4.636507688359277e-69,1.0608923133698385e-16,0.0,6.434163489405662e-18,0.0
1787,0.16761897403665882,2015386593079240.5,1740982060602788.2,1740982039548704.5,-0.5767664659038753,6.028790540257691e-18,1.659093532133914e-16,0.0,0.0,4.636507688359277e-69,1.3047928661231546e-16,0.0,2.098620643408327e-17,0.0
1788,0.3528902013539272,2349672826337491.0,3334866422937785.5,3334866393512273.5,0.39939802599401325,9.989760269406256e-18,0.0,0.0,0.0,4.636507688359277e-69,1.9632842161226407e-16,0.0,1.4187556400843244e-17,0.0
1789,0.25203132384766025,3743541757085396.5,2919725699000007.5,2919725631249689.5,-0.8040428853355119,3.3471313116982895e-17,4.977280596401743e-16,8.295467660669571e-16,9.273015376718553e-69,9.273015376718553e-69,3.5064062203540397e-16,0.0,3.6310041780936013e-17,0.0
1790,0.10142455696656878,2433339631238819.5,2662600530572132.0,2662600494532143.0,-0.15396395832597826,2.79823847298761e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,4.636507688359277e-69,1.3340206463242233e-16,0.0,3.45403640009612e-17,0.0
1791,0.4626649641405595,3460963756331897.0,3932930462053339.0,3932930357671633.0,-0.5318332092767774,1.869246952805356e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,3.7092061506874214e-68,5.346996621586902e-16,0.0,1.2524995772330752e-17,0.0
1792,0.10707267520549513,1504195889864444.8,1429420993550665.0,1429420990141099.5,0.62121014268202,7.067147156541048e-18,0.0,0.0,0.0,0.0,2.8802044798980335e-16,0.0,2.3976551153688697e-18,0.0
1793,0.47087164737886406,4285057584330033.5,3416935562803719.0,3416935535099245.5,0.4613633032759419,3.59539036584681e-17,1.659093532133914e-16,0.0,0.0,0.0,1.2436929735837e-16,0.0,1.9012200038371376e-17,0.0
1794,0.13802125348427374,4767581966462572.0,5192390161354173.0,5192390115376433.0,0.6128915917074172,3.077383119658616e-17,0.0,0.0,1.8546030753437107e-68,0.0,4.522821743363671e-16,0.0,6.266088381826916e-18,0.0
1795,0.12103689964079534,4392252000011371.0,4326825900721690.0,4326825895821865.5,0.9405897656971891,4.393004626088802e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,0.0,1.2800845580966594e-16,0.0,3.3415887010089444e-17,0.0
1796,0.5442394663382425,1864061423555979.2,1474853262873913.0,1474853260532026.2,0.7556074899565556,1.1601931363065047e-17,3.318187064267828e-16,3.318187064267828e-16,2.3182538441796384e-69,0.0,1.7684266148554955e-16,0.0,3.470076984229092e-17,0.0
1797,0.10816928503999453,1463216185256498.8,1579491675608087.2,1579491662070174.5,-0.2317899102346885,4.4610820214417866e-17,0.0,0.0,2.3182538441796384e-69,0.0,2.3612164513090183e-16,0.0,4.7204971594687146e-17,0.0
1798,0.10285418485382539,1620155638022737.0,1518598889846435.8,1518598878808906.0,-0.08643898198708619,3.9880993541488803e-17,3.318187064267828e-16,1.659093532133914e-16,0.0,4.636507688359277e-69,2.2400801135734073e-16,0.0,4.739117080488828e-17,0.0
1799,0.07375194696995087,2332899262165559.0,2487640322040206.5,2487640280900968.0,-0.5090398020641693,1.7882037850489178e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,0.0,1.3968802115574029e-16,0.0,1.724931512414958e-17,0.0
1800,0.2557146191781026,4124800958087633.5,3486623153892568.5,3486623118112718.5,0.3318897795058196,9.92568207992021e-18,1.659093532133914e-16,0.0,9.273015376718553e-69,9.273015376718553e-69,1.147206901953264e-16,0.0,2.1715404078030594e-17,0.0
1801,0.03223576121326843,3881098892920875.5,3939809429656888.0,3939809398734010.5,0.5477807005471337,3.6422238024733424e-17,0.0,1.659093532133914e-16,0.0,0.0,3.498884415102504e-16,0.0,4.026108991762049e-18,0.0
1802,0.3728480723466394,1603275656071470.0,1458486752543595.0,1458486738010624.8,-0.5508472608869016,2.6827211442947267e-17,0.0,3.318187064267828e-16,2.3182538441796384e-69,0.0,3.892088149137875e-16,0.0,2.6466279249108862e-17,0.0
1803,0.059609103967113726,1531673906592025.0,1509434794439682.5,1509434779624904.2,-0.47599899567866355,2.1546333084066175e-17,3.318187064267828e-16,4.977280596401743e-16,2.3182538441796384e-69,2.3182538441796384e-69,5.2858971004807765e-16,0.0,3.0204157190554907e-17,0.0
1804,0.2708326938952912,3926392591139198.5,3448806623870601.0,3448806603037115.0,0.6024022801355517,1.3566197816286523e-17,3.318187064267828e-16,3.318187064267828e-16,1.8546030753437107e-68,3.7092061506874214e-68,1.4904356825544629e-16,0.0,2.7338709293222305e-17,0.0
1805,0.3654197474669455,4728793547121509.0,4610277338504324.0,4610277194708374.0,-0.5357204963746033,4.238952817478329e-17,1.659093532133914e-16,0.0,1.8546030753437107e-68,1.8546030753437107e-68,3.4064580608032355e-16,0.0,3.861514345493497e-17,0.0
1806,0.5090729956267682,1523701305398324.8,2597802482429245.0,2597802444056005.5,-0.2907312575233121,2.802101234479944e-17,3.318187064267828e-16,0.0,2.3182538441796384e-69,9.273015376718553e-69,7.532175792745703e-17,0.0,2.0993797501083304e-17,0.0
1807,0.3454672086865586,3364648386724555.5,4555811987962301.0,4555811987613033.0,0.9961801470296866,9.6330212538881e-18,1.659093532133914e-16,3.318187064267828e-16,9.273015376718553e-69,9.273015376718553e-69,9.797326360008976e-17,0.0,3.2186222505728074e-17,0.0
1808,0.04041205944237345,4621579966375857.0,4696547702563062.0,4696547617246197.0,0.12199491170058137,1.3564087762511098e-17,3.318187064267828e-16,3.318187064267828e-16,1.8546030753437107e-68,0.0,6.533731708712188e-16,0.0,3.631236048354056e-18,0.0
1809,0.5783127950232442,3709880890609540.0,2624846086148172.5,2624846080926829.0,0.8279739463942881,1.5207110192990215e-17,0.0,3.318187064267828e-16,2.781904613015566e-68,1.8546030753437107e-68,2.9020283899166655e-16,0.0,3.3759261615051956e-17,0.0
1810,0.11306439007056195,3379867407378882.0,3751633948579996.5,3751633937466200.0,0.8207574342549782,2.0247725669042738e-17,4.977280596401743e-16,4.977280596401743e-16,9.273015376718553e-69,0.0,7.000274800678169e-17,0.0,4.506397839182852e-18,0.0
1811,0.2351457763698268,1362720255923914.5,1696066483879282.0,1696066462873870.0,-0.6575440649201176,1.002918085178171e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,2.3182538441796384e-69,2.573077042783336e-16,0.0,8.854698209130316e-18,0.0
1812,0.5263112098969139,4363992957125589.0,5178916188094648.0,5178916038600775.0,-0.26521769269676565,3.5437036452562816e-17,3.318187064267828e-16,6.636374128535656e-16,3.7092061506874214e-68,0.0,2.1686561709844617e-16,0.0,2.7323938769140103e-17,0.0
1813,0.4647141159697128,2419656783745801.5,2595789494445996.0,2595789482870945.0,0.6100547915439701,3.7977678526905195e-17,1.659093532133914e-16,1.659093532133914e-16,4.636507688359277e-69,9.273015376718553e-69,1.1618288176763164e-16,0.0,3.630120117525051e-17,0.0
1814,0.09811869191650979,3213459478591497.0,3364433622325761.5,3364433560531925.5,-0.23919842477725317,3.675787086390982e-17,0.0,1.659093532133914e-16,0.0,0.0,2.059412213318537e-16,0.0,4.151548743225196e-17,0.0
1815,0.08461355331518343,3976105143396897.5,3723781989487461.0,3723781876274860.0,-0.8533007663207731,2.4229997979895722e-17,1.659093532133914e-16,1.659093532133914e-16,9.273015376718553e-69,9.273015376718553e-69,1.8255444937897062e-16,0.0,9.771632245233112e-18,0.0
1816,0.5553775840056638,4868462266589311.0,6388218335846508.0,6388218075460908.0,-0.44836191143614035,2.3224291189867893e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,3.7092061506874214e-68,9.719701764509425e-17,0.0,2.5647744536943512e-17,0.0
1817,0.2292188893716019,3078880463473819.0,2695222819412191.5,2695222819007923.5,0.9873671942575841,1.3549476159195218e-17,0.0,1.659093532133914e-16,9.273015376718553e-69,0.0,4.019054911750885e-16,0.0,2.690069006073522e-17,0.0
1818,0.1329107140967778,2911532954763549.5,2646167929075109.0,2646167913515698.5,0.4955966529368417,3.9494953080641455e-17,3.318187064267828e-16,3.318187064267828e-16,4.636507688359277e-69,0.0,2.9760210912561174e-16,0.0,2.223529525108209e-17,0.0
1819,0.3541461784668102,3347156765467940.5,2418773425413078.5,2418773419963965.5,0.788575619474433,8.950430444172879e-18,1.659093532133914e-16,3.318187064267828e-16,9.273015376718553e-69,9.273015376718553e-69,1.5429673903640163e-16,0.0,1.1097930337518982e-17,0.0
1820,0.3074817797589654,1498258184781194.2,1200455772338295.2,1200455765529098.0,-0.07256396939996158,3.7017218891079265e-17,0.0,0.0,2.3182538441796384e-69,1.7386903831347288e-69,1.9150214236227183e-16,0.0,3.858004823671428e-17,0.0
1821,0.16822875038612067,3328446186260290.0,3137914843317308.5,3137914767724234.5,-0.7426867312259005,3.452211869335242e-17,0.0,0.0,9.273015376718553e-69,2.781904613015566e-68,3.448091225050314e-16,0.0,4.5863462014976804e-17,0.0
1822,0.5692808244391672,1234472301318783.5,1725699259184168.5,1725699241676730.2,-0.334479794565004,1.5947270720429074e-17,0.0,0.0,1.1591269220898192e-69,9.273015376718553e-69,5.460702097822763e-16,0.0,1.6386832571236645e-17,0.0
1823,0.43163145044112705,4510311144895819.0,7069940452405659.0,7069940206458857.0,-0.11693859949654724,9.763482936607345e-18,0.0,0.0,0.0,7.418412301374843e-68,3.2637535714746806e-16,0.0,2.6889380837598102e-17,0.0
1824,0.10804736164433316,1502823649588496.2,1494435085851953.8,1494435076201306.0,0.01910625129271167,2.1123593668585985e-17,0.0,1.659093532133914e-16,2.3182538441796384e-69,4.636507688359277e-69,4.485613123909397e-16,0.0,3.1066768058104234e-18,0.0
1825,0.572187812165872,2251417931408009.0,2878427286829141.5,2878427266504671.5,0.4431626844499024,1.0633014768834737e-17,1.659093532133914e-16,1.659093532133914e-16,4.636507688359277e-69,2.3182538441796384e-69,3.948569545114104e-16,0.0,1.3320290879887086e-17,0.0
1826,0.38247275799276054,4621089911803735.0,5831110125991665.0,5831109937921131.0,-0.25556124062817337,2.8587131446182593e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,3.7092061506874214e-68,1.2724494030480799e-16,0.0,1.1865475910299902e-17,0.0
1827,0.03557999466049017,4402132017375925.5,4553971281894437.0,4553971256046144.0,0.7170752744218498,9.12428766278482e-18,3.318187064267828e-16,4.977280596401743e-16,1.8546030753437107e-68,0.0,1.1947220295758249e-16,0.0,2.342632014762684e-17,0.0
1828,0.35361846233832744,4732391223148550.0,6265408198721021.0,6265408072354309.0,0.26927566716997314,3.26627385587975e-17,1.659093532133914e-16,4.977280596401743e-16,1.8546030753437107e-68,7.418412301374843e-68,3.549898190189314e-16,0.0,1.432554670487418e-17,0.0
1829,0.21162038870483976,4212035976230179.5,3517978447339360.5,3517978382519660.5,-0.1888862158743867,3.971844216930368e-17,1.659093532133914e-16,0.0,0.0,1.8546030753437107e-68,1.74469751877601e-16,0.0,2.030809236821047e-17,0.0
1830,0.4434355523523286,3247534590918350.0,4523486131182599.0,4523486098182668.0,0.6339114740363854,5.9251818657997264e-18,1.659093532133914e-16,1.659093532133914e-16,9.273015376718553e-69,9.273015376718553e-69,3.603986629067115e-16,0.0,1.3422871973610504e-17,0.0
1831,0.5604566223278034,4283533290125378.0,5368398736453282.0,5368398559951139.0,-0.3902089572178607,3.342608460598266e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,1.4836824602749686e-67,4.823750906539597e-16,0.0,1.79268342421576e-17,0.0
1832,0.4464900364766332,1673985534509039.8,1585440338407856.0,1585440334255419.0,0.6250072430134359,2.2619716736282332e-17,3.318187064267828e-16,3.318187064267828e-16,2.3182538441796384e-69,2.3182538441796384e-69,5.986713985362109e-16,0.0,3.9873644731317777e-17,0.0
1833,0.1768305828853589,2346290048105435.0,2514544701234132.5,2514544650920303.0,-0.8062933161048385,1.7203822910942347e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,4.636507688359277e-69,3.132063200224534e-16,0.0,4.2878311649937154e-17,0.0
1834,0.18418370309080992,1865380341268647.2,1657900511521451.0,1657900497801986.5,-0.133025939631886,3.40159416133629e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,2.3182538441796384e-69,6.80263744633093e-16,0.0,3.467835574513304e-17,0.0
1835,0.22762186613993296,3054446237719035.0,2514212747915657.5,2514212743170512.5,0.8296017745608573,4.053435160292343e-18,1.659093532133914e-16,0.0,9.273015376718553e-69,4.636507688359277e-69,3.40765606534181e-16,0.0,3.5142904679453813e-17,0.0
1836,0.2774761014296739,4778213504647451.0,5942506845618537.0,5942506707043061.0,0.10922786304463028,2.314047769505526e-17,1.659093532133914e-16,1.659093532133914e-16,3.7092061506874214e-68,0.0,2.586924359049128e-16,0.0,4.145039178855157e-17,0.0
1837,0.5517496934919075,1393093061074138.5,1137436323076305.0,1137436319664801.2,0.40143504221838017,1.774986513159702e-17,1.659093532133914e-16,0.0,1.1591269220898192e-69,2.3182538441796384e-69,1.7108215497430428e-16,0.0,2.7528522307532436e-17,0.0
1838,0.040244771909259174,2433613041710556.5,2501860590669742.5,2501860538666565.5,-0.8859201094910862,5.588316128451465e-18,0.0,1.659093532133914e-16,4.636507688359277e-69,4.636507688359277e-69,4.0016123171043193e-16,0.0,2.4718141152939522e-17,0.0
