physics_orbit_id,frequency_i,frequency_j,mu,branch,log_low,log_high,relative_low_high
5021,19,26,0.7071067811865475,GL16_20,124.68472816903481,124.68472816902064,1.4168222151156768e-11
5022,19,26,0.816496580927726,GL16_20,113.27095176155187,113.27095176153504,1.6825651982940724e-11
5024,19,27,-1.0,back_uv64_96,139.7007792016191,139.70077920161896,1.4210854715203013e-13
5025,19,27,-0.816496580927726,GL16_20,139.17727798500644,139.17727798500076,5.684341886096957e-12
5026,19,27,-0.7071067811865475,GL16_20,138.8118797444409,138.81187974443475,6.13908923698611e-12
5027,19,27,-0.5773502691896258,GL16_20,138.31337346470684,138.31337346470008,6.764366844459032e-12
5028,19,27,-0.5,GL16_20,137.97573034222168,137.97573034221452,7.162270776487459e-12
5029,19,27,-0.3333333333333333,GL16_20,137.11754391993443,137.11754391992625,8.185452315989855e-12
5030,19,27,0.0,GL16_20,134.56730885781195,134.56730885780115,1.0800249583611846e-11
5031,19,27,0.3333333333333333,GL16_20,129.56853388572065,129.56853388570644,1.4210854715302978e-11
5032,19,27,0.5,GL16_20,124.67228997973604,124.67228997972023,1.5802470443429487e-11
5033,19,27,0.5773502691896258,GL16_20,121.13458868652214,121.13458868650594,1.6200374375461512e-11
5034,19,27,0.7071067811865475,GL16_20,111.14776705733229,111.14776705731722,1.506350599822758e-11
5035,19,27,0.816496580927726,GL16_20,92.0906487900905,92.09064879008365,6.849631972750825e-12
5037,19,28,-1.0,back_uv64_96,136.111907433924,136.11190743392407,-8.526512829120839e-14
5038,19,28,-0.816496580927726,GL16_20,135.25968993934364,135.2596899393421,1.5347723092429942e-12
5039,19,28,-0.7071067811865475,GL16_20,134.66661575571882,134.66661575571746,1.364242052660323e-12
5040,19,28,-0.5773502691896258,GL16_20,133.859133436489,133.8591334364879,1.1084466677863706e-12
5041,19,28,-0.5,GL16_20,133.3129930846763,133.31299308467538,9.094947017733418e-13
5042,19,28,-0.3333333333333333,GL16_20,131.92658397858958,131.92658397858924,3.4106051316490625e-13
5043,19,28,0.0,GL16_20,127.8099594085913,127.80995940859283,-1.5347723092406386e-12
5044,19,28,0.3333333333333333,GL16_20,119.7191921257587,119.7191921257642,-5.499600774768053e-12
5045,19,28,0.5,GL16_20,111.75571673800388,111.75571673801315,-9.265477274268782e-12
5046,19,28,0.5773502691896258,GL16_20,105.97987389067075,105.97987389068275,-1.2008172234273594e-11
5047,19,28,0.7071067811865475,GL16_20,89.59649894079824,89.59649894087772,-7.948131041896617e-11
5048,19,28,0.816496580927726,GL16_20,58.13311722990172,58.13311768033493,-4.5043310395614733e-07
5088,20,23,-1.0,back_uv64_96,144.93252167175638,144.93252167175638,0.0
5089,20,23,-0.816496580927726,GL16_20,144.93519014560445,144.93519014560422,2.273736754432579e-13
5090,20,23,-0.7071067811865475,GL16_20,144.9337316128876,144.9337316128874,1.9895196601284784e-13
5091,20,23,-0.5773502691896258,GL16_20,144.928049389103,144.92804938910282,1.7053025658243858e-13
5092,20,23,-0.5,GL16_20,144.92209725170298,144.9220972517028,1.7053025658243858e-13
5093,20,23,-0.3333333333333333,GL16_20,144.90058155828845,144.90058155828834,1.136868377216225e-13
5094,20,23,0.0,GL16_20,144.7978595556629,144.7978595556629,0.0
5095,20,23,0.3333333333333333,GL16_20,144.5041167543036,144.50411675430396,-3.6948222259518384e-13
5096,20,23,0.5,GL16_20,144.16116246933112,144.16116246933194,-8.242295734813765e-13
5097,20,23,0.5773502691896258,GL16_20,143.89772919899133,143.89772919899258,-1.2505552149369944e-12
5098,20,23,0.7071067811865475,GL16_20,143.12882437397167,143.12882437397445,-2.7853275241757137e-12
5099,20,23,0.816496580927726,GL16_20,141.66923437194447,141.66923437195135,-6.878053682134116e-12
5101,20,24,-1.0,back_uv64_96,144.37448787835632,144.3744878783564,-8.526512829120839e-14
5102,20,24,-0.816496580927726,GL16_20,144.33361937494672,144.3336193749476,-8.810729923421361e-13
5103,20,24,-0.7071067811865475,GL16_20,144.3019559029863,144.30195590298723,-9.379164112028924e-13
5104,20,24,-0.5773502691896258,GL16_20,144.2552565141758,144.25525651417684,-1.0231815394940208e-12
5105,20,24,-0.5,GL16_20,144.22162658943563,144.22162658943668,-1.0516032489243953e-12
5106,20,24,-0.3333333333333333,GL16_20,144.13006113498614,144.13006113498733,-1.1937117960762558e-12
5107,20,24,0.0,GL16_20,143.82095511926923,143.8209551192708,-1.5631940186709986e-12
5108,20,24,0.3333333333333333,GL16_20,143.12823561380404,143.12823561380625,-2.2168933355690553e-12
5109,20,24,0.5,GL16_20,142.40115768073795,142.40115768074085,-2.8990143618970066e-12
5110,20,24,0.5773502691896258,GL16_20,141.86435942302737,141.8643594230308,-3.4390268410729714e-12
5111,20,24,0.7071067811865475,GL16_20,140.3419767999691,140.34197679997445,-5.343281372901678e-12
5112,20,24,0.816496580927726,GL16_20,137.50216903619418,137.50216903620543,-1.125499693437665e-11
5114,20,25,-1.0,back_uv64_96,143.9449063943236,143.94490639432354,5.684341886080963e-14
5115,20,25,-0.816496580927726,GL16_20,143.8374589699455,143.83745896994657,-1.080024958354769e-12
5116,20,25,-0.7071067811865475,GL16_20,143.75978339660688,143.75978339660807,-1.1937117960762558e-12
5117,20,25,-0.5773502691896258,GL16_20,143.65084300663506,143.65084300663636,-1.3073986337977297e-12
5118,20,25,-0.5,GL16_20,143.5753737014275,143.57537370142893,-1.4210854715191906e-12
5119,20,25,-0.3333333333333333,GL16_20,143.3784997255883,143.37849972558996,-1.6484591469620737e-12
5120,20,25,0.0,GL16_20,142.7639538253536,142.7639538253561,-2.501110429872425e-12
5121,20,25,0.3333333333333333,GL16_20,141.49935596510542,141.4993559651096,-4.177991286260662e-12
5122,20,25,0.5,GL16_20,140.23989185610702,140.23989185611305,-6.025402399227497e-12
5123,20,25,0.5773502691896258,GL16_20,139.33163324130157,139.33163324130896,-7.389644451877739e-12
5124,20,25,0.7071067811865475,GL16_20,136.8003869326961,136.80038693270762,-1.1510792319247374e-11
5125,20,25,0.816496580927726,GL16_20,132.11025962043834,132.11025962045835,-2.0008883438804244e-11
5127,20,26,-1.0,back_uv64_96,142.79967967139984,142.79967967139999,-1.4210854715200994e-13
5128,20,26,-0.816496580927726,GL16_20,142.57499136472563,142.57499136472737,-1.7337242752531416e-12
5129,20,26,-0.7071067811865475,GL16_20,142.41640749264553,142.41640749264735,-1.8189894035442021e-12
5130,20,26,-0.5773502691896258,GL16_20,142.19816058972896,142.1981605897309,-1.932676241265605e-12
5131,20,26,-0.5,GL16_20,142.04929497627248,142.04929497627452,-2.0463630789869947e-12
5132,20,26,-0.3333333333333333,GL16_20,141.66792264644798,141.66792264645022,-2.245315044999396e-12
5133,20,26,0.0,GL16_20,140.51910356785496,140.51910356785777,-2.813749233606038e-12
5134,20,26,0.3333333333333333,GL16_20,138.24771335898183,138.24771335898575,-3.922195901388061e-12
5135,20,26,0.5,GL16_20,136.03044614893943,136.03044614894478,-5.343281372901678e-12
5136,20,26,0.5773502691896258,GL16_20,134.43844126806545,134.43844126807215,-6.70752342555285e-12
5137,20,26,0.7071067811865475,GL16_20,129.98964109552136,129.9896410955333,-1.1937117960698436e-11
5138,20,26,0.816496580927726,GL16_20,121.63904101505469,121.63904101507994,-2.525268882859511e-11
5140,20,27,-1.0,back_uv64_96,140.73811670139074,140.73811670139082,-8.526512829120839e-14
5141,20,27,-0.816496580927726,GL16_20,140.32246415138732,140.32246415138624,1.0800249583559355e-12
5142,20,27,-0.7071067811865475,GL16_20,140.03201807381242,140.0320180738112,1.2221335055081191e-12
5143,20,27,-0.5773502691896258,GL16_20,139.63545620172522,139.6354562017238,1.4210854715212101e-12
5144,20,27,-0.5,GL16_20,139.36670955585785,139.36670955585635,1.506350599812547e-12
5145,20,27,-0.3333333333333333,GL16_20,138.68329102210544,138.68329102210365,1.7905676941170555e-12
5146,20,27,0.0,GL16_20,136.6517570333578,136.6517570333556,2.1884716261435033e-12
5147,20,27,0.3333333333333333,GL16_20,132.67536353626315,132.67536353626224,9.094947017733418e-13
5148,20,27,0.5,GL16_20,128.79084949966105,128.79084949966378,-2.7284841053150624e-12
5149,20,27,0.5773502691896258,GL16_20,125.99014376161584,125.99014376162219,-6.35225205767512e-12
5150,20,27,0.7071067811865475,GL16_20,118.10623417132045,118.10623417133964,-1.918465386533868e-11
5151,20,27,0.816496580927726,GL16_20,103.12319183415353,103.12319183419686,-4.3328896025712214e-11
5153,20,28,-1.0,back_uv64_96,137.46247663749028,137.46247663749068,-3.9790393202557694e-13
5154,20,28,-0.816496580927726,GL16_20,136.7469800600198,136.74698006002328,-3.4674485505032773e-12
5155,20,28,-0.7071067811865475,GL16_20,136.249180025658,136.249180025662,-4.0074610296789356e-12
5156,20,28,-0.5773502691896258,GL16_20,135.57159912091785,135.57159912092257,-4.7180037654359355e-12
5157,20,28,-0.5,GL16_20,135.11344077330025,135.1134407733055,-5.2580162446109184e-12
5158,20,28,-0.3333333333333333,GL16_20,133.95082323408525,133.95082323409193,-6.679101716122637e-12
5159,20,28,0.0,GL16_20,130.50218012139547,130.50218012140692,-1.1453948900387219e-11
5160,20,28,0.3333333333333333,GL16_20,123.73695160199613,123.73695160201837,-2.2239987629043828e-11
5161,20,28,0.5,GL16_20,117.09154631519742,117.09154631523107,-3.365130396503214e-11
5162,20,28,0.5773502691896258,GL16_20,112.27845640234948,112.27845640239151,-4.203570824668403e-11
5163,20,28,0.7071067811865475,GL16_20,98.64866432468438,98.64866432475273,-6.835421117778549e-11
5164,20,28,0.816496580927726,GL16_20,72.52854586799492,72.52854595735877,-8.936384743693117e-08
5191,21,23,-1.0,back_uv64_96,145.1090016019276,145.10900160192756,2.842170943040441e-14
5192,21,23,-0.816496580927726,GL16_20,145.14066535692345,145.14066535692274,7.105427357603526e-13
5193,21,23,-0.7071067811865475,GL16_20,145.15948133304968,145.15948133304892,7.673861546212026e-13
5194,21,23,-0.5773502691896258,GL16_20,145.18150475346627,145.18150475346545,8.242295734820559e-13
5195,21,23,-0.5,GL16_20,145.19434561803763,145.19434561803675,8.810729923429124e-13
5196,21,23,-0.3333333333333333,GL16_20,145.22068323033656,145.22068323033557,9.94759830064635e-13
5197,21,23,0.0,GL16_20,145.26062132277139,145.2606213227701,1.2789769243689982e-12
5198,21,23,0.3333333333333333,GL16_20,145.24608095502444,145.24608095502256,1.875832822408424e-12
5199,21,23,0.5,GL16_20,145.172942709055,145.17294270905256,2.444267011017732e-12
5200,21,23,0.5773502691896258,GL16_20,145.10113587290923,145.10113587290638,2.8421709430444397e-12
5201,21,23,0.7071067811865475,GL16_20,144.85653144945778,144.856531449454,3.780087354250878e-12
5202,21,23,0.816496580927726,GL16_20,144.3361479038165,144.33614790381128,5.229594535208012e-12
5204,21,24,-1.0,back_uv64_96,144.6812702056109,144.68127020561093,-2.8421709430403604e-14
5205,21,24,-0.816496580927726,GL16_20,144.6817042402903,144.68170424029003,2.557953848736688e-13
5206,21,24,-0.7071067811865475,GL16_20,144.67886768102582,144.67886768102554,2.8421709430408046e-13
5207,21,24,-0.5773502691896258,GL16_20,144.67150299256045,144.6715029925601,3.4106051316490625e-13
5208,21,24,-0.5,GL16_20,144.6645217832164,144.664521783216,3.9790393202573527e-13
5209,21,24,-0.3333333333333333,GL16_20,144.64071772368825,144.6407177236878,4.547473508865675e-13
5210,21,24,0.0,GL16_20,144.53309268810588,144.5330926881051,7.673861546212026e-13
5211,21,24,0.3333333333333333,GL16_20,144.23388770886385,144.23388770886243,1.4210854715212101e-12
5212,21,24,0.5,GL16_20,143.8876907554878,143.8876907554856,2.1884716261435033e-12
5213,21,24,0.5773502691896258,GL16_20,143.62239325467874,143.62239325467596,2.7853275241834718e-12
5214,21,24,0.7071067811865475,GL16_20,142.84919189244573,142.84919189244118,4.547473508874981e-12
5215,21,24,0.816496580927726,GL16_20,141.38401579941336,141.38401579940555,7.815970093391646e-12
5217,21,25,-1.0,back_uv64_96,144.4041494296083,144.4041494296082,1.136868377216225e-13
5218,21,25,-0.816496580927726,GL16_20,144.351664457566,144.35166445756528,7.105427357603526e-13
5219,21,25,-0.7071067811865475,GL16_20,144.31223744839582,144.31223744839505,7.673861546212026e-13
5220,21,25,-0.5773502691896258,GL16_20,144.25535184073735,144.25535184073652,8.242295734820559e-13
5221,21,25,-0.5,GL16_20,144.21506598024766,144.21506598024683,8.242295734820559e-13
5222,21,25,-0.3333333333333333,GL16_20,144.10738004165,144.10738004164907,9.37916411203772e-13
5223,21,25,0.0,GL16_20,143.7560788559175,143.75607885591631,1.1937117960776808e-12
5224,21,25,0.3333333333333333,GL16_20,143.00001483275867,143.00001483275705,1.6200374375343407e-12
5225,21,25,0.5,GL16_20,142.22973105175868,142.2297310517566,2.074784788421645e-12
5226,21,25,0.5773502691896258,GL16_20,141.67038785278612,141.67038785278368,2.444267011017732e-12
5227,21,25,0.7071067811865475,GL16_20,140.11018864069175,140.11018864068802,3.723243935389857e-12
5228,21,25,0.816496580927726,GL16_20,137.2473573971284,137.24735739712133,7.07700564819564e-12
5230,21,26,-1.0,back_uv64_96,143.4656024950619,143.46560249506192,-2.8421709430403604e-14
5231,21,26,-0.816496580927726,GL16_20,143.31412844718045,143.31412844717966,7.958078640516289e-13
5232,21,26,-0.7071067811865475,GL16_20,143.20638253276516,143.2063825327643,8.526512829124837e-13
5233,21,26,-0.5773502691896258,GL16_20,143.05719812769325,143.0571981276923,9.663381206342032e-13
5234,21,26,-0.5,GL16_20,142.95494035955275,142.9549403595517,1.0516032489255012e-12
5235,21,26,-0.3333333333333333,GL16_20,142.69151188773068,142.69151188772943,1.2505552149385583e-12
5236,21,26,0.0,GL16_20,141.88992075828543,141.8899207582834,2.0179413695607206e-12
5237,21,26,0.3333333333333333,GL16_20,140.29110604983578,140.29110604983205,3.723243935389857e-12
5238,21,26,0.5,GL16_20,138.72847827558908,138.72847827558348,5.599076757805265e-12
5239,21,26,0.5773502691896258,GL16_20,137.60891416261063,137.60891416260367,6.963318810473226e-12
5240,21,26,0.7071067811865475,GL16_20,134.49549119458942,134.49549119457888,1.0544454198735479e-11
5241,21,26,0.816496580927726,GL16_20,128.70725909304286,128.70725909302743,1.5432988220828464e-11
5243,21,27,-1.0,back_uv64_96,141.66183808806608,141.66183808806602,5.684341886080963e-14
5244,21,27,-0.816496580927726,GL16_20,141.34242467433458,141.34242467433043,4.1495695768475945e-12
5245,21,27,-0.7071067811865475,GL16_20,141.11880399502303,141.1188039950185,4.5190517994444485e-12
5246,21,27,-0.5773502691896258,GL16_20,140.81305661992764,140.8130566199226,5.030642569194163e-12
5247,21,27,-0.5,GL16_20,140.6056355295567,140.60563552955134,5.3717030823607854e-12
5248,21,27,-0.3333333333333333,GL16_20,140.0776097285032,140.077609728497,6.1959326558472684e-12
5249,21,27,0.0,GL16_20,138.5060288488942,138.5060288488856,8.611777957449495e-12
5250,21,27,0.3333333333333333,GL16_20,135.43258772303236,135.43258772302005,1.2306600183440661e-11
5251,21,27,0.5,GL16_20,132.43883943247056,132.43883943245604,1.4523493519041913e-11
5252,21,27,0.5773502691896258,GL16_20,130.28583131936705,130.28583131935153,1.5518253349120998e-11
5253,21,27,0.7071067811865475,GL16_20,124.24654673604145,124.24654673602521,1.624300693960781e-11
5254,21,27,0.816496580927726,GL16_20,112.83130595007995,112.83130595006718,1.277555838904821e-11
5256,21,28,-1.0,back_uv64_96,138.69891063035175,138.69891063035195,-1.9895196601280826e-13
5257,21,28,-0.816496580927726,GL16_20,138.10804910527966,138.10804910527776,1.9042545318388816e-12
5258,21,28,-0.7071067811865475,GL16_20,137.69705521300685,137.69705521300503,1.818989403547511e-12
5259,21,28,-0.5773502691896258,GL16_20,137.1377808625803,137.13778086257864,1.6768808563952424e-12
5260,21,28,-0.5,GL16_20,136.75972418179765,136.7597241817961,1.5631940186734422e-12
5261,21,28,-0.3333333333333333,GL16_20,135.80077346946663,135.8007734694654,1.2221335055081191e-12
5262,21,28,0.0,GL16_20,132.95953582575743,132.9595358257576,-1.705302565824095e-13
5263,21,28,0.3333333333333333,GL16_20,127.3979453426565,127.39794534265991,-3.4106051316426648e-12
5264,21,28,0.5,GL16_20,121.94764140632203,121.94764140632864,-6.608047442547099e-12
5265,21,28,0.5773502691896258,GL16_20,118.0067300513796,118.00673005138846,-8.853362487531657e-12
5266,21,28,0.7071067811865475,GL16_20,106.86976069820304,106.8697606982185,-1.5461409930020252e-11
5267,21,28,0.816496580927726,GL16_20,85.5848867686089,85.58488678041631,-1.1807415420076505e-08
5281,22,23,-1.0,back_uv64_96,145.17092664927256,145.17092664927256,0.0
5282,22,23,-0.816496580927726,GL16_20,145.2197088308404,145.21970883084018,2.273736754432579e-13
5283,22,23,-0.7071067811865475,GL16_20,145.25051950257122,145.25051950257097,2.557953848736688e-13
5284,22,23,-0.5773502691896258,GL16_20,145.2889605597863,145.28896055978603,2.557953848736688e-13
5285,22,23,-0.5,GL16_20,145.3129522579859,145.31295225798564,2.557953848736688e-13
5286,22,23,-0.3333333333333333,GL16_20,145.3677257175667,145.36772571756643,2.8421709430408046e-13
5287,22,23,0.0,GL16_20,145.49266401528234,145.49266401528203,3.1263880373449295e-13
5288,22,23,0.3333333333333333,GL16_20,145.6448680547226,145.64486805472225,3.4106051316490625e-13
5289,22,23,0.5,GL16_20,145.7329272449564,145.73292724495596,4.26325641456151e-13
5290,22,23,0.5773502691896258,GL16_20,145.77546088841044,145.77546088840995,4.831690603169849e-13
5291,22,23,0.7071067811865475,GL16_20,145.84195341009897,145.84195341009826,7.105427357603526e-13
5292,22,23,0.816496580927726,GL16_20,145.86606483551273,145.86606483551154,1.1937117960776808e-12
5294,22,24,-1.0,back_uv64_96,144.87258149249658,144.87258149249658,0.0
5295,22,24,-0.816496580927726,GL16_20,144.90238961498738,144.90238961498767,-2.842170943039997e-13
5296,22,24,-0.7071067811865475,GL16_20,144.92006579339073,144.92006579339107,-3.4106051316478993e-13
5297,22,24,-0.5773502691896258,GL16_20,144.94070253551607,144.9407025355164,-3.4106051316478993e-13
5298,22,24,-0.5,GL16_20,144.9526979846839,144.95269798468425,-3.4106051316478993e-13
5299,22,24,-0.3333333333333333,GL16_20,144.9771633319224,144.97716333192278,-3.6948222259518384e-13
5300,22,24,0.0,GL16_20,145.01312775907877,145.0131277590792,-4.2632564145596923e-13
5301,22,24,0.3333333333333333,GL16_20,144.99425518918554,144.99425518918594,-3.9790393202557694e-13
5302,22,24,0.5,GL16_20,144.918767497818,144.91876749781827,-2.5579538487360335e-13
5303,22,24,0.5773502691896258,GL16_20,144.84579415745233,144.8457941574524,-5.68434188608064e-14
5304,22,24,0.7071067811865475,GL16_20,144.59901166631118,144.59901166631042,7.673861546212026e-13
5305,22,24,0.816496580927726,GL16_20,144.07640192815077,144.07640192814762,3.1548097467798212e-12
5307,22,25,-1.0,back_uv64_96,144.74864631358759,144.7486463135875,8.526512829121566e-14
5308,22,25,-0.816496580927726,GL16_20,144.73945445473856,144.73945445473862,-5.68434188608064e-14
5309,22,25,-0.7071067811865475,GL16_20,144.73015512819603,144.7301551281961,-5.68434188608064e-14
5310,22,25,-0.5773502691896258,GL16_20,144.71426951465136,144.71426951465145,-8.526512829120839e-14
5311,22,25,-0.5,GL16_20,144.70169238023587,144.70169238023595,-8.526512829120839e-14
5312,22,25,-0.3333333333333333,GL16_20,144.66423082484857,144.66423082484866,-8.526512829120839e-14
5313,22,25,0.0,GL16_20,144.51998717204606,144.51998717204614,-8.526512829120839e-14
5314,22,25,0.3333333333333333,GL16_20,144.16233966779254,144.16233966779257,-2.8421709430403604e-14
5315,22,25,0.5,GL16_20,143.77238500132188,143.77238500132174,1.4210854715203013e-13
5316,22,25,0.5773502691896258,GL16_20,143.4821736804459,143.48217368044556,3.4106051316490625e-13
5317,22,25,0.7071067811865475,GL16_20,142.66116599258982,142.66116599258848,1.3358203432298806e-12
5318,22,25,0.816496580927726,GL16_20,141.1573945714433,141.15739457143897,4.320099833430741e-12
5320,22,26,-1.0,back_uv64_96,144.0175997246904,144.01759972469043,-2.8421709430403604e-14
5321,22,26,-0.816496580927726,GL16_20,143.9278878293835,143.92788782938385,-3.4106051316478993e-13
5322,22,26,-0.7071067811865475,GL16_20,143.8630063366495,143.86300633664982,-3.126388037343952e-13
5323,22,26,-0.5773502691896258,GL16_20,143.77202067218187,143.77202067218215,-2.842170943039997e-13
5324,22,26,-0.5,GL16_20,143.70901656909618,143.70901656909643,-2.5579538487360335e-13
5325,22,26,-0.3333333333333333,GL16_20,143.54483171788615,143.54483171788635,-1.9895196601280826e-13
5326,22,26,0.0,GL16_20,143.03454147226304,143.0345414722629,1.4210854715203013e-13
5327,22,26,0.3333333333333333,GL16_20,141.99575018536711,141.99575018536578,1.3358203432298806e-12
5328,22,26,0.5,GL16_20,140.97323618217604,140.9732361821731,2.9274360713358977e-12
5329,22,26,0.5773502691896258,GL16_20,140.24106395956952,140.24106395956525,4.263256414569689e-12
5330,22,26,0.7071067811865475,GL16_20,138.21504398782764,138.21504398781943,8.213874025420492e-12
5331,22,26,0.816496580927726,GL16_20,134.49504291752064,134.4950429175064,1.4239276424733786e-11
5333,22,27,-1.0,back_uv64_96,142.47190835644176,142.47190835644176,0.0
5334,22,27,-0.816496580927726,GL16_20,142.23723528008168,142.2372352800794,2.2737367544349055e-12
5335,22,27,-0.7071067811865475,GL16_20,142.07239997443378,142.07239997443125,2.529532139309156e-12
5336,22,27,-0.5773502691896258,GL16_20,141.84646612374164,141.8464661237387,2.9274360713358977e-12
5337,22,27,-0.5,GL16_20,141.69289281201313,141.69289281200992,3.21165316564081e-12
5338,22,27,-0.3333333333333333,GL16_20,141.30113674572317,141.30113674571928,3.89377419197293e-12
5339,22,27,0.0,GL16_20,140.1315535133436,140.13155351333756,6.025402399263802e-12
5340,22,27,0.3333333333333333,GL16_20,137.84302655927763,137.84302655926768,9.94759830069088e-12
5341,22,27,0.5,GL16_20,135.620289963444,135.620289963431,1.3017142919209758e-11
5342,22,27,0.5773502691896258,GL16_20,134.0265256572397,134.026525657225,1.469402377562683e-11
5343,22,27,0.7071067811865475,GL16_20,129.5755772796923,129.57557727967512,1.719513420554226e-11
5344,22,27,0.816496580927726,GL16_20,121.22369948969808,121.2236994896835,1.458033693790355e-11
5346,22,28,-1.0,back_uv64_96,139.82170018030462,139.82170018030482,-1.9895196601280826e-13
5347,22,28,-0.816496580927726,GL16_20,139.343479465458,139.34347946545725,7.389644451907772e-13
5348,22,28,-0.7071067811865475,GL16_20,139.010881516425,139.01088151642432,6.821210263299288e-13
5349,22,28,-0.5773502691896258,GL16_20,138.55839056594456,138.558390565944,5.684341886082417e-13
5350,22,28,-0.5,GL16_20,138.25259980215012,138.2525998021496,5.11590769747403e-13
5351,22,28,-0.3333333333333333,GL16_20,137.47729384692116,137.4772938469209,2.557953848736688e-13
5352,22,28,0.0,GL16_20,135.18315574468494,135.18315574468556,-6.252776074686927e-13
5353,22,28,0.3333333333333333,GL16_20,130.70388368441445,130.70388368441712,-2.671640686454408e-12
5354,22,28,0.5,GL16_20,126.32631506607186,126.32631506607663,-4.774847184296474e-12
5355,22,28,0.5773502691896258,GL16_20,123.16738332423091,123.16738332423738,-6.465938895396008e-12
5356,22,28,0.7071067811865475,GL16_20,114.26313283808223,114.26313283809488,-1.2647660696449802e-11
5357,22,28,0.816496580927726,GL16_20,97.30589973873687,97.30589973956042,-8.235474521162713e-10
5359,23,23,-1.0,back_uv64_96,145.1174026460507,145.1174026460507,0.0
5360,23,23,-0.816496580927726,GL16_20,145.17138268206452,145.1713826820642,3.1263880373449295e-13
5361,23,23,-0.7071067811865475,GL16_20,145.20588064434924,145.20588064434892,3.1263880373449295e-13
5362,23,23,-0.5773502691896258,GL16_20,145.2494172613193,145.249417261319,3.1263880373449295e-13
5363,23,23,-0.5,GL16_20,145.27689676420016,145.27689676419982,3.4106051316490625e-13
5364,23,23,-0.3333333333333333,GL16_20,145.3406431941136,145.34064319411328,3.1263880373449295e-13
5365,23,23,0.0,GL16_20,145.49284811572247,145.49284811572213,3.4106051316490625e-13
5366,23,23,0.3333333333333333,GL16_20,145.69945945666905,145.69945945666868,3.6948222259532036e-13
5367,23,23,0.5,GL16_20,145.84056324510513,145.84056324510476,3.6948222259532036e-13
5368,23,23,0.5773502691896258,GL16_20,145.92081260695886,145.92081260695844,4.26325641456151e-13
5369,23,23,0.7071067811865475,GL16_20,146.08983511681248,146.08983511681203,4.547473508865675e-13
5370,23,23,0.816496580927726,GL16_20,146.29121455123246,146.2912145512319,5.684341886082417e-13
5371,23,24,-1.0,back_uv64_96,144.9476791593595,144.94767915935952,-2.8421709430403604e-14
5372,23,24,-0.816496580927726,GL16_20,144.99490324110482,144.994903241105,-1.705302565824095e-13
5373,23,24,-0.7071067811865475,GL16_20,145.02476006920136,145.02476006920156,-1.9895196601280826e-13
5374,23,24,-0.5773502691896258,GL16_20,145.06204405741147,145.0620440574117,-2.273736754432062e-13
5375,23,24,-0.5,GL16_20,145.08533218637456,145.08533218637479,-2.273736754432062e-13
5376,23,24,-0.3333333333333333,GL16_20,145.13855267102497,145.13855267102525,-2.842170943039997e-13
5377,23,24,0.0,GL16_20,145.26021956045778,145.2602195604582,-4.2632564145596923e-13
5378,23,24,0.3333333333333333,GL16_20,145.40889919740633,145.40889919740692,-5.96855898038306e-13
5379,23,24,0.5,GL16_20,145.4950841046472,145.495084104648,-7.958078640509956e-13
5380,23,24,0.5773502691896258,GL16_20,145.53671634558708,145.53671634558802,-9.379164112028924e-13
5381,23,24,0.7071067811865475,GL16_20,145.60163360420955,145.6016336042108,-1.2505552149369944e-12
5382,23,24,0.816496580927726,GL16_20,145.6243218733999,145.62432187340156,-1.6484591469620737e-12
5384,23,25,-1.0,back_uv64_96,144.97780939198591,144.9778093919859,2.842170943040441e-14
5385,23,25,-0.816496580927726,GL16_20,145.0002353770326,145.00023537703274,-1.4210854715200994e-13
5386,23,25,-0.7071067811865475,GL16_20,145.0129437232832,145.01294372328337,-1.705302565824095e-13
5387,23,25,-0.5773502691896258,GL16_20,145.0270114573371,145.0270114573373,-1.9895196601280826e-13
5388,23,25,-0.5,GL16_20,145.03467861764975,145.03467861764997,-2.273736754432062e-13
5389,23,25,-0.3333333333333333,GL16_20,145.04852256531174,145.04852256531203,-2.842170943039997e-13
5390,23,25,0.0,GL16_20,145.05546747732322,145.05546747732367,-4.547473508863607e-13
5391,23,25,0.3333333333333333,GL16_20,144.98780739007245,144.98780739007327,-8.242295734813765e-13
5392,23,25,0.5,GL16_20,144.87266855215466,144.8726685521559,-1.2221335055066255e-12
5393,23,25,0.5773502691896258,GL16_20,144.7752820359431,144.7752820359446,-1.5063505998102778e-12
5394,23,25,0.7071067811865475,GL16_20,144.47528360381304,144.4752836038153,-2.2737367544297357e-12
5395,23,25,0.816496580927726,GL16_20,143.89543942309723,143.89543942310047,-3.240074875060808e-12
5397,23,26,-1.0,back_uv64_96,144.45533512233692,144.45533512233695,-2.8421709430403604e-14
5398,23,26,-0.816496580927726,GL16_20,144.41598278252408,144.4159827825249,-8.242295734813765e-13
5399,23,26,-0.7071067811865475,GL16_20,144.38603735544964,144.3860373554505,-8.526512829117567e-13
5400,23,26,-0.5773502691896258,GL16_20,144.34246306792775,144.34246306792866,-9.094947017725146e-13
5401,23,26,-0.5,GL16_20,144.31142019574997,144.31142019575094,-9.663381206332693e-13
5402,23,26,-0.3333333333333333,GL16_20,144.2279733415246,144.22797334152565,-1.0516032489243953e-12
5403,23,26,0.0,GL16_20,143.95396142109186,143.9539614210931,-1.2505552149369944e-12
5404,23,26,0.3333333333333333,GL16_20,143.36560529399375,143.36560529399517,-1.4210854715191906e-12
5405,23,26,0.5,GL16_20,142.77236274404365,142.77236274404498,-1.3358203432280961e-12
