sample,x_target,x_source,mu,pair_over_Hummer,relative_residual
165,4.0,2.8357882957568723,0.05439481756699305,1.000000002333273,2.3332729082170545e-09
166,2.73797283990707,2.1557980014961426,0.9320189078818395,1.0000000216289437,2.1628943747131757e-08
167,-0.7955926860412066,-1.016519576724388,-0.6705648803703325,0.9999999947060642,-5.293935845251951e-09
168,-0.7605624385252328,-1.2942444112701024,0.4213411211858411,0.9999999972209684,-2.779031560429246e-09
169,1.8200486713456105,3.4214721561623653,0.40782954428989493,1.0000000180718922,1.807189220492944e-08
170,0.07954691781388101,-1.175541276398409,-0.4153704862240075,1.00000000059288,5.928799673426965e-10
171,4.0,3.992786492671618,-0.49977160548447885,0.9999999945475454,-5.452454598930956e-09
172,1.15001958240342,1.280853524209463,-0.6755678363244301,0.9999999946028527,-5.397147284647019e-09
173,-2.362723772156976,-1.2223981391311263,-0.6921346458621851,0.9999999987216076,-1.2783923919457152e-09
174,-4.0,-3.191127863419932,0.2920913749517624,0.9999999995677548,-4.32245239601059e-10
175,-1.365917079265846,-2.8509608956669608,-0.8271933310893897,1.0000000011035137,1.1035137248427418e-09
176,-1.2427294899698658,-0.37378914047458167,0.6149239283555779,1.000000005198317,5.1983171100999925e-09
177,-0.24118757790544398,2.821333109916666,-0.3360858082607543,1.0000000326784322,3.267843218246469e-08
178,-3.626329252537205,-2.3307160681985613,-0.6075010572527582,1.0000000002196003,2.1960033791401656e-10
179,-0.9536922648007553,-3.627678035333486,-0.40386648610435494,1.000000022213448,2.2213447969932076e-08
180,1.1686357823455267,1.1248202465438961,-0.1479656686502805,0.9999999945564438,-5.443556161388585e-09
181,0.4681337628157334,1.4798424595294115,0.4319102618553432,1.0000000043343573,4.334357317503645e-09
182,2.7894765611353023,0.09349144332250603,-0.3005083001379203,1.0000000249056458,2.4905645767958617e-08
183,-2.939661464064094,-1.2596073638337657,0.4484611391273321,1.0000000223461412,2.234614115970146e-08
184,-0.9841533945991818,-1.9103018018093882,0.18747907357864646,1.0000000002816827,2.8168267718342577e-10
185,0.9426294249862763,1.1288656673209587,0.6672744777285233,0.9999999951135966,-4.886403393022931e-09
186,-3.737339749246732,-3.76644403204846,0.4151834305602964,0.9999999945552324,-5.444767636753056e-09
187,3.158591248990996,3.8016240369178664,0.7503471714675802,1.000000003544098,3.5440979040402e-09
188,2.6596872239987994,-0.956744571167472,-0.4617083521390267,1.0000000431494767,4.314947665839952e-08
189,-0.7572889562874874,-1.452482878774509,0.4444591499796622,0.9999999992728967,-7.271032664846189e-10
190,-0.6733854605344423,-1.4457231901283762,0.5368847626162228,1.0000000015438588,1.5438588185645585e-09
191,-0.8225355569895774,0.3051919071824196,-0.13411113670660857,1.0000000006386334,6.386333684105239e-10
192,0.6071311942230326,2.7975460158551604,-0.1899439438463184,1.0000000164492493,1.6449249296002222e-08
193,-2.675897831813239,0.6046852234983815,-0.5389197493799678,1.0000000325349265,3.253492653065848e-08
194,-1.1558637365484028,1.7035117567270444,-0.3840747502776837,1.0000000266350317,2.6635031735722237e-08
195,-1.3232022236365508,-3.0791398304383595,0.4424035492270606,1.000000024584146,2.4584146052220035e-08
196,-0.9672435668863999,-0.5824804990929415,-0.6651441958525423,0.9999999950302965,-4.969703537582859e-09
197,-3.4798762569927386,-0.7818233563580614,-0.7377219650212611,1.0000000173023142,1.7302314248013317e-08
198,-3.2807784856650253,-2.7632396596528874,-0.6929567327964661,0.9999999954067601,-4.593239899541857e-09
199,0.7245716229807204,2.0461658286838835,0.8051534306059001,1.0000000432394973,4.323949731599441e-08
200,4.0,2.8462791137898398,-0.8481497092476092,0.9999999984595481,-1.5404518771688913e-09
201,-0.0855635961016663,-2.3536841132807957,-0.6249662697789168,1.0000000117439853,1.174398533976273e-08
